,URL,MEAN_N_SEASONS_X_TEAM,N_TEAMS,N_NBA_CHAMPION,N_POSITIONS,COMMON_POSITION,MEAN_G_2S,MEAN_GS_2S,MEAN_FG%_PER_GAME_2S,MEAN_3P_PER_GAME_2S,MEAN_3P%_PER_GAME_2S,MEAN_FT%_PER_GAME_2S,MEAN_ORB_PER_GAME_2S,MEAN_AST_PER_GAME_2S,MEAN_STL_PER_GAME_2S,MEAN_BLK_PER_GAME_2S,MEAN_PF_PER_GAME_2S,MEAN_PER_2S,MEAN_3PAr_2S,MEAN_FTr_2S,MEAN_ORB%_2S,MEAN_DRB%_2S,MEAN_AST%_2S,MEAN_STL%_2S,MEAN_BLK%_2S,MEAN_TOV%_2S,MEAN_USG%_2S,MEAN_OWS_2S,MEAN_DBPM_2S,MEAN_OFF_TEAM_RTG_2S,MEAN_DEFF_TEAM_RTG_2S,MEAN_W/L%_TEAM_2S,MEAN_GS_SGFCT,MEAN_OWS_SGFCT,MEAN_OFF_TEAM_RTG_SGFCT,MEAN_W/L%_TEAM_SGFCT,ALL-ROOKIE,ALL_STAR,ROY,HALL_OF_FAME,DRAFT_PICK,HEIGHT(cm),AGE_ENTRANCE,IS_ACTIVE
901,/players/s/scotttr01.html,1.0,1,0,1,SF,2.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,20.4,0.167,0.0,10.3,9.8,0.0,4.5,8.1,0.0,24.1,0.0,1.8,111.9,109.7,0.537,0.0,0.0,111.9,0.537,0,0,0,0,-100,203.2,26,1
902,/players/s/sealssh01.html,1.0,1,0,1,SG,4.0,0.0,0.125,0.0,0.0,0.5,0.8,0.0,0.3,0.0,0.3,4.9,0.375,0.5,38.7,12.3,0.0,5.7,0.0,0.0,47.8,-0.1,-7.2,111.9,103.7,0.744,0.0,-0.1,111.9,0.744,0,0,0,0,-100,195.58,23,0
903,/players/s/senesa01.html,1.6666666666666667,3,0,1,C,20.5,1.5,0.4125,0.0,0.0,0.5285,0.55,0.05,0.05,0.45,0.95,13.35,0.0,0.6499999999999999,11.8,18.3,1.3,0.45,6.8,7.55,20.75,-0.05,-1.65,103.85,109.9,0.311,1.5,-0.05,103.85,0.311,0,0,0,0,10,210.82,21,0
904,/players/s/sengual01.html,1.0,1,0,1,C,72.0,13.0,0.474,0.4,0.248,0.711,1.9,2.6,0.8,0.9,3.0,16.0,0.223,0.442,10.1,18.9,19.1,1.9,4.1,18.8,22.0,0.8,0.6,108.4,116.7,0.244,13.0,0.8,108.4,0.244,0,0,0,0,-100,205.74,20,1
905,/players/s/seungha01.html,2.0,1,0,1,C,23.0,2.0,0.508,0.0,0.0,0.508,0.4,0.05,0.1,0.3,1.3,4.7,0.0,0.513,7.35,16.5,1.9,0.65,3.15,28.4,14.65,-0.2,-1.2,102.15,109.80000000000001,0.2925,2.0,-0.2,102.15,0.2925,0,0,0,0,46,220.98,20,0
906,/players/s/sextoco01.html,4.0,1,0,2,PG,73.5,68.5,0.45099999999999996,1.5,0.391,0.8425,0.8,3.0,0.75,0.1,2.25,14.15,0.24,0.22849999999999998,2.7,7.75,15.2,1.15,0.25,11.95,26.2,1.0,-2.7,107.6,116.5,0.262,65.66666666666667,1.5333333333333332,107.0,0.27666666666666667,1,0,0,0,8,185.42,20,1
907,/players/s/shackch01.html,1.5,4,0,2,C,65.0,18.5,0.478,0.0,0.0,0.5935,1.7000000000000002,0.6000000000000001,0.44999999999999996,0.4,1.9,13.100000000000001,0.004,0.23249999999999998,11.3,23.1,6.05,1.35,1.75,14.55,18.1,-0.04999999999999999,-0.7,101.85,108.94999999999999,0.262,33.0,0.3333333333333333,104.53333333333335,0.317,0,0,0,0,32,208.28,23,0
908,/players/s/shakumu01.html,1.0,2,0,1,PG,12.5,0.0,0.178,0.0,0.05,0.5165,0.15,1.2000000000000002,0.1,0.05,0.7,-1.0000000000000004,0.251,0.4605,2.4,5.6,35.0,0.8,0.7,27.75,23.45,-0.3,-4.25,106.45,107.05000000000001,0.5,0.0,-0.5,102.4,0.28,0,0,0,0,-100,190.5,27,0
909,/players/s/shammgo01.html,1.0,1,0,1,PG,20.0,0.0,0.328,0.0,0.0,0.767,0.1,1.8,0.4,0.1,1.4,9.2,0.034,0.517,1.5,4.0,38.1,2.5,0.5,22.8,28.1,-0.3,-1.8,105.2,104.5,0.512,0.0,-0.3,105.2,0.512,0,0,0,0,45,182.88,22,0
910,/players/s/sharpwa01.html,1.0,1,0,1,PF,8.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,4.8,0.182,0.182,0.0,18.0,0.0,0.0,7.7,0.0,28.3,-0.1,-1.1,107.4,108.0,0.476,0.0,-0.1,107.4,0.476,0,0,0,0,32,205.74,23,0
911,/players/s/shaskjo01.html,1.0,3,0,1,C,39.5,2.0,0.387,0.0,0.0,0.511,0.9,0.2,0.15000000000000002,0.15000000000000002,1.0499999999999998,7.6,0.004,0.551,9.9,17.35,2.9,0.8,1.5,11.6,15.2,0.5499999999999999,-2.6,103.69999999999999,110.8,0.317,2.0,0.7,101.65,0.262,0,0,0,0,61,210.82,25,0
912,/players/s/shawca01.html,1.0,1,0,1,C,9.0,0.0,0.125,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,-14.9,0.0,0.0,24.4,0.0,0.0,0.0,0.0,20.0,32.4,-0.1,-11.3,99.9,97.6,0.56,0.0,-0.1,99.9,0.56,0,0,0,0,37,210.82,24,0
913,/players/s/shayoma01.html,1.0,1,0,1,SG,4.0,0.0,0.25,0.5,0.333,0.75,0.3,0.3,0.0,0.3,1.0,1.4,0.5,0.333,3.9,23.7,4.8,0.0,3.0,17.9,25.8,-0.1,-3.7,111.3,109.0,0.589,0.0,-0.1,111.3,0.589,0,0,0,0,54,195.58,25,0
914,/players/s/shengto01.html,1.3333333333333333,3,0,1,SF,22.5,0.0,0.4495,0.05,0.25,0.469,0.35,0.35,0.15000000000000002,0.05,0.6499999999999999,6.2,0.1505,0.491,7.25,13.549999999999999,9.55,1.35,0.65,27.200000000000003,16.75,-0.15000000000000002,-1.2000000000000002,105.55000000000001,106.95,0.4515,0.0,-0.16666666666666666,105.93333333333334,0.48,0,0,0,0,54,205.74,22,0
915,/players/s/shirlpa01.html,1.0,3,0,1,PF,4.5,0.0,0.2175,0.0,0.0,0.1665,0.55,0.3,0.05,0.05,0.65,-11.7,0.0215,0.065,4.95,16.2,3.95,0.3,0.45,13.5,27.0,-0.15000000000000002,-6.35,99.44999999999999,104.75,0.35350000000000004,0.0,-0.2,96.6,0.28,0,0,0,0,-100,208.28,26,0
916,/players/s/shousde01.html,1.0,1,0,1,PG,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.3,0.7,-6.8,0.25,0.0,0.0,0.0,12.8,2.8,3.4,33.3,14.1,-0.1,-0.4,113.5,108.4,0.646,0.0,-0.1,113.5,0.646,0,0,0,0,92,187.96,27,0
917,/players/s/shvedal01.html,1.2,5,0,1,SG,70.0,8.0,0.34650000000000003,0.8,0.2945,0.738,0.4,2.4000000000000004,0.55,0.35,1.05,10.6,0.442,0.308,2.95,9.35,20.05,1.7,1.4500000000000002,16.05,20.700000000000003,-0.5,-0.35,105.9,105.80000000000001,0.433,12.5,0.55,103.80000000000001,0.433,0,0,0,0,-100,198.12,25,0
918,/players/s/siberjo01.html,1.0,1,0,1,SG,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,2.2,108.1,113.9,0.354,0.0,0.0,108.1,0.354,0,0,0,0,-100,193.04,27,0
919,/players/s/silerga01.html,1.0,1,0,1,C,21.0,0.0,0.548,0.0,0.0,0.5,0.8,0.1,0.0,0.2,1.0,13.5,0.0,0.71,18.3,13.7,4.7,0.5,2.9,19.7,22.6,0.1,-2.3,109.5,110.4,0.488,0.0,0.1,109.5,0.488,0,0,0,0,-100,210.82,25,0
920,/players/s/silvach01.html,1.75,4,0,1,PF,29.5,0.0,0.62,0.05,0.5,0.7030000000000001,0.95,0.45,0.15000000000000002,0.45,1.75,14.4,0.0505,0.8214999999999999,14.55,22.5,9.600000000000001,0.9,6.3,27.25,16.5,0.39999999999999997,0.9500000000000001,113.25,111.0,0.5515,0.0,0.25,113.025,0.57025,0,0,0,0,-100,203.2,24,1
921,/players/s/simmoce01.html,1.4,5,1,1,PF,28.5,2.0,0.3515,0.0,0.0,0.2425,0.7,0.15,0.15000000000000002,0.45,1.15,4.0,0.0,0.482,8.45,15.05,1.75,1.0,3.95,18.85,13.5,-0.35,-0.35,107.5,102.7,0.6405000000000001,1.0,-0.15,108.475,0.63425,0,0,0,0,15,205.74,21,0
922,/players/s/simmoko01.html,1.0,2,0,1,PG,16.5,6.0,0.2115,0.15,0.141,0.5,0.2,1.05,0.3,0.1,0.95,3.85,0.103,0.066,1.25,3.3,8.25,0.7,0.35,9.0,8.5,-0.2,-2.6500000000000004,106.1,114.3,0.25,12.0,-0.4,104.5,0.268,0,0,0,0,-100,195.58,21,0
923,/players/s/simonma01.html,1.0,1,0,1,C,9.0,0.0,0.267,0.1,0.2,0.727,0.6,0.0,0.1,0.1,0.7,10.2,0.333,0.733,16.2,16.0,0.0,1.4,2.5,9.2,27.5,0.0,-5.0,113.2,113.6,0.561,0.0,0.0,113.2,0.561,0,0,0,0,44,210.82,23,1
924,/players/s/simonmi01.html,1.0,1,0,1,SG,5.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,-7.2,0.4,0.0,6.0,6.2,0.0,2.8,0.0,37.5,19.1,-0.1,-3.8,100.3,97.4,0.66,0.0,-0.1,100.3,0.66,0,0,0,0,42,190.5,24,0
925,/players/s/simpsza01.html,1.0,1,0,1,PG,4.0,4.0,0.365,0.3,0.125,1.0,0.5,7.5,1.3,1.0,3.8,7.7,0.154,0.096,1.2,11.4,25.2,1.4,2.1,15.6,15.9,-0.2,-1.9,104.6,112.8,0.293,4.0,-0.2,104.6,0.293,0,0,0,0,-100,182.88,25,1
926,/players/s/simsal01.html,1.0,1,0,1,SG,4.0,0.0,0.4,0.3,1.0,0.4,0.8,1.3,0.5,0.0,0.5,10.9,0.1,0.5,13.7,4.7,34.2,4.3,0.0,33.0,33.6,-0.1,-1.4,105.8,103.3,0.54,0.0,-0.1,105.8,0.54,0,0,0,0,-100,193.04,25,0
927,/players/s/simsco01.html,1.0,4,0,1,C,2.5,0.0,0.25,0.0,0.0,0.0,0.65,0.15,0.0,0.0,0.6,6.95,0.0,0.0,13.0,13.75,5.8,0.0,0.0,7.15,13.7,0.0,-3.55,108.25,104.9,0.5975,0.0,0.0,110.5,0.756,0,0,0,0,-100,208.28,25,0
928,/players/s/simshe01.html,1.2,5,0,1,C,24.0,12.5,0.5705,0.0,0.0,0.372,1.65,0.55,0.3,0.2,1.5,22.65,0.002,0.221,29.65,8.6,4.75,0.8,0.95,18.05,27.6,0.7,-3.9000000000000004,104.30000000000001,108.9,0.317,27.333333333333332,1.1333333333333333,99.26666666666667,0.25233333333333335,0,0,0,0,-100,208.28,23,0
929,/players/s/simsje01.html,1.0,1,0,1,PF,41.0,5.0,0.722,0.0,0.0,0.414,1.5,0.5,0.3,0.5,1.6,11.6,0.0,0.537,11.6,21.3,5.3,1.0,3.9,23.1,6.9,0.7,1.1,110.4,110.5,0.451,5.0,0.7,110.4,0.451,0,0,0,0,58,208.28,24,1
930,/players/s/singlch01.html,3.0,1,0,2,SF,61.5,31.0,0.377,0.39999999999999997,0.27,0.6265000000000001,0.8,0.6499999999999999,0.9,0.45,2.45,8.05,0.27799999999999997,0.21549999999999997,4.75,15.600000000000001,5.65,2.3,1.85,12.25,13.6,-0.45,1.25,100.6,104.6,0.3285,31.0,-0.45,100.6,0.3285,0,0,0,0,18,203.2,23,0
931,/players/s/singlmc01.html,1.0,1,0,1,PG,2.0,0.0,0.667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,13.3,0.333,0.0,0.0,0.0,15.6,0.0,0.0,0.0,12.5,0.0,0.0,104.8,111.1,0.293,0.0,0.0,104.8,0.293,0,0,0,0,120,195.58,26,0
932,/players/s/singlse01.html,1.0,3,0,1,PG,25.0,1.5,0.34450000000000003,0.3,0.4,0.9285,0.35,0.8500000000000001,0.4,0.0,1.15,7.6,0.28200000000000003,0.20450000000000002,4.55,9.95,13.7,2.2,0.0,15.4,16.950000000000003,-0.1,0.05,112.05,106.94999999999999,0.6585000000000001,1.5,-0.2,107.6,0.5915,0,0,0,0,42,182.88,24,0
933,/players/s/sirvyde01.html,2.0,1,0,1,SG,11.5,0.0,0.22499999999999998,0.4,0.25,0.25,0.0,0.3,0.55,0.15,0.9,2.9,0.7,0.075,0.0,24.9,5.15,3.0500000000000003,1.65,5.25,15.8,-0.1,0.5000000000000001,107.0,113.15,0.279,0.0,-0.1,108.0,0.278,0,0,0,0,37,203.2,21,1
934,/players/s/sivape01.html,1.0,1,0,1,SG,24.0,0.0,0.316,0.3,0.28,0.733,0.1,1.4,0.4,0.0,1.1,5.7,0.439,0.263,0.9,6.2,21.0,2.0,0.4,22.1,15.6,-0.2,-1.1,105.9,109.7,0.354,0.0,-0.2,105.9,0.354,0,0,0,0,56,182.88,24,0
935,/players/s/slokaur01.html,1.0,1,0,1,C,20.0,0.0,0.538,0.1,0.5,0.692,0.4,0.1,0.1,0.1,0.6,13.9,0.077,0.5,11.3,11.5,2.4,0.7,2.2,22.1,26.2,0.0,-1.6,107.0,106.0,0.573,0.0,0.0,107.0,0.573,0,0,0,0,-100,208.28,24,0
936,/players/s/smailal01.html,2.0,1,0,2,C,14.5,0.5,0.4535,0.25,0.3155,0.5875,0.55,0.6,0.2,0.3,0.85,11.7,0.34750000000000003,0.3485,7.6,13.1,10.4,1.35,3.9000000000000004,16.45,17.9,0.05,-0.55,108.15,111.94999999999999,0.3865,0.5,0.05,108.15,0.3865,0,0,0,0,-100,208.28,20,0
937,/players/s/smartja01.html,1.0,3,0,1,PG,15.0,1.0,0.2865,0.4,0.259,0.833,0.3,1.0,0.35,0.2,0.75,3.8,0.4345,0.12000000000000001,2.7,9.85,10.65,1.35,1.35,15.7,15.25,-0.35,-0.8,114.75,109.35,0.622,1.0,-0.35,114.75,0.622,0,0,0,0,-100,193.04,23,1
938,/players/s/smartke01.html,1.0,1,0,1,PG,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,9.6,19.0,0.0,0.0,41.0,15.8,0.0,-5.6,100.9,107.9,0.256,0.0,0.0,100.9,0.256,0,0,0,0,41,185.42,25,0
939,/players/s/smithch03.html,3.0,1,0,2,SG,80.0,11.0,0.434,0.05,0.1995,0.7330000000000001,0.30000000000000004,3.05,0.55,0.2,1.4,10.649999999999999,0.07,0.374,2.1,6.8,25.299999999999997,1.5499999999999998,0.75,16.9,15.100000000000001,0.55,-0.8999999999999999,102.75,110.5,0.238,13.0,0.7000000000000001,102.7,0.244,0,0,0,0,34,190.5,23,0
940,/players/s/smithch05.html,1.0,1,0,1,PG,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6,108.3,109.1,0.451,0.0,0.0,108.3,0.451,0,0,0,0,34,187.96,27,0
941,/players/s/smithcl01.html,1.0,2,0,1,SG,23.0,0.0,0.4635,0.0,0.0,0.625,0.5,0.9500000000000001,0.25,0.0,0.75,9.35,0.0085,0.904,6.550000000000001,7.3,14.35,1.4500000000000002,0.1,14.75,12.95,0.0,-1.0,105.95,109.65,0.439,0.0,0.0,108.9,0.512,0,0,0,0,97,198.12,23,0
942,/players/s/smithcr01.html,2.0,3,0,1,PF,79.5,8.0,0.5469999999999999,0.0,0.0,0.6445000000000001,1.7000000000000002,0.7,0.55,0.2,2.75,16.2,0.015,0.3905,10.4,19.05,6.0,1.5,0.9,12.3,19.65,2.4000000000000004,-0.75,103.85,109.55000000000001,0.329,9.8,2.02,104.47999999999999,0.339,1,0,0,0,36,200.66,24,0
943,/players/s/smithde03.html,1.8,5,0,1,PG,61.0,59.5,0.4115,1.4,0.3175,0.6645,0.6499999999999999,5.0,1.15,0.35,2.3,12.55,0.3255,0.214,2.4000000000000004,10.25,28.4,1.9,0.9500000000000001,16.25,26.85,-1.7999999999999998,-0.8,109.25,108.65,0.4455,27.833333333333332,-0.9499999999999998,109.36666666666667,0.4066666666666667,1,0,0,0,9,187.96,21,1
944,/players/s/smithdo03.html,2.5,2,0,1,PF,68.5,37.0,0.4245,0.0,0.0,0.7464999999999999,1.65,1.7,0.8,0.65,4.0,11.100000000000001,0.011,0.1415,7.05,17.45,11.649999999999999,1.65,1.7000000000000002,12.75,21.6,-1.2000000000000002,-0.5,101.25,112.9,0.201,29.0,-0.37500000000000006,102.625,0.25,0,0,0,0,6,208.28,23,0
945,/players/s/smithdo04.html,2.0,1,0,1,SG,30.5,0.0,0.47250000000000003,0.15000000000000002,0.3865,0.594,0.3,0.7,0.44999999999999996,0.05,1.1,11.649999999999999,0.17149999999999999,0.4345,3.85,10.0,12.75,3.05,0.45,13.35,14.75,0.1,0.44999999999999996,103.5,111.35,0.238,0.0,0.0,100.6,0.159,0,0,0,0,34,200.66,22,0
946,/players/s/smithje01.html,1.0,1,0,1,PG,5.0,0.0,0.214,0.2,0.167,0.0,0.4,0.8,1.0,0.0,1.0,7.8,0.429,0.0,4.9,13.0,13.4,5.8,0.0,0.0,13.9,-0.1,4.6,102.9,109.6,0.333,0.0,-0.1,102.9,0.333,0,0,0,0,13,187.96,25,0
947,/players/s/smithke03.html,1.0,1,0,1,SG,42.0,4.0,0.38,0.1,0.333,0.75,0.3,1.0,0.6,0.1,1.8,6.0,0.06,0.187,3.1,4.6,12.4,2.6,0.4,15.6,17.1,-0.5,0.4,109.5,105.6,0.61,4.0,-0.5,109.5,0.61,0,0,0,0,45,190.5,23,0
948,/players/s/smithla02.html,1.6666666666666667,3,0,1,SG,58.5,19.0,0.4325,0.05,0.22149999999999997,0.831,0.5,2.4000000000000004,0.8500000000000001,0.05,2.3,10.25,0.0625,0.2255,3.2,7.0,18.950000000000003,2.45,0.25,16.5,19.95,-0.35000000000000003,-0.5,103.75,109.6,0.2865,10.5,-0.05000000000000001,103.75,0.326,0,0,0,0,19,190.5,23,0
949,/players/s/smithle01.html,1.0,2,0,1,C,7.5,0.0,0.4425,0.0,0.0,0.3235,0.85,0.1,0.2,0.05,0.95,17.85,0.0,0.327,20.55,26.65,2.35,1.3,0.35,4.1,19.8,0.05,-3.35,104.55,107.2,0.4265,0.0,0.1,101.8,0.402,0,0,0,0,29,208.28,22,0
950,/players/s/smithmi03.html,1.0,1,0,1,SF,17.0,0.0,0.322,0.2,0.167,0.625,0.6,0.6,0.3,0.2,0.5,8.1,0.305,0.271,6.4,7.9,9.0,1.4,1.2,9.6,18.1,-0.1,-2.5,100.6,107.8,0.232,0.0,-0.1,100.6,0.232,0,0,0,0,35,203.2,25,0
951,/players/s/smithno01.html,2.0,1,0,1,PG,42.0,2.0,0.37,0.25,0.2515,0.714,0.30000000000000004,1.15,0.30000000000000004,0.05,1.0,7.449999999999999,0.248,0.201,3.2,8.399999999999999,19.049999999999997,1.55,0.35,18.299999999999997,22.25,-0.6,-1.7999999999999998,105.75,107.80000000000001,0.41300000000000003,2.0,-0.6,105.75,0.41300000000000003,0,0,0,0,21,187.96,24,0
952,/players/s/smithre01.html,2.0,1,0,2,C,33.0,4.5,0.3865,0.0,0.0,0.344,0.8,0.05,0.25,0.05,0.9,8.5,0.0185,0.5235000000000001,18.299999999999997,15.6,1.9,2.35,1.05,11.350000000000001,17.75,-0.05,-1.65,108.19999999999999,105.35,0.5974999999999999,9.0,0.0,108.1,0.573,0,0,0,0,31,208.28,23,0
953,/players/s/smithst02.html,1.0,1,0,1,SG,8.0,0.0,0.333,0.1,0.167,1.0,0.3,0.5,0.1,0.0,1.1,3.3,0.333,0.056,3.8,15.7,10.9,0.9,0.0,17.8,17.2,-0.1,-1.7,101.1,108.2,0.293,0.0,-0.1,101.1,0.293,0,0,0,0,-100,187.96,25,0
954,/players/s/smithst03.html,1.0,1,0,1,PF,8.0,0.0,0.25,0.0,0.0,0.5,0.1,0.0,0.1,0.0,0.5,-1.8,0.0,0.25,4.3,21.4,0.0,1.9,0.0,18.4,18.0,-0.1,-3.6,103.6,106.9,0.427,0.0,-0.1,103.6,0.427,0,0,0,0,-100,203.2,24,0
955,/players/s/smithth01.html,1.0,2,0,1,SF,26.5,2.5,0.348,0.2,0.375,0.8125,0.95,0.6000000000000001,0.25,0.2,1.35,6.800000000000001,0.1835,0.152,8.25,18.1,7.15,1.05,1.3,19.5,15.05,-0.39999999999999997,-1.05,102.94999999999999,104.85,0.415,2.5,-0.39999999999999997,102.94999999999999,0.415,0,0,0,0,-100,203.2,24,0
956,/players/s/sneedxa01.html,1.0,3,0,1,SF,5.5,0.0,0.1,0.05,0.0625,0.0,0.35,0.05,0.0,0.0,0.6,-3.3499999999999996,0.9,0.0,9.15,12.15,1.65,0.0,0.0,0.0,10.6,-0.05,-4.6,114.5,107.95,0.6525000000000001,0.0,-0.05,115.55000000000001,0.61,0,0,0,0,-100,195.58,25,1
957,/players/s/solomwi01.html,1.0,4,0,2,PG,57.5,6.5,0.385,0.6,0.305,0.7030000000000001,0.2,2.0,0.55,0.1,1.25,10.65,0.42,0.18,1.75,7.85,23.9,2.05,0.5,15.899999999999999,21.15,-0.4,-1.1,104.35,104.3,0.518,7.333333333333333,-0.26666666666666666,105.23333333333333,0.4793333333333334,0,0,0,0,33,185.42,24,0
958,/players/s/southja01.html,1.0,3,0,1,SF,2.5,0.0,0.1665,0.4,0.25,0.25,0.0,0.0,0.15,0.25,0.4,-14.4,0.36650000000000005,0.0665,0.0,15.75,0.0,0.85,2.8,2.95,35.900000000000006,-0.1,-8.0,103.25,105.75,0.4145,0.0,-0.05,105.05000000000001,0.36,0,0,0,0,-100,203.2,24,0
959,/players/s/sowpa01.html,3.0,1,0,1,C,34.5,14.5,0.41400000000000003,0.0,0.0,0.6559999999999999,1.0,0.15000000000000002,0.45,0.3,2.25,8.65,0.0,0.4645,9.25,18.75,1.6,2.15,1.8,14.65,14.15,0.05,-0.7,108.2,110.7,0.36550000000000005,14.5,0.05,108.2,0.36550000000000005,0,0,0,0,47,208.28,24,0
960,/players/s/spaldra01.html,1.0,4,0,2,PF,7.5,1.5,0.266,0.0,0.0,0.1665,0.55,0.2,0.3,0.3,0.8,7.3,0.032,0.1275,5.55,12.55,2.55,1.45,2.25,7.35,8.9,0.0,-2.9,110.80000000000001,109.25,0.5,3.0,0.0,109.05000000000001,0.415,0,0,0,0,56,208.28,22,0
961,/players/s/spellom01.html,1.0,2,0,2,C,47.5,7.0,0.4165,0.95,0.3675,0.752,1.6,1.0,0.6499999999999999,0.5,1.4,13.4,0.449,0.248,9.149999999999999,17.15,8.05,1.65,2.55,12.2,16.85,0.55,-0.85,106.65,113.85,0.2925,7.0,0.55,106.65,0.2925,0,0,0,0,30,203.2,22,0
962,/players/s/spencan01.html,1.5,4,0,1,SF,11.5,0.5,0.224,0.0,0.0,0.3795,0.95,0.6,0.8,0.2,2.1,2.0,0.006,0.1655,5.05,9.55,4.1,4.25,0.5,26.1,17.200000000000003,0.09999999999999999,0.85,109.0,109.0,0.5545,0.75,0.375,106.35,0.43274999999999997,0,0,0,0,-100,198.12,29,0
963,/players/s/stackry01.html,2.0,1,0,1,PF,21.5,0.0,0.35550000000000004,0.0,0.0,0.8085,0.8500000000000001,0.25,0.15000000000000002,0.5,1.7999999999999998,7.1499999999999995,0.01,0.535,10.350000000000001,13.3,4.05,0.8,4.25,18.85,15.45,-0.1,-0.55,100.0,102.8,0.41500000000000004,0.0,-0.1,100.0,0.41500000000000004,0,0,0,0,48,210.82,24,0
964,/players/s/steigma01.html,1.0,1,1,1,SF,2.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,7.0,0.5,0.5,0.0,27.8,22.3,4.4,6.3,29.1,25.6,-0.1,2.2,114.4,102.4,0.841,0.0,-0.1,114.4,0.841,0,0,0,0,52,200.66,27,0
965,/players/s/stepavl01.html,1.5,4,0,1,C,26.5,3.5,0.39549999999999996,0.0,0.0,0.4985,0.95,0.3,0.35,0.7,2.0,9.0,0.05,0.388,10.55,16.1,4.6,2.1,4.65,18.55,25.4,-0.55,-0.65,105.3,105.4,0.5245,4.0,0.16666666666666666,99.63333333333333,0.4146666666666667,0,0,0,0,27,213.36,23,0
966,/players/s/stephal01.html,1.0,3,0,1,PF,6.0,0.0,0.6665,0.0,0.0,0.1665,1.3499999999999999,0.15,0.05,0.55,1.25,11.850000000000001,0.0,1.222,18.85,11.7,2.15,0.35,9.55,0.0,13.45,0.0,0.8,107.55,103.69999999999999,0.6154999999999999,0.0,0.0,106.1,0.5485,0,0,0,0,-100,208.28,29,0
967,/players/s/stephdj01.html,1.0,2,0,1,SG,2.0,0.0,0.4645,0.0,0.0,0.5,0.15,0.0,0.5,0.0,0.0,10.8,0.0,0.0715,3.7,15.8,0.0,3.55,0.0,16.65,20.75,0.0,0.55,104.55,110.3,0.2925,0.0,0.0,103.0,0.183,0,0,0,0,-100,195.58,24,0
968,/players/s/stephev01.html,1.0,2,0,1,PG,19.0,0.0,0.493,0.05,0.1,0.8865000000000001,0.15,0.9,0.15,0.05,0.3,25.349999999999998,0.0695,0.48650000000000004,3.1,3.0,44.75,1.05,0.55,13.1,24.95,-0.25,0.75,108.25,109.1,0.46299999999999997,0.0,-0.6,106.8,0.341,0,0,0,0,31,187.96,23,0
969,/players/s/stephjo01.html,1.5,2,0,2,SF,4.5,0.0,0.27849999999999997,0.45,0.3165,0.3335,0.7,0.05,0.9,0.0,0.9,10.35,0.4785,0.107,18.4,10.9,2.85,10.2,0.0,21.8,40.25,-0.05,0.04999999999999982,108.25,106.3,0.5974999999999999,0.0,-0.1,102.3,0.268,0,0,0,0,-100,200.66,24,0
970,/players/s/steveba01.html,1.0,1,0,1,SF,2.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,15.2,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,13.6,0.0,-4.6,109.2,110.2,0.415,0.0,0.0,109.2,0.415,0,0,0,0,43,195.58,30,0
971,/players/s/stevela01.html,2.0,1,0,1,PF,51.5,6.5,0.47250000000000003,0.2,0.21850000000000003,0.716,0.6499999999999999,0.6499999999999999,0.45,0.3,1.5,10.9,0.194,0.305,5.25,14.55,6.95,1.6,1.95,11.55,16.450000000000003,0.2,0.15,108.85,112.05000000000001,0.4215,6.5,0.2,108.85,0.4215,0,0,0,0,-100,198.12,24,1
972,/players/s/stewais01.html,2.0,1,0,1,C,69.5,42.5,0.5315000000000001,0.25,0.3295,0.707,2.75,1.05,0.44999999999999996,1.2000000000000002,2.85,15.2,0.124,0.2175,12.4,23.6,6.6,0.95,4.55,13.35,15.05,1.75,-0.15000000000000002,107.0,113.15,0.279,42.5,1.75,107.0,0.279,1,0,0,0,16,203.2,20,1
973,/players/s/stewake01.html,1.0,1,0,1,PF,15.0,0.0,0.462,0.0,0.0,0.64,0.6,0.1,0.3,0.1,0.9,14.0,0.0,0.962,9.3,23.2,3.0,2.4,1.3,17.8,18.4,0.1,0.1,102.8,105.4,0.378,0.0,0.1,102.8,0.378,0,0,0,0,35,203.2,25,0
