,SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
111,2002-03,32.0,UTA,NBA,C,2.0,16.0,-2.2,0.347,0.0,1.0,0.0,7.8,3.8,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,-0.105,-8.5,-2.3,-10.9,0.0,/players/a/amaecjo01.html
112,2014-15,24.0,DAL,NBA,SF,5.0,150.0,20.4,0.711,0.355,0.613,9.3,15.6,12.3,5.3,3.1,4.3,13.2,12.4,0.5,0.1,0.6,0.199,4.4,3.1,7.5,0.4,/players/a/aminual01.html
113,2015-16,25.0,POR,NBA,SF,11.0,372.0,15.5,0.572,0.547,0.227,6.2,20.4,13.1,8.7,1.1,2.1,13.0,18.6,0.5,0.3,0.8,0.1,2.1,0.5,2.7,0.4,/players/a/aminual01.html
114,2016-17,26.0,POR,NBA,PF,4.0,113.0,12.4,0.574,0.459,0.297,4.4,21.2,12.2,6.0,1.2,3.0,17.7,18.7,0.0,0.1,0.0,0.016,-0.2,0.1,-0.1,0.1,/players/a/aminual01.html
115,2017-18,27.0,POR,NBA,PF,4.0,131.0,21.3,0.652,0.577,0.038,9.4,22.1,15.2,5.8,1.5,1.2,10.2,19.2,0.4,0.0,0.4,0.152,4.4,0.3,4.7,0.2,/players/a/aminual01.html
116,2018-19,28.0,POR,NBA,PF,16.0,399.0,11.0,0.473,0.468,0.33,7.7,18.9,13.3,7.5,1.1,2.1,11.4,15.3,0.1,0.3,0.4,0.052,-0.8,-0.1,-0.9,0.1,/players/a/aminual01.html
117,2007-08,25.0,PHI,NBA,PF,2.0,10.0,33.9,0.512,0.0,0.5,60.3,26.1,43.8,0.0,0.0,0.0,0.0,22.8,0.1,0.0,0.1,0.319,9.8,-6.3,3.5,0.0,/players/a/amundlo01.html
118,2009-10,27.0,PHO,NBA,PF,16.0,194.0,13.1,0.519,0.0,0.583,19.0,15.9,17.4,0.7,1.6,2.8,11.7,12.1,0.3,0.2,0.5,0.112,-1.2,-1.1,-2.3,0.0,/players/a/amundlo01.html
119,2011-12,29.0,IND,NBA,PF,11.0,94.0,12.3,0.527,0.0,0.261,7.5,20.8,14.2,3.7,1.2,4.4,13.5,14.6,0.1,0.2,0.2,0.117,-2.2,2.4,0.2,0.1,/players/a/amundlo01.html
120,2003-04,25.0,DEN,NBA,PF,5.0,34.0,13.6,0.333,0.0,0.0,18.7,29.7,23.7,8.6,1.5,4.5,18.2,14.3,0.0,0.0,0.0,0.033,-1.1,0.5,-0.6,0.0,/players/a/anderch01.html
121,2008-09,30.0,DEN,NBA,C,15.0,328.0,18.4,0.661,0.019,0.815,10.5,24.4,17.4,4.1,0.8,8.4,9.8,11.3,0.9,0.5,1.4,0.203,0.5,2.4,3.0,0.4,/players/a/anderch01.html
122,2009-10,31.0,DEN,NBA,PF,6.0,116.0,10.2,0.583,0.0,0.824,7.2,21.7,14.3,1.2,0.4,4.2,14.7,10.4,0.1,0.0,0.1,0.06,-1.1,-0.6,-1.7,0.0,/players/a/anderch01.html
123,2010-11,32.0,DEN,NBA,C,5.0,73.0,19.1,0.699,0.0,1.273,7.6,13.7,10.7,7.0,2.1,8.0,14.9,12.6,0.2,0.1,0.3,0.195,1.6,4.8,6.4,0.2,/players/a/anderch01.html
124,2012-13,34.0,MIA,NBA,C,20.0,303.0,24.9,0.815,0.0,0.86,13.3,17.6,15.5,1.7,1.6,6.2,12.3,14.3,1.4,0.5,1.9,0.309,2.8,2.8,5.5,0.6,/players/a/anderch01.html
125,2013-14,35.0,MIA,NBA,C,18.0,317.0,17.7,0.624,0.018,0.667,11.3,32.9,22.5,2.5,0.9,5.3,10.9,13.3,0.7,0.5,1.2,0.175,1.0,0.1,1.2,0.3,/players/a/anderch01.html
126,2015-16,37.0,MEM,NBA,C,4.0,79.0,14.7,0.483,0.0,0.667,16.5,31.0,22.7,6.3,1.4,3.3,24.4,11.9,0.0,0.0,0.0,0.021,-0.3,-1.0,-1.3,0.0,/players/a/anderch01.html
127,2013-14,31.0,BRK,NBA,SF,12.0,261.0,9.3,0.508,0.5,0.29,4.6,11.2,7.7,9.1,2.1,0.0,12.5,15.0,0.1,0.1,0.2,0.044,-2.4,0.6,-1.8,0.0,/players/a/anderal01.html
128,2014-15,32.0,BRK,NBA,SG,6.0,142.0,17.7,0.734,0.39,0.22,1.5,14.5,8.0,8.7,1.4,0.6,15.1,17.1,0.3,0.1,0.4,0.145,2.9,1.7,4.6,0.2,/players/a/anderal01.html
129,1997-98,23.0,CLE,NBA,SF,4.0,103.0,15.1,0.643,0.0,1.182,0.0,12.7,6.4,23.2,2.8,0.9,26.4,22.2,0.1,0.1,0.2,0.097,0.1,2.6,2.7,0.1,/players/a/anderde01.html
130,2000-01,26.0,SAS,NBA,SG,7.0,194.0,4.3,0.384,0.361,0.344,1.7,8.5,5.3,14.3,0.8,0.0,17.6,20.7,-0.5,0.1,-0.3,-0.083,-3.9,-1.8,-5.6,-0.2,/players/a/anderde01.html
131,2001-02,27.0,POR,NBA,SG,3.0,76.0,19.9,0.58,0.2,0.6,4.2,6.1,5.1,19.1,1.4,0.0,13.7,25.5,0.2,0.0,0.2,0.136,5.5,0.5,6.0,0.2,/players/a/anderde01.html
132,2002-03,28.0,POR,NBA,PG,2.0,22.0,-4.1,0.225,0.25,0.25,5.3,0.0,2.7,0.0,0.0,0.0,18.4,11.2,-0.1,0.0,-0.1,-0.197,-7.9,-5.3,-13.2,-0.1,/players/a/anderde01.html
133,2005-06,31.0,MIA,NBA,SG,8.0,66.0,8.8,0.51,0.7,0.4,0.0,15.5,8.1,12.0,1.6,0.0,11.3,19.1,0.0,0.1,0.1,0.105,-2.4,1.2,-1.2,0.0,/players/a/anderde01.html
134,1992-93,22.0,NYK,NBA,PF,2.0,6.0,-3.5,0.5,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,33.3,22.5,0.0,0.0,0.0,-0.175,-15.0,-1.9,-16.8,0.0,/players/a/anderer01.html
135,1987-88,23.0,SAS,NBA,PF,3.0,95.0,8.0,0.475,0.0,0.25,6.2,20.9,12.4,4.1,1.0,2.4,20.0,20.2,-0.2,0.1,-0.1,-0.072,-4.7,-1.8,-6.4,-0.1,/players/a/andergr01.html
136,1989-90,25.0,MIL,NBA,PF,4.0,101.0,11.3,0.656,0.0,0.737,7.4,23.1,15.1,0.0,0.5,2.6,13.7,13.1,0.1,0.0,0.1,0.067,-2.8,-0.7,-3.5,0.0,/players/a/andergr01.html
137,1994-95,30.0,ATL,NBA,PF,3.0,39.0,10.5,0.37,0.0,0.8,2.8,36.6,18.8,8.7,2.8,4.1,0.0,8.1,0.0,0.1,0.1,0.106,-4.4,4.4,0.0,0.0,/players/a/andergr01.html
138,1995-96,31.0,SAS,NBA,PF,6.0,34.0,-3.6,0.085,0.0,0.4,7.3,24.2,16.0,0.0,3.3,2.1,40.5,14.0,-0.2,0.0,-0.2,-0.239,-12.3,-1.0,-13.3,-0.1,/players/a/andergr01.html
139,1997-98,33.0,ATL,NBA,C,1.0,4.0,-11.0,0.0,,,0.0,64.9,31.9,0.0,0.0,19.3,53.2,23.6,-0.1,0.0,0.0,-0.531,-23.9,7.0,-16.9,0.0,/players/a/andergr01.html
140,1987-88,23.0,SAS,NBA,PF,3.0,95.0,8.0,0.475,0.0,0.25,6.2,20.9,12.4,4.1,1.0,2.4,20.0,20.2,-0.2,0.1,-0.1,-0.072,-4.7,-1.8,-6.4,-0.1,/players/a/andergr01.html
141,1989-90,25.0,MIL,NBA,PF,4.0,101.0,11.3,0.656,0.0,0.737,7.4,23.1,15.1,0.0,0.5,2.6,13.7,13.1,0.1,0.0,0.1,0.067,-2.8,-0.7,-3.5,0.0,/players/a/andergr01.html
142,1994-95,30.0,ATL,NBA,PF,3.0,39.0,10.5,0.37,0.0,0.8,2.8,36.6,18.8,8.7,2.8,4.1,0.0,8.1,0.0,0.1,0.1,0.106,-4.4,4.4,0.0,0.0,/players/a/andergr01.html
143,1995-96,31.0,SAS,NBA,PF,6.0,34.0,-3.6,0.085,0.0,0.4,7.3,24.2,16.0,0.0,3.3,2.1,40.5,14.0,-0.2,0.0,-0.2,-0.239,-12.3,-1.0,-13.3,-0.1,/players/a/andergr01.html
144,1997-98,33.0,ATL,NBA,C,1.0,4.0,-11.0,0.0,,,0.0,64.9,31.9,0.0,0.0,19.3,53.2,23.6,-0.1,0.0,0.0,-0.531,-23.9,7.0,-16.9,0.0,/players/a/andergr01.html
145,2011-12,22.0,SAS,NBA,SG,8.0,31.0,16.3,0.557,0.444,0.222,0.0,18.1,9.4,14.6,1.7,0.0,0.0,14.8,0.1,0.0,0.1,0.168,2.3,2.4,4.7,0.1,/players/a/anderja01.html
146,2012-13,23.0,HOU,NBA,SG,2.0,18.0,-1.4,0.2,0.6,0.0,6.1,18.9,12.4,0.0,0.0,0.0,0.0,12.2,0.0,0.0,-0.1,-0.14,-7.5,-3.2,-10.7,0.0,/players/a/anderja01.html
147,2011-12,22.0,SAS,NBA,SG,8.0,31.0,16.3,0.557,0.444,0.222,0.0,18.1,9.4,14.6,1.7,0.0,0.0,14.8,0.1,0.0,0.1,0.168,2.3,2.4,4.7,0.1,/players/a/anderja01.html
148,2012-13,23.0,HOU,NBA,SG,2.0,18.0,-1.4,0.2,0.6,0.0,6.1,18.9,12.4,0.0,0.0,0.0,0.0,12.2,0.0,0.0,-0.1,-0.14,-7.5,-3.2,-10.7,0.0,/players/a/anderja01.html
149,2015-16,22.0,DAL,NBA,SF,5.0,95.0,19.2,0.544,0.351,0.378,10.6,14.1,12.3,13.2,2.2,2.8,10.4,23.5,0.2,0.0,0.1,0.058,2.0,0.7,2.7,0.1,/players/a/anderju01.html
150,2017-18,24.0,PHI,NBA,SF,7.0,33.0,2.5,0.5,0.875,0.0,3.2,26.3,14.6,0.0,1.5,0.0,20.0,12.7,0.0,0.0,0.0,0.014,-6.9,-0.6,-7.5,0.0,/players/a/anderju01.html
151,2019-20,26.0,BRK,NBA,SG,3.0,28.0,20.6,0.69,0.917,0.333,0.0,31.0,14.4,18.6,0.0,3.4,12.7,23.2,0.1,0.0,0.1,0.112,5.1,2.0,7.0,0.1,/players/a/anderju01.html
152,1991-92,21.0,NJN,NBA,PG,3.0,24.0,10.1,0.405,0.0,0.222,4.1,9.8,6.7,16.7,2.1,0.0,9.2,18.5,0.0,0.0,0.0,-0.012,-2.8,-1.5,-4.2,0.0,/players/a/anderke01.html
153,1993-94,23.0,NJN,NBA,PG,4.0,181.0,13.1,0.46,0.185,0.611,1.2,6.0,3.6,34.0,2.7,0.0,11.6,19.4,0.1,0.2,0.3,0.075,1.5,0.2,1.7,0.2,/players/a/anderke01.html
154,1996-97,26.0,POR,NBA,PG,4.0,169.0,17.1,0.62,0.413,0.435,1.4,11.7,6.3,20.4,2.3,0.5,16.7,18.6,0.3,0.1,0.4,0.121,2.5,0.8,3.3,0.2,/players/a/anderke01.html
155,2001-02,31.0,BOS,NBA,PG,16.0,560.0,12.0,0.452,0.0,0.178,2.6,7.3,5.0,25.3,2.0,0.0,11.6,20.1,0.2,0.7,0.9,0.075,-2.8,0.3,-2.5,-0.1,/players/a/anderke01.html
156,2002-03,32.0,NOH,NBA,PG,5.0,51.0,7.7,0.413,0.0,0.25,0.0,4.8,2.4,28.2,3.2,0.0,23.1,15.8,0.0,0.0,0.0,-0.016,-4.5,1.0,-3.5,0.0,/players/a/anderke01.html
157,2003-04,33.0,IND,NBA,PG,4.0,19.0,-13.3,0.286,0.0,0.0,0.0,6.0,3.0,9.9,2.9,0.0,41.7,30.4,-0.2,0.0,-0.2,-0.461,-18.7,-4.3,-23.0,-0.1,/players/a/anderke01.html
158,2015-16,22.0,SAS,NBA,SF,10.0,129.0,7.7,0.41,0.12,0.28,1.9,18.6,10.7,7.3,2.4,1.8,12.5,11.6,-0.1,0.2,0.1,0.055,-4.5,2.0,-2.4,0.0,/players/a/anderky01.html
159,2016-17,23.0,SAS,NBA,SF,15.0,195.0,21.6,0.603,0.156,0.172,6.8,21.0,13.6,20.1,2.6,1.0,9.2,17.2,0.5,0.2,0.8,0.187,3.5,3.3,6.8,0.4,/players/a/anderky01.html
160,2017-18,24.0,SAS,NBA,SF,5.0,73.0,17.5,0.62,0.2,0.2,7.2,13.3,10.1,7.4,4.2,1.2,12.1,15.5,0.1,0.1,0.2,0.13,-0.8,3.7,2.9,0.1,/players/a/anderky01.html
161,2020-21,27.0,MEM,NBA,PF,5.0,142.0,13.7,0.48,0.286,0.095,2.9,17.8,9.7,14.2,4.8,0.0,8.4,14.2,0.0,0.1,0.1,0.042,0.0,2.4,2.4,0.2,/players/a/anderky01.html
162,2021-22,28.0,MEM,NBA,PF,12.0,221.0,14.9,0.611,0.235,0.353,4.5,21.2,12.4,13.6,2.3,3.1,14.5,12.8,0.3,0.4,0.7,0.147,-0.7,3.5,2.8,0.3,/players/a/anderky01.html
163,1993-94,26.0,ORL,NBA,SG,3.0,120.0,13.7,0.547,0.588,0.353,2.0,8.2,5.0,14.7,2.3,1.2,11.3,16.3,0.2,0.0,0.3,0.111,2.4,0.9,3.3,0.2,/players/a/anderni01.html
164,1994-95,27.0,ORL,NBA,SG,21.0,814.0,14.2,0.559,0.448,0.264,3.1,11.4,7.3,12.5,2.2,0.9,10.1,16.8,1.1,0.6,1.7,0.101,1.9,0.4,2.3,0.9,/players/a/anderni01.html
165,1995-96,28.0,ORL,NBA,SG,11.0,418.0,14.6,0.531,0.496,0.354,4.8,11.8,8.3,7.6,2.8,1.0,12.5,19.0,0.4,0.2,0.6,0.072,1.2,0.5,1.7,0.4,/players/a/anderni01.html
166,1996-97,29.0,ORL,NBA,SG,5.0,130.0,8.4,0.38,0.417,0.056,2.6,23.2,12.8,4.4,1.3,6.4,14.0,16.4,-0.3,0.2,-0.1,-0.04,-2.6,1.7,-0.9,0.0,/players/a/anderni01.html
167,1998-99,31.0,ORL,NBA,SF,4.0,152.0,17.0,0.475,0.532,0.241,5.1,14.7,9.9,15.3,3.3,0.0,10.3,29.0,0.1,0.1,0.3,0.079,2.9,0.6,3.5,0.2,/players/a/anderni01.html
168,1999-00,32.0,SAC,NBA,SG,5.0,132.0,7.8,0.48,0.588,0.235,3.2,10.0,6.7,2.5,0.4,1.4,9.6,14.2,0.0,-0.1,0.0,-0.014,-1.1,-1.3,-2.4,0.0,/players/a/anderni01.html
169,2009-10,21.0,ORL,NBA,PF,9.0,89.0,8.5,0.391,0.483,0.034,11.6,31.1,21.7,5.8,1.2,1.8,14.5,19.1,-0.1,0.2,0.1,0.043,-3.8,-0.7,-4.6,-0.1,/players/a/anderry01.html
170,2010-11,22.0,ORL,NBA,PF,6.0,147.0,8.3,0.429,0.667,0.2,8.0,13.9,10.9,3.5,1.9,0.5,3.0,10.9,0.1,0.2,0.4,0.119,-1.0,0.0,-1.0,0.0,/players/a/anderry01.html
171,2011-12,23.0,ORL,NBA,PF,5.0,172.0,7.1,0.51,0.682,0.159,5.9,9.5,7.7,4.3,1.0,0.9,16.0,16.0,0.0,0.0,0.0,0.01,-2.5,-1.5,-4.0,-0.1,/players/a/anderry01.html
172,2014-15,26.0,NOP,NBA,PF,4.0,95.0,16.2,0.556,0.333,0.167,8.4,11.5,10.0,15.7,0.0,1.8,9.4,20.6,0.2,-0.1,0.2,0.078,2.8,-1.4,1.4,0.1,/players/a/anderry01.html
173,2016-17,28.0,HOU,NBA,PF,11.0,336.0,8.5,0.52,0.652,0.174,4.9,13.2,9.2,3.1,0.6,0.5,8.3,14.1,0.1,0.3,0.4,0.058,-0.8,-2.0,-2.7,-0.1,/players/a/anderry01.html
174,2017-18,29.0,HOU,NBA,PF,11.0,95.0,7.0,0.475,0.75,0.0,4.6,10.6,7.6,9.0,1.6,0.9,13.0,10.8,0.0,0.1,0.1,0.049,-2.3,0.1,-2.2,0.0,/players/a/anderry01.html
175,1996-97,23.0,UTA,NBA,SG,18.0,296.0,11.3,0.53,0.182,0.424,8.4,11.2,9.8,7.3,2.1,0.3,14.2,14.7,0.2,0.3,0.5,0.084,0.0,0.7,0.7,0.2,/players/a/andersh01.html
176,1997-98,24.0,UTA,NBA,SG,20.0,378.0,11.6,0.562,0.107,0.359,8.8,11.2,10.1,9.2,0.7,0.2,20.1,19.4,0.1,0.5,0.5,0.065,-0.1,-0.8,-0.9,0.1,/players/a/andersh01.html
177,1998-99,25.0,UTA,NBA,SG,11.0,297.0,12.4,0.565,0.182,0.442,3.3,12.7,8.2,8.1,1.1,0.9,13.2,17.1,0.4,0.3,0.7,0.109,-0.2,1.0,0.8,0.2,/players/a/andersh01.html
178,2003-04,30.0,NYK,NBA,SG,4.0,117.0,1.2,0.305,0.259,0.074,4.4,4.6,4.5,16.2,1.8,0.7,22.3,13.7,-0.3,0.0,-0.3,-0.112,-6.2,-1.0,-7.2,-0.2,/players/a/andersh01.html
179,2004-05,31.0,MIA,NBA,SF,8.0,97.0,4.4,0.311,0.083,0.167,4.1,17.6,11.6,11.6,2.7,0.0,31.8,9.3,-0.2,0.2,0.0,0.012,-4.0,2.9,-1.1,0.0,/players/a/andersh01.html
180,2005-06,32.0,MIA,NBA,SF,13.0,90.0,1.7,0.416,0.231,0.462,4.2,11.4,7.9,6.6,0.0,0.9,27.7,11.4,-0.1,0.1,0.0,-0.02,-3.9,-0.6,-4.5,-0.1,/players/a/andersh01.html
181,1989-90,23.0,SAS,NBA,SG,10.0,375.0,16.2,0.558,0.03,0.214,4.7,10.5,7.7,18.8,1.1,0.7,12.4,22.1,0.6,0.4,1.0,0.127,1.6,0.6,2.2,0.4,/players/a/anderwi01.html
182,1990-91,24.0,SAS,NBA,SG,4.0,159.0,11.8,0.515,0.147,0.191,1.5,12.9,7.1,18.8,1.8,0.8,15.0,22.6,-0.1,0.1,0.0,0.007,-1.9,0.3,-1.6,0.0,/players/a/anderwi01.html
183,1992-93,26.0,SAS,NBA,SG,10.0,219.0,14.2,0.531,0.134,0.207,2.2,9.6,6.0,19.9,2.1,0.6,11.8,20.5,0.2,0.2,0.5,0.102,0.2,1.8,2.1,0.2,/players/a/anderwi01.html
184,1993-94,27.0,SAS,NBA,SG,4.0,106.0,11.7,0.412,0.027,0.189,2.9,5.8,4.2,20.0,2.6,1.3,9.1,18.7,0.0,0.0,0.0,0.006,-0.8,0.7,-0.1,0.1,/players/a/anderwi01.html
185,1994-95,28.0,SAS,NBA,SG,11.0,97.0,7.2,0.469,0.05,0.15,6.0,8.0,7.0,16.2,2.8,0.0,27.3,13.7,-0.1,0.2,0.1,0.029,-4.3,1.5,-2.8,0.0,/players/a/anderwi01.html
186,1995-96,29.0,NYK,NBA,SG,4.0,64.0,5.3,0.419,0.273,0.318,4.2,12.3,8.6,2.8,3.5,0.0,19.3,24.0,-0.2,0.1,-0.1,-0.065,-5.6,1.6,-4.1,0.0,/players/a/anderwi01.html
187,1996-97,30.0,MIA,NBA,SG,9.0,120.0,4.5,0.48,0.267,0.333,2.0,14.2,8.2,8.0,1.9,1.3,25.9,18.5,-0.3,0.2,0.0,-0.007,-5.9,2.4,-3.5,0.0,/players/a/anderwi01.html
188,2014-15,20.0,MIL,NBA,SG,6.0,201.0,10.9,0.425,0.014,0.324,5.8,17.3,11.1,14.3,0.8,4.0,11.9,20.6,-0.2,0.2,0.0,-0.003,-2.6,0.3,-2.3,0.0,/players/a/antetgi01.html
189,2016-17,22.0,MIL,NBA,SF,6.0,243.0,21.9,0.563,0.089,0.411,4.6,25.1,14.1,20.6,2.8,4.0,13.1,29.9,0.1,0.6,0.7,0.138,3.8,2.8,6.6,0.5,/players/a/antetgi01.html
190,2017-18,23.0,MIL,NBA,PF,7.0,280.0,26.6,0.62,0.116,0.455,3.7,23.5,14.3,28.2,1.9,1.9,10.5,28.2,1.0,0.4,1.4,0.239,5.6,1.4,7.1,0.6,/players/a/antetgi01.html
191,2018-19,24.0,MIL,NBA,PF,15.0,514.0,26.5,0.57,0.21,0.641,7.5,27.7,17.9,25.1,1.6,5.3,13.0,32.2,1.1,1.3,2.3,0.219,5.0,3.3,8.4,1.4,/players/a/antetgi01.html
192,2019-20,25.0,MIL,NBA,PF,9.0,277.0,31.3,0.61,0.248,0.503,10.3,38.2,24.0,36.7,1.0,3.1,13.2,35.2,0.9,0.5,1.4,0.238,7.8,3.4,11.2,0.9,/players/a/antetgi01.html
193,2020-21,26.0,MIL,NBA,PF,21.0,800.0,27.6,0.599,0.159,0.469,7.8,28.7,18.0,24.3,1.3,2.9,10.8,31.8,2.0,1.7,3.7,0.224,6.7,3.2,9.9,2.4,/players/a/antetgi01.html
194,2021-22,27.0,MIL,NBA,PF,12.0,448.0,26.6,0.552,0.144,0.47,6.2,31.8,19.4,36.9,0.9,3.4,13.6,38.5,0.5,1.1,1.6,0.176,6.5,4.0,10.4,1.4,/players/a/antetgi01.html
195,2020-21,28.0,MIL,NBA,SF,13.0,45.0,10.0,0.467,0.0,0.857,7.0,17.0,11.9,8.1,5.5,4.1,23.7,12.0,0.0,0.1,0.1,0.116,-7.5,6.4,-1.1,0.0,/players/a/antetth01.html
196,2021-22,29.0,MIL,NBA,SF,8.0,20.0,11.2,0.579,0.0,1.0,5.3,14.8,10.2,7.1,2.4,0.0,0.0,9.4,0.0,0.0,0.1,0.179,-3.9,3.1,-0.7,0.0,/players/a/antetth01.html
197,2003-04,19.0,DEN,NBA,SF,4.0,143.0,9.8,0.412,0.172,0.313,5.2,23.0,13.3,12.2,1.8,0.0,18.9,27.7,-0.3,0.1,-0.2,-0.06,-3.3,-1.5,-4.8,-0.1,/players/a/anthoca01.html
198,2004-05,20.0,DEN,NBA,SF,5.0,180.0,14.4,0.494,0.012,0.386,8.6,8.9,8.8,11.7,0.9,0.5,11.8,28.5,0.0,0.1,0.1,0.018,1.4,-1.9,-0.5,0.1,/players/a/anthoca01.html
199,2005-06,21.0,DEN,NBA,SF,5.0,193.0,10.7,0.431,0.04,0.525,6.2,14.4,9.7,14.3,1.1,0.4,11.0,31.2,-0.3,0.3,0.0,-0.009,-0.1,-1.4,-1.5,0.0,/players/a/anthoca01.html
200,2006-07,22.0,DEN,NBA,SF,5.0,210.0,22.1,0.582,0.184,0.398,10.0,13.5,11.8,6.0,1.3,0.0,14.2,29.5,0.5,0.1,0.6,0.144,5.8,-0.6,5.2,0.4,/players/a/anthoca01.html
201,2007-08,23.0,DEN,NBA,SF,4.0,146.0,14.9,0.447,0.091,0.33,13.1,14.4,13.7,9.7,0.7,0.5,10.6,32.0,0.0,-0.1,-0.1,-0.018,0.8,-3.4,-2.6,0.0,/players/a/anthoca01.html
202,2008-09,24.0,DEN,NBA,SF,16.0,612.0,24.3,0.564,0.205,0.447,5.0,13.3,9.1,19.8,2.4,1.4,8.8,31.5,1.9,0.6,2.6,0.201,4.5,0.5,5.0,1.1,/players/a/anthoca01.html
203,2009-10,25.0,DEN,NBA,SF,6.0,254.0,23.3,0.564,0.138,0.413,6.6,18.3,12.3,15.0,2.4,1.0,11.4,32.1,0.6,0.1,0.7,0.132,4.0,-0.9,3.1,0.3,/players/a/anthoca01.html
204,2010-11,26.0,NYK,NBA,SF,4.0,156.0,22.5,0.505,0.295,0.386,8.5,23.0,14.9,26.8,1.7,1.4,11.2,32.7,0.3,0.2,0.5,0.149,6.1,0.5,6.6,0.3,/players/a/anthoca01.html
205,2011-12,27.0,NYK,NBA,SF,5.0,204.0,21.5,0.489,0.145,0.331,7.4,17.4,12.2,14.1,1.6,0.5,9.0,36.2,0.3,0.0,0.4,0.091,4.8,-0.1,4.7,0.3,/players/a/anthoca01.html
206,2012-13,28.0,NYK,NBA,PF,12.0,481.0,20.4,0.497,0.184,0.281,2.5,18.2,9.7,9.3,1.5,0.4,8.2,38.0,0.4,0.8,1.1,0.114,4.1,-1.2,2.9,0.6,/players/a/anthoca01.html
207,2017-18,33.0,OKC,NBA,PF,6.0,194.0,9.7,0.452,0.389,0.208,1.7,16.7,9.3,1.6,2.5,1.9,7.1,19.1,-0.2,0.3,0.1,0.018,-2.0,-0.1,-2.2,0.0,/players/a/anthoca01.html
208,2019-20,35.0,POR,NBA,PF,5.0,176.0,8.4,0.512,0.279,0.206,0.6,14.4,7.5,9.1,1.3,1.0,14.9,20.6,-0.2,0.1,-0.1,-0.021,-2.3,-0.7,-2.9,0.0,/players/a/anthoca01.html
209,2020-21,36.0,POR,NBA,PF,6.0,143.0,12.2,0.571,0.617,0.183,1.7,13.4,7.7,9.4,0.7,0.6,9.7,22.7,0.1,0.0,0.1,0.023,0.3,-2.1,-1.8,0.0,/players/a/anthoca01.html
210,1991-92,24.0,NYK,NBA,PG,12.0,213.0,13.8,0.52,0.261,0.717,2.3,7.5,4.9,31.3,4.3,0.3,17.7,16.1,0.2,0.5,0.6,0.142,0.0,5.1,5.1,0.4,/players/a/anthogr01.html
211,1992-93,25.0,NYK,NBA,PG,15.0,240.0,12.7,0.446,0.233,0.233,2.0,13.0,7.5,32.3,2.9,0.3,14.3,14.5,0.2,0.3,0.5,0.101,-1.8,3.0,1.2,0.2,/players/a/anthogr01.html
212,1993-94,26.0,NYK,NBA,PG,25.0,436.0,8.6,0.44,0.477,0.188,2.4,5.1,3.7,23.7,2.4,1.4,18.3,18.0,-0.2,0.6,0.4,0.04,-2.1,1.4,-0.7,0.1,/players/a/anthogr01.html
213,1994-95,27.0,NYK,NBA,PG,11.0,135.0,9.9,0.549,0.605,0.289,2.0,7.6,4.9,19.2,0.8,1.3,12.3,17.8,0.2,0.2,0.4,0.126,-2.3,-0.4,-2.7,0.0,/players/a/anthogr01.html
214,1997-98,30.0,SEA,NBA,PG,9.0,118.0,2.5,0.368,0.475,0.2,3.1,7.0,5.1,13.2,2.4,0.7,20.2,21.9,-0.4,0.0,-0.4,-0.161,-6.8,-3.2,-10.0,-0.2,/players/a/anthogr01.html
215,1998-99,31.0,POR,NBA,PG,13.0,225.0,14.0,0.479,0.564,0.618,2.2,5.4,3.9,26.7,3.3,0.4,11.4,17.5,0.3,0.2,0.5,0.102,0.5,2.4,2.9,0.3,/players/a/anthogr01.html
216,1999-00,32.0,POR,NBA,PG,15.0,213.0,11.9,0.508,0.596,0.308,1.2,8.3,4.8,20.0,3.4,1.5,16.9,16.3,0.1,0.3,0.4,0.095,-0.5,3.2,2.7,0.3,/players/a/anthogr01.html
217,2000-01,33.0,POR,NBA,PG,2.0,17.0,2.6,0.417,0.5,0.0,0.0,0.0,0.0,0.0,3.1,0.0,14.3,19.2,0.0,0.0,-0.1,-0.145,-5.6,0.5,-5.1,0.0,/players/a/anthogr01.html
218,2008-09,26.0,MIA,NBA,C,6.0,88.0,13.6,0.85,0.0,0.4,14.0,13.4,13.6,3.7,0.0,6.9,14.5,4.0,0.2,0.1,0.3,0.181,-0.1,2.8,2.6,0.1,/players/a/anthojo01.html
219,2009-10,27.0,MIA,NBA,C,5.0,79.0,11.6,0.742,0.0,0.571,8.8,5.1,7.1,2.0,1.3,5.4,10.2,5.7,0.1,0.1,0.3,0.16,-0.7,2.9,2.2,0.1,/players/a/anthojo01.html
220,2010-11,28.0,MIA,NBA,C,21.0,575.0,7.6,0.463,0.0,0.633,7.6,12.7,10.2,2.7,0.8,5.5,17.2,6.4,0.2,0.8,0.9,0.078,-2.5,1.9,-0.6,0.2,/players/a/anthojo01.html
221,2011-12,29.0,MIA,NBA,C,17.0,329.0,9.9,0.675,0.0,0.862,8.3,11.9,10.1,0.9,0.8,4.0,16.7,7.0,0.6,0.4,0.9,0.138,-1.6,2.0,0.4,0.2,/players/a/anthojo01.html
