SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
2007-08,22,DET,NBA,SG,75,970.0,10.2,0.494,0.199,0.361,4.4,12.5,8.4,8.1,1.8,0.7,10.9,15.2,0.5,1.4,1.9,0.092,-2.6,1.0,-1.5,0.1,/players/a/afflaar01.html
2008-09,23,DET,NBA,SG,74,1234.0,8.9,0.548,0.357,0.237,2.8,10.1,6.4,5.5,1.3,0.8,11.5,14.5,0.8,1.0,1.8,0.069,-2.8,0.2,-2.6,-0.2,/players/a/afflaar01.html
2009-10,24,DEN,NBA,SG,82,2221.0,10.9,0.576,0.426,0.168,3.1,9.9,6.5,9.3,1.0,1.0,10.5,14.0,2.8,1.4,4.3,0.092,-0.2,-0.2,-0.4,0.9,/players/a/afflaar01.html
2010-11,25,DEN,NBA,SG,69,2324.0,13.6,0.62,0.396,0.26,2.3,9.9,6.2,10.9,0.7,1.0,9.2,14.8,4.8,1.4,6.2,0.128,1.7,-0.3,1.4,2.0,/players/a/afflaar01.html
2011-12,26,DEN,NBA,SG,62,2086.0,14.7,0.584,0.316,0.353,2.3,8.5,5.5,11.1,0.9,0.5,9.5,19.1,4.7,0.6,5.3,0.121,1.4,-1.2,0.1,1.1,/players/a/afflaar01.html
2012-13,27,ORL,NBA,SF,64,2307.0,13.0,0.527,0.265,0.246,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,1.5,0.5,2.0,0.042,-1.1,-1.8,-2.9,-0.5,/players/a/afflaar01.html
2013-14,28,ORL,NBA,SG,73,2552.0,16.0,0.574,0.297,0.332,1.4,10.2,5.8,16.9,0.7,0.1,11.2,23.3,4.3,1.0,5.3,0.099,1.4,-1.6,-0.2,1.1,/players/a/afflaar01.html
2014-15,29,TOT,NBA,SG,78,2502.0,10.7,0.533,0.377,0.224,1.1,9.7,5.3,8.2,0.8,0.2,10.7,19.0,1.6,1.0,2.6,0.05,-1.4,-1.1,-2.5,-0.3,/players/a/afflaar01.html
2014-15,29,DEN,NBA,SG,53,1750.0,11.7,0.533,0.37,0.23,1.3,10.2,5.6,9.3,0.9,0.2,10.3,19.9,1.4,0.4,1.8,0.05,-0.7,-1.2,-1.9,0.1,/players/a/afflaar01.html
2014-15,29,POR,NBA,SG,25,752.0,8.2,0.533,0.396,0.207,0.9,8.5,4.8,5.5,0.6,0.2,11.8,16.7,0.2,0.5,0.8,0.049,-3.0,-0.8,-3.8,-0.4,/players/a/afflaar01.html
2015-16,30,NYK,NBA,SG,71,2371.0,10.9,0.531,0.298,0.164,1.1,11.0,6.1,9.9,0.5,0.3,8.7,17.9,1.8,0.9,2.7,0.055,-1.3,-1.6,-2.9,-0.5,/players/a/afflaar01.html
2016-17,31,SAC,NBA,SG,61,1580.0,8.9,0.559,0.36,0.221,0.7,8.4,4.6,7.4,0.7,0.3,8.4,14.4,1.2,0.2,1.4,0.043,-2.1,-1.5,-3.6,-0.7,/players/a/afflaar01.html
2017-18,32,ORL,NBA,SG,53,682.0,5.8,0.516,0.432,0.16,0.6,10.1,5.3,6.2,0.3,1.1,10.8,12.5,-0.1,0.2,0.1,0.009,-3.8,-1.5,-5.4,-0.6,/players/a/afflaar01.html
2006-07,22,DAL,NBA,SG,32,214.0,2.9,0.408,0.214,0.471,0.6,11.0,5.9,5.0,1.0,1.1,15.1,21.7,-0.5,0.2,-0.3,-0.06,-7.4,-1.3,-8.7,-0.4,/players/a/agerma01.html
2007-08,23,TOT,NBA,SG,26,165.0,1.8,0.363,0.292,0.185,2.8,6.3,4.6,8.0,0.0,0.4,7.9,21.3,-0.4,0.0,-0.4,-0.114,-6.8,-4.2,-11.1,-0.4,/players/a/agerma01.html
2007-08,23,DAL,NBA,SG,12,77.0,-4.4,0.253,0.296,0.222,1.6,4.4,3.0,7.4,0.0,1.0,9.2,19.8,-0.3,0.0,-0.3,-0.181,-10.1,-3.6,-13.7,-0.2,/players/a/agerma01.html
2007-08,23,NJN,NBA,SG,14,88.0,7.1,0.443,0.289,0.158,3.9,7.9,5.9,8.4,0.0,0.0,6.9,22.7,-0.1,0.0,-0.1,-0.056,-4.0,-4.8,-8.7,-0.1,/players/a/agerma01.html
2008-09,24,NJN,NBA,SG,20,97.0,2.2,0.365,0.14,0.186,3.6,8.7,6.1,5.3,0.6,1.7,7.9,24.4,-0.3,0.0,-0.3,-0.133,-7.9,-2.8,-10.7,-0.2,/players/a/agerma01.html
2010-11,26,MIN,NBA,SG,4,29.0,10.1,0.682,0.364,0.0,0.0,7.9,3.8,6.0,1.7,0.0,26.7,22.0,0.0,0.0,0.0,-0.015,-0.9,0.2,-0.7,0.0,/players/a/agerma01.html
2007-08,23,MIA,NBA,PG,12,177.0,9.0,0.495,0.596,0.544,0.7,12.4,6.4,17.2,1.8,0.0,18.5,23.2,-0.1,0.1,0.0,-0.006,-3.5,-1.3,-4.8,-0.1,/players/a/ahearbl01.html
2008-09,24,SAS,NBA,PG,3,19.0,12.9,0.581,0.667,0.333,0.0,6.2,3.1,16.0,2.9,0.0,12.7,20.1,0.0,0.0,0.1,0.149,-2.2,1.4,-0.9,0.0,/players/a/ahearbl01.html
2011-12,27,UTA,NBA,PG,4,30.0,-7.3,0.357,0.643,0.0,0.0,7.7,3.8,5.2,0.0,0.0,26.3,28.4,-0.2,0.0,-0.2,-0.315,-12.7,-6.8,-19.5,-0.1,/players/a/ahearbl01.html
2008-09,20,CHA,NBA,PF,31,182.0,7.0,0.43,0.029,0.406,6.2,14.2,10.2,2.8,2.1,2.7,12.9,24.2,-0.3,0.3,-0.1,-0.018,-7.6,0.1,-7.5,-0.3,/players/a/ajincal01.html
2009-10,21,CHA,NBA,C,6,30.0,6.3,0.479,0.0,0.1,4.1,11.8,8.0,0.0,1.8,2.7,16.1,19.3,-0.1,0.0,0.0,-0.013,-6.3,1.0,-5.3,0.0,/players/a/ajincal01.html
2010-11,22,TOT,NBA,C,34,340.0,12.2,0.507,0.256,0.135,5.9,21.5,13.6,4.8,1.7,4.2,11.3,21.1,0.0,0.4,0.4,0.052,-3.8,0.0,-3.8,-0.2,/players/a/ajincal01.html
2010-11,22,DAL,NBA,C,10,75.0,12.8,0.435,0.219,0.094,8.1,18.0,13.3,4.3,2.1,5.1,2.9,21.4,0.0,0.1,0.1,0.084,-3.4,0.5,-2.9,0.0,/players/a/ajincal01.html
2010-11,22,TOR,NBA,C,24,265.0,12.0,0.53,0.267,0.149,5.2,22.5,13.6,4.9,1.6,4.0,13.6,21.1,0.0,0.2,0.2,0.042,-3.8,-0.2,-4.1,-0.1,/players/a/ajincal01.html
2013-14,25,NOP,NBA,C,56,951.0,14.6,0.589,0.004,0.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,1.2,0.9,2.1,0.104,-2.7,0.1,-2.6,-0.1,/players/a/ajincal01.html
2014-15,26,NOP,NBA,C,68,957.0,19.9,0.595,0.0,0.301,12.4,25.0,18.7,8.2,1.2,4.0,15.6,21.1,1.9,1.2,3.2,0.159,-0.7,0.4,-0.3,0.4,/players/a/ajincal01.html
2015-16,27,NOP,NBA,C,59,861.0,13.8,0.514,0.003,0.197,9.3,25.9,17.3,5.8,1.1,3.4,13.6,20.4,0.2,0.9,1.0,0.058,-3.4,-0.6,-4.0,-0.4,/players/a/ajincal01.html
2016-17,28,NOP,NBA,C,39,584.0,12.9,0.529,0.022,0.225,8.3,23.8,16.0,3.1,1.7,3.1,13.7,17.2,0.0,0.9,1.0,0.08,-4.0,0.7,-3.3,-0.2,/players/a/ajincal01.html
2012-13,26,DAL,NBA,PG,3,9.0,15.3,0.625,0.5,0.0,0.0,12.1,6.2,19.4,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.196,-3.1,0.1,-3.0,0.0,/players/a/akognjo01.html
2018-19,25,DEN,NBA,SG,7,22.0,8.2,0.322,0.4,0.2,4.9,14.8,9.8,37.1,4.5,0.0,15.5,25.0,-0.1,0.0,0.0,-0.051,-7.9,2.1,-5.8,0.0,/players/a/akoonde01.html
2010-11,22,TOR,NBA,C,12,59.0,2.0,0.189,0.0,0.133,13.7,14.4,14.1,4.6,1.8,2.6,15.9,14.3,-0.2,0.0,-0.2,-0.142,-6.0,-2.9,-8.9,-0.1,/players/a/alabiso01.html
2011-12,23,TOR,NBA,C,14,122.0,14.2,0.418,0.0,0.222,14.6,30.4,22.6,4.1,0.9,6.0,11.2,17.2,0.0,0.2,0.2,0.083,-2.9,0.7,-2.2,0.0,/players/a/alabiso01.html
1986-87,23,DEN,NBA,PF,64,1110.0,12.5,0.516,0.02,0.228,6.5,14.2,10.1,8.9,0.9,1.4,10.3,18.8,0.7,0.7,1.5,0.064,-1.8,-1.4,-3.2,-0.3,/players/a/alarima01.html
1987-88,24,WSB,NBA,PF,63,769.0,11.6,0.508,0.06,0.163,10.1,13.2,11.6,7.7,0.6,0.9,13.5,19.9,0.3,0.6,0.9,0.058,-1.9,-1.3,-3.2,-0.2,/players/a/alarima01.html
1988-89,25,WSB,NBA,PF,74,1141.0,13.3,0.531,0.088,0.202,9.5,15.2,12.2,7.8,1.0,1.1,11.7,18.7,1.2,1.0,2.2,0.093,-1.1,-0.8,-2.0,0.0,/players/a/alarima01.html
1989-90,26,WSB,NBA,PF,82,1893.0,14.1,0.51,0.062,0.169,8.5,12.8,10.7,10.5,1.5,1.2,10.7,20.4,1.5,1.6,3.1,0.079,-0.6,-0.7,-1.3,0.3,/players/a/alarima01.html
1990-91,27,WSB,NBA,PF,42,587.0,11.3,0.496,0.093,0.213,7.6,14.2,10.9,11.2,1.3,0.8,14.0,20.3,0.1,0.6,0.6,0.05,-3.0,-0.9,-3.8,-0.3,/players/a/alarima01.html
2021-22,21,MEM,NBA,PF,32,360.0,10.2,0.452,0.364,0.242,9.4,16.1,12.6,7.7,0.8,2.5,9.9,18.4,-0.1,0.4,0.3,0.044,-4.2,-1.5,-5.7,-0.3,/players/a/aldamsa01.html
2014-15,23,PHI,NBA,PF,41,540.0,12.0,0.517,0.064,0.346,14.9,20.7,17.7,8.3,1.6,2.4,15.9,8.6,0.7,0.7,1.4,0.122,-3.9,0.4,-3.6,-0.2,/players/a/aldemfu01.html
2010-11,22,OKC,NBA,C,18,142.0,7.0,0.537,0.0,0.267,11.1,17.5,14.4,4.0,1.8,3.6,32.3,7.9,0.0,0.2,0.2,0.066,-5.6,1.6,-4.0,-0.1,/players/a/aldrico01.html
2011-12,23,OKC,NBA,C,26,173.0,17.7,0.592,0.0,0.333,9.2,21.6,15.8,2.7,2.4,6.7,15.7,14.9,0.3,0.4,0.6,0.176,-1.3,2.2,1.0,0.1,/players/a/aldrico01.html
2012-13,24,TOT,NBA,C,45,388.0,11.1,0.563,0.0,0.25,8.7,26.7,17.7,3.4,0.7,4.6,20.6,12.7,0.1,0.4,0.6,0.07,-3.5,0.6,-2.9,-0.1,/players/a/aldrico01.html
2012-13,24,HOU,NBA,C,30,213.0,7.3,0.532,0.0,0.209,6.5,23.7,15.2,4.1,0.7,3.2,23.0,12.5,-0.1,0.3,0.2,0.038,-5.6,0.6,-5.0,-0.2,/players/a/aldrico01.html
2012-13,24,SAC,NBA,C,15,175.0,15.7,0.598,0.0,0.297,11.5,30.4,20.7,2.6,0.6,6.3,17.7,12.9,0.2,0.2,0.4,0.109,-1.0,0.5,-0.5,0.1,/players/a/aldrico01.html
2013-14,25,NYK,NBA,C,46,330.0,19.1,0.62,0.0,0.492,12.8,33.8,23.0,6.4,1.3,8.1,19.5,13.0,0.6,0.6,1.2,0.178,-0.1,1.6,1.5,0.3,/players/a/aldrico01.html
2014-15,26,NYK,NBA,C,61,976.0,18.1,0.513,0.0,0.213,11.6,28.9,20.0,13.3,2.0,5.5,15.2,18.3,0.8,1.4,2.2,0.107,-0.8,1.1,0.3,0.6,/players/a/aldrico01.html
2015-16,27,LAC,NBA,C,60,800.0,21.3,0.626,0.0,0.373,11.9,27.1,19.6,10.0,2.9,6.7,19.6,18.4,1.4,2.0,3.5,0.209,-0.9,3.4,2.4,0.9,/players/a/aldrico01.html
2016-17,28,MIN,NBA,C,62,531.0,12.7,0.549,0.0,0.256,11.0,23.9,17.4,6.4,2.4,3.7,15.1,9.4,0.6,0.7,1.3,0.116,-2.3,1.5,-0.8,0.2,/players/a/aldrico01.html
2017-18,29,MIN,NBA,C,21,49.0,6.0,0.34,0.0,0.4,7.0,28.6,17.6,8.2,2.0,1.8,5.4,16.8,-0.1,0.1,0.0,-0.013,-6.8,-0.7,-7.5,-0.1,/players/a/aldrico01.html
2006-07,21,POR,NBA,C,63,1392.0,17.1,0.533,0.004,0.24,12.6,15.3,13.9,3.2,0.9,4.2,7.5,19.3,2.5,1.0,3.4,0.118,-0.4,-1.0,-1.4,0.2,/players/a/aldrila01.html
2007-08,22,POR,NBA,PF,76,2649.0,18.5,0.523,0.006,0.257,9.8,15.8,12.8,8.8,1.1,2.8,8.9,25.3,3.5,2.8,6.2,0.113,0.6,-0.4,0.2,1.5,/players/a/aldrila01.html
2008-09,23,POR,NBA,PF,81,3004.0,19.1,0.529,0.023,0.269,9.5,15.6,12.5,9.3,1.4,2.0,8.0,23.7,6.1,3.3,9.5,0.151,1.7,-0.4,1.3,2.5,/players/a/aldrila01.html
2009-10,24,POR,NBA,PF,78,2922.0,18.2,0.535,0.014,0.26,8.1,18.6,13.3,9.9,1.3,1.3,7.4,22.9,5.5,3.3,8.8,0.145,1.4,-0.2,1.2,2.3,/players/a/aldrila01.html
2010-11,25,POR,NBA,PF,81,3211.0,21.5,0.549,0.016,0.314,10.1,17.2,13.5,10.1,1.4,2.4,8.7,25.7,7.6,3.5,11.1,0.166,2.6,-0.5,2.1,3.4,/players/a/aldrila01.html
2011-12,26,POR,NBA,PF,55,1994.0,22.7,0.56,0.012,0.291,8.6,17.5,12.9,13.2,1.3,1.7,9.5,27.0,5.4,1.6,7.0,0.169,3.4,-0.4,3.0,2.5,/players/a/aldrila01.html
2012-13,27,POR,NBA,PF,74,2790.0,20.4,0.53,0.011,0.264,7.2,20.9,14.0,13.0,1.2,2.5,8.9,26.5,4.8,2.3,7.2,0.124,1.7,-0.4,1.3,2.3,/players/a/aldrila01.html
2013-14,28,POR,NBA,PF,69,2498.0,21.8,0.507,0.011,0.253,7.2,25.5,16.5,13.0,1.3,1.9,7.2,29.8,4.0,3.5,7.5,0.144,2.3,0.1,2.3,2.7,/players/a/aldrila01.html
2014-15,29,POR,NBA,PF,71,2512.0,22.8,0.528,0.074,0.256,7.7,22.9,15.5,9.2,1.0,1.9,7.2,30.2,4.9,3.7,8.6,0.165,3.2,-0.3,2.9,3.1,/players/a/aldrila01.html
2015-16,30,SAS,NBA,PF,74,2261.0,22.4,0.565,0.015,0.289,9.2,22.2,15.9,8.1,0.9,2.8,7.8,25.9,5.6,4.5,10.1,0.215,2.0,0.3,2.3,2.5,/players/a/aldrila01.html
2016-17,31,SAS,NBA,PF,72,2335.0,18.6,0.532,0.053,0.258,8.5,16.6,12.7,9.9,1.0,3.0,7.7,24.5,3.5,3.7,7.2,0.149,0.7,0.1,0.8,1.7,/players/a/aldrila01.html
2017-18,32,SAS,NBA,C,75,2509.0,25.0,0.57,0.068,0.296,10.8,17.3,14.0,11.3,0.9,3.0,6.8,29.1,7.4,3.5,10.9,0.209,4.3,-0.4,3.9,3.7,/players/a/aldrila01.html
2018-19,33,SAS,NBA,C,81,2687.0,22.9,0.576,0.032,0.312,10.3,19.8,15.1,11.6,0.8,3.4,8.8,26.9,6.4,2.9,9.3,0.167,2.4,-0.6,1.8,2.6,/players/a/aldrila01.html
2019-20,34,SAS,NBA,C,53,1754.0,19.7,0.571,0.198,0.241,6.3,17.8,12.0,11.4,1.0,4.4,7.8,23.4,3.0,1.4,4.5,0.122,1.8,-0.5,1.4,1.5,/players/a/aldrila01.html
2020-21,35,TOT,NBA,C,26,674.0,15.7,0.556,0.27,0.159,3.0,15.8,9.4,11.0,0.8,3.7,7.9,22.2,0.5,0.6,1.1,0.08,-0.2,-0.2,-0.3,0.3,/players/a/aldrila01.html
2020-21,35,SAS,NBA,C,21,544.0,15.1,0.545,0.302,0.149,3.3,15.4,9.2,10.2,0.7,2.8,7.0,22.7,0.3,0.5,0.8,0.067,-0.2,-0.7,-0.9,0.2,/players/a/aldrila01.html
2020-21,35,BRK,NBA,C,5,130.0,18.2,0.611,0.104,0.208,1.8,17.8,10.2,14.3,1.1,7.4,11.8,19.9,0.2,0.2,0.4,0.135,0.1,2.1,2.2,0.1,/players/a/aldrila01.html
2021-22,36,BRK,NBA,C,47,1050.0,19.6,0.604,0.1,0.223,7.8,18.7,13.4,6.3,0.6,4.0,8.0,22.4,2.1,1.0,3.1,0.141,1.3,-0.6,0.7,0.7,/players/a/aldrila01.html
2015-16,20,POR,NBA,PF,8,36.0,11.6,0.5,0.0,0.0,6.0,12.1,9.0,0.0,1.4,4.4,9.1,13.3,0.0,0.0,0.0,0.052,-0.5,0.5,0.0,0.0,/players/a/alexacl01.html
1995-96,22,SAS,NBA,PG,60,560.0,8.7,0.506,0.426,0.161,1.9,6.3,4.2,31.6,2.5,0.3,29.1,18.8,-0.5,0.7,0.2,0.021,-4.2,-0.1,-4.3,-0.3,/players/a/alexaco01.html
1996-97,23,SAS,NBA,PG,80,1454.0,14.3,0.528,0.514,0.263,2.3,8.0,5.1,30.0,3.1,0.9,21.1,22.2,0.5,0.6,1.1,0.035,0.3,-0.8,-0.6,0.5,/players/a/alexaco01.html
1997-98,24,TOT,NBA,PG,60,1298.0,15.2,0.548,0.44,0.255,1.5,11.7,6.6,28.7,2.9,0.6,20.1,19.8,1.0,1.2,2.2,0.081,0.4,0.1,0.5,0.8,/players/a/alexaco01.html
1997-98,24,SAS,NBA,PG,37,501.0,11.1,0.512,0.441,0.255,1.7,8.7,5.4,23.2,2.7,0.7,22.6,19.5,-0.2,0.8,0.7,0.065,-2.3,1.1,-1.2,0.1,/players/a/alexaco01.html
1997-98,24,DEN,NBA,PG,23,797.0,17.8,0.569,0.439,0.255,1.4,13.5,7.3,32.1,3.0,0.6,18.6,19.9,1.2,0.3,1.5,0.091,2.1,-0.6,1.5,0.7,/players/a/alexaco01.html
1998-99,25,DEN,NBA,PG,36,778.0,11.0,0.467,0.404,0.169,1.0,10.3,5.5,26.6,2.4,0.5,19.8,20.3,-0.2,0.0,-0.3,-0.016,-2.1,-1.3,-3.4,-0.3,/players/a/alexaco01.html
1999-00,26,DEN,NBA,PG,29,329.0,8.8,0.381,0.357,0.224,2.6,11.3,6.9,25.7,3.7,0.4,20.6,18.0,-0.5,0.4,-0.1,-0.012,-4.1,1.8,-2.4,0.0,/players/a/alexaco01.html
2000-01,27,ORL,NBA,PG,26,227.0,6.3,0.407,0.286,0.321,0.0,12.5,6.1,23.5,3.6,0.0,28.1,17.3,-0.5,0.3,-0.1,-0.031,-7.2,1.2,-6.0,-0.2,/players/a/alexaco01.html
2004-05,31,CHA,NBA,SG,16,201.0,8.8,0.451,0.388,0.245,4.3,12.6,8.2,27.7,2.3,0.4,25.9,16.2,-0.2,0.2,0.0,0.002,-3.6,0.2,-3.4,-0.1,/players/a/alexaco01.html
2000-01,23,TOT,NBA,PG,65,1382.0,11.6,0.484,0.08,0.262,3.5,8.4,5.9,8.0,1.7,0.3,10.5,23.2,0.3,0.5,0.8,0.027,-2.4,-1.9,-4.3,-0.8,/players/a/alexaco02.html
2000-01,23,DAL,NBA,PG,38,472.0,6.8,0.404,0.056,0.253,4.9,9.9,7.5,6.9,1.7,0.5,9.6,21.1,-0.5,0.4,-0.1,-0.013,-5.5,-0.8,-6.2,-0.5,/players/a/alexaco02.html
2000-01,23,WAS,NBA,PG,27,910.0,14.2,0.519,0.091,0.266,2.8,7.6,5.1,8.6,1.7,0.2,10.9,24.3,0.9,0.1,0.9,0.048,-0.8,-2.5,-3.3,-0.3,/players/a/alexaco02.html
2001-02,24,WAS,NBA,SG,56,1325.0,13.6,0.521,0.038,0.255,3.7,9.3,6.5,11.3,1.4,0.4,10.2,20.4,1.6,0.6,2.2,0.08,-0.9,-1.3,-2.2,-0.1,/players/a/alexaco02.html
2002-03,25,NOH,NBA,PG,66,1360.0,9.3,0.459,0.113,0.289,3.3,6.8,5.0,9.8,1.2,0.3,10.7,21.3,0.1,1.0,1.1,0.04,-3.3,-1.2,-4.5,-0.9,/players/a/alexaco02.html
1993-94,24,TOT,NBA,PF,11,55.0,8.6,0.529,0.0,0.643,14.7,16.8,15.8,5.4,2.9,0.0,30.8,21.0,-0.1,0.1,0.0,-0.032,-6.6,-1.5,-8.1,-0.1,/players/a/alexaga01.html
1993-94,24,MIA,NBA,PF,4,12.0,0.8,0.347,0.0,1.0,9.4,19.0,14.2,11.5,0.0,0.0,25.8,13.9,0.0,0.0,0.0,-0.09,-7.8,-2.1,-10.0,0.0,/players/a/alexaga01.html
1993-94,24,CLE,NBA,PF,7,43.0,10.7,0.564,0.0,0.583,16.2,16.2,16.2,3.7,3.7,0.0,31.7,23.0,-0.1,0.1,0.0,-0.015,-6.3,-1.4,-7.6,-0.1,/players/a/alexaga01.html
2008-09,22,MIL,NBA,SF,59,716.0,10.1,0.494,0.188,0.339,6.9,12.3,9.5,9.5,1.1,3.4,15.6,20.9,-0.3,0.7,0.4,0.03,-3.4,-0.1,-3.5,-0.3,/players/a/alexajo01.html
2009-10,23,CHI,NBA,SF,8,29.0,2.8,0.273,0.167,0.5,7.8,11.3,9.6,9.3,1.8,2.6,0.0,11.3,0.0,0.0,0.0,0.03,-9.1,0.9,-8.3,0.0,/players/a/alexajo01.html
2019-20,23,MIA,NBA,C,2,13.0,4.7,0.5,0.0,0.0,17.9,8.3,12.9,0.0,0.0,0.0,33.3,10.2,0.0,0.0,0.0,-0.003,-6.4,-3.7,-10.1,0.0,/players/a/alexaky01.html
2020-21,22,PHO,NBA,SG,15,47.0,4.2,0.349,0.75,0.167,4.9,19.0,12.1,15.4,0.0,1.9,18.9,15.0,-0.1,0.0,0.0,-0.048,-4.8,-1.7,-6.5,-0.1,/players/a/alexaty01.html
1991-92,22,GSW,NBA,C,80,1350.0,13.9,0.561,0.002,0.325,8.7,18.3,13.6,3.1,1.5,2.7,14.8,18.3,1.1,1.4,2.5,0.09,-1.6,-0.4,-2.0,0.0,/players/a/alexavi01.html
1992-93,23,GSW,NBA,C,72,1753.0,14.3,0.548,0.033,0.243,8.4,18.4,13.4,7.8,0.9,1.9,14.0,20.0,1.6,1.4,3.0,0.083,-1.0,-0.6,-1.6,0.2,/players/a/alexavi01.html
1993-94,24,GSW,NBA,C,69,1318.0,14.0,0.539,0.026,0.257,9.5,15.7,12.6,7.3,1.0,1.5,13.3,20.2,1.1,1.1,2.3,0.083,-1.1,-0.9,-2.1,0.0,/players/a/alexavi01.html
1994-95,25,GSW,NBA,C,50,1237.0,12.8,0.53,0.056,0.134,7.7,18.4,13.0,7.8,1.1,1.6,13.8,18.8,0.3,0.8,1.1,0.044,-2.2,-0.7,-2.9,-0.3,/players/a/alexavi01.html
2001-02,32,DET,NBA,C,15,97.0,9.2,0.367,0.039,0.157,8.6,26.6,17.6,11.5,0.0,0.7,8.4,28.9,-0.3,0.1,-0.1,-0.073,-5.3,-3.5,-8.8,-0.2,/players/a/alexavi01.html
2019-20,21,NOP,NBA,SG,47,591.0,8.9,0.473,0.5,0.139,1.6,13.5,7.5,21.1,1.3,1.1,16.1,23.3,-0.7,0.4,-0.2,-0.02,-3.2,-1.4,-4.6,-0.4,/players/a/alexani01.html
2020-21,22,NOP,NBA,SG,46,1007.0,12.5,0.522,0.478,0.144,1.4,14.1,7.8,14.7,2.2,2.1,12.4,23.2,-0.3,1.0,0.7,0.035,-1.4,0.1,-1.3,0.2,/players/a/alexani01.html
2021-22,23,TOT,NBA,SG,65,1466.0,10.5,0.475,0.497,0.16,2.7,11.5,7.1,16.1,1.5,1.5,11.3,24.1,-1.1,1.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3,/players/a/alexani01.html
2021-22,23,NOP,NBA,SG,50,1317.0,10.5,0.474,0.483,0.153,3.0,11.0,6.9,16.1,1.5,1.4,11.2,24.8,-1.1,0.9,-0.1,-0.005,-1.7,-1.3,-3.0,-0.3,/players/a/alexani01.html
2021-22,23,UTA,NBA,SG,15,149.0,10.2,0.497,0.688,0.25,0.8,15.6,8.5,15.5,1.7,2.4,13.1,17.9,0.0,0.2,0.2,0.07,-2.9,1.2,-1.7,0.0,/players/a/alexani01.html
1987-88,23,DAL,NBA,PG,28,197.0,11.6,0.472,0.145,0.309,1.7,10.9,6.3,15.4,4.3,0.9,16.1,15.6,0.0,0.3,0.3,0.082,-4.1,3.1,-1.1,0.0,/players/a/alforst01.html
1988-89,24,TOT,NBA,PG,66,906.0,11.9,0.522,0.17,0.188,1.1,6.8,4.0,13.2,2.2,0.2,11.4,16.6,0.7,0.7,1.4,0.072,-2.1,-0.5,-2.5,-0.1,/players/a/alforst01.html
1988-89,24,DAL,NBA,PG,9,38.0,7.2,0.295,0.182,0.182,0.0,8.6,4.4,32.0,1.3,0.0,7.8,14.7,0.0,0.0,0.0,-0.026,-4.8,0.4,-4.4,0.0,/players/a/alforst01.html
1988-89,24,GSW,NBA,PG,57,868.0,12.1,0.53,0.169,0.188,1.2,6.8,4.0,12.4,2.3,0.2,11.5,16.7,0.7,0.6,1.4,0.076,-2.0,-0.5,-2.5,-0.1,/players/a/alforst01.html
1989-90,25,DAL,NBA,PG,41,302.0,18.7,0.544,0.159,0.268,0.8,8.5,4.7,21.2,2.5,0.6,9.4,24.7,0.6,0.3,0.9,0.144,1.2,0.4,1.6,0.3,/players/a/alforst01.html
1990-91,26,DAL,NBA,PG,34,236.0,20.5,0.578,0.197,0.265,4.8,6.8,5.8,16.4,1.7,0.3,10.9,27.5,0.5,0.1,0.6,0.121,3.5,-1.4,2.1,0.2,/players/a/alforst01.html
2018-19,21,CHI,NBA,SG,10,120.0,8.1,0.418,0.308,0.308,9.9,13.7,11.8,15.2,0.4,0.0,15.3,19.0,-0.1,0.0,-0.1,-0.042,-3.8,-3.5,-7.3,-0.2,/players/a/alkinra01.html
2018-19,23,UTA,NBA,SG,38,416.0,7.5,0.516,0.556,0.337,0.8,5.1,3.0,8.9,0.7,1.1,13.9,24.4,-0.4,0.4,0.0,0.002,-4.2,-2.1,-6.3,-0.5,/players/a/allengr01.html
2019-20,24,MEM,NBA,SG,38,718.0,12.0,0.609,0.562,0.179,1.2,11.1,6.2,10.0,0.7,0.2,10.9,17.6,0.8,0.4,1.2,0.082,-0.1,-1.2,-1.3,0.1,/players/a/allengr01.html
2020-21,25,MEM,NBA,SG,50,1259.0,12.8,0.586,0.662,0.22,1.6,12.0,6.7,11.5,1.7,0.6,9.6,16.8,1.5,1.2,2.7,0.101,-0.2,0.1,-0.2,0.6,/players/a/allengr01.html
2021-22,26,MIL,NBA,SG,66,1805.0,12.7,0.609,0.684,0.13,1.9,10.9,6.5,7.6,1.2,1.0,6.7,15.2,2.8,1.4,4.2,0.11,0.6,-0.2,0.5,1.1,/players/a/allengr01.html
2017-18,19,BRK,NBA,C,72,1441.0,17.5,0.636,0.038,0.37,10.5,18.1,14.3,5.4,0.9,4.6,15.1,16.3,2.7,1.5,4.2,0.141,-0.9,0.1,-0.8,0.5,/players/a/allenja01.html
2018-19,20,BRK,NBA,C,80,2096.0,18.5,0.632,0.079,0.489,9.6,24.0,16.8,7.9,1.0,4.5,13.0,15.9,4.4,3.3,7.6,0.175,0.2,1.4,1.6,1.9,/players/a/allenja01.html
