SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%
2019-20,31,MIL,NBA,C,10,10,32.8,6.1,11.4,0.535,2.1,5.3,4.0,6.1,0.656,0.627,1.5,2.0,0.75,1.9,3.6,5.5,0.5,1.0,1.3,1.2,2.7,15.8,/players/l/lopezbr01.html,0.396
2020-21,32,MIL,NBA,C,23,23,29.0,5.2,9.4,0.548,1.0,3.1,4.2,6.3,0.662,0.601,1.6,1.9,0.86,2.1,3.8,5.9,0.3,0.7,1.5,1.1,2.1,13.0,/players/l/lopezbr01.html,0.319
2021-22,33,MIL,NBA,C,12,12,27.7,4.2,8.5,0.49,0.5,2.3,3.7,6.2,0.595,0.52,1.8,1.9,0.913,2.3,3.7,5.9,0.7,0.5,1.5,0.9,2.8,10.6,/players/l/lopezbr01.html,0.214
2000-01,26,MIN,NBA,PG,4,0,13.8,1.8,5.5,0.318,0.3,1.3,1.5,4.3,0.353,0.341,0.5,0.8,0.667,1.0,1.8,2.8,1.3,1.0,0.0,0.5,1.3,4.3,/players/l/lopezfe01.html,0.2
2001-02,27,MIN,NBA,SG,3,0,10.0,0.3,1.3,0.25,0.3,0.7,0.0,0.7,0.0,0.375,0.3,0.7,0.5,0.3,0.0,0.3,0.3,0.3,0.0,0.3,2.0,1.3,/players/l/lopezfe01.html,0.5
2009-10,21,PHO,NBA,C,6,6,17.3,3.2,5.8,0.543,0.0,0.0,3.2,5.8,0.543,0.543,1.5,1.5,1.0,2.0,2.0,4.0,0.0,0.3,0.2,0.5,1.8,7.8,/players/l/lopezro01.html,0.0
2013-14,25,POR,NBA,C,11,11,33.4,3.9,8.0,0.489,0.0,0.0,3.9,8.0,0.489,0.489,2.2,3.3,0.667,4.3,4.9,9.2,0.8,0.5,1.8,1.0,3.6,10.0,/players/l/lopezro01.html,0.0
2014-15,26,POR,NBA,C,5,5,23.4,1.8,3.0,0.6,0.0,0.0,1.8,3.0,0.6,0.6,1.6,1.6,1.0,1.8,2.6,4.4,0.6,0.2,1.0,1.0,3.0,5.2,/players/l/lopezro01.html,0.0
2016-17,28,CHI,NBA,C,6,6,27.0,5.7,8.7,0.654,0.0,0.0,5.7,8.7,0.654,0.654,1.3,1.3,1.0,4.7,2.5,7.2,0.8,0.5,1.0,1.3,2.2,12.7,/players/l/lopezro01.html,0.0
2019-20,31,MIL,NBA,C,3,0,7.0,1.0,1.3,0.75,0.0,0.0,1.0,1.3,0.75,0.75,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.7,2.0,/players/l/lopezro01.html,0.0
2020-21,32,WAS,NBA,C,5,0,14.6,3.6,5.0,0.72,0.0,0.0,3.6,5.0,0.72,0.72,0.2,0.8,0.25,0.8,1.0,1.8,0.0,0.0,0.8,0.2,1.4,7.4,/players/l/lopezro01.html,0.0
2014-15,26,CLE,NBA,PF,4,4,26.8,4.3,10.3,0.415,2.3,5.3,2.0,5.0,0.4,0.524,3.5,4.8,0.737,1.5,5.5,7.0,2.5,0.3,0.5,1.5,3.0,14.3,/players/l/loveke01.html,0.429
2015-16,27,CLE,NBA,PF,20,19,30.7,4.6,12.0,0.385,2.3,5.6,2.3,6.4,0.359,0.481,3.2,3.8,0.84,1.7,7.1,8.8,2.1,0.5,0.4,1.4,1.7,14.7,/players/l/loveke01.html,0.414
2016-17,28,CLE,NBA,PF,18,18,32.1,5.3,12.1,0.436,2.8,6.2,2.5,5.9,0.421,0.55,3.5,4.2,0.84,2.0,8.6,10.6,1.7,1.2,0.9,1.7,2.6,16.8,/players/l/loveke01.html,0.45
2017-18,29,CLE,NBA,C,21,21,31.4,5.2,13.2,0.392,1.7,5.0,3.5,8.2,0.424,0.457,2.8,3.0,0.922,2.3,7.9,10.2,1.6,0.7,0.4,2.0,2.8,14.9,/players/l/loveke01.html,0.34
2008-09,22,HOU,NBA,PG,13,0,19.5,1.6,4.8,0.333,0.3,1.2,1.3,3.6,0.362,0.365,1.8,2.4,0.742,0.6,2.3,2.9,2.5,0.9,0.1,1.3,1.8,5.3,/players/l/lowryky01.html,0.25
2013-14,27,TOR,NBA,PG,7,7,38.7,6.3,15.6,0.404,2.4,6.1,3.9,9.4,0.409,0.482,6.1,7.0,0.878,1.3,3.4,4.7,4.7,0.9,0.0,2.9,3.9,21.1,/players/l/lowryky01.html,0.395
2014-15,28,TOR,NBA,PG,4,4,32.8,4.5,14.3,0.316,1.3,5.8,3.3,8.5,0.382,0.36,2.0,2.8,0.727,1.8,3.8,5.5,4.8,1.3,0.0,3.0,4.5,12.3,/players/l/lowryky01.html,0.217
2015-16,29,TOR,NBA,PG,20,20,38.3,6.6,16.5,0.397,2.1,6.9,4.5,9.6,0.464,0.461,3.9,5.2,0.75,0.9,3.8,4.7,6.0,1.6,0.2,3.2,3.7,19.1,/players/l/lowryky01.html,0.304
2016-17,30,TOR,NBA,PG,8,8,37.5,5.4,11.6,0.462,1.6,4.8,3.8,6.9,0.545,0.532,3.4,4.1,0.818,0.4,2.8,3.1,5.9,1.5,0.5,2.1,3.3,15.8,/players/l/lowryky01.html,0.342
2017-18,31,TOR,NBA,PG,10,10,36.1,6.0,11.8,0.508,2.8,6.3,3.2,5.5,0.582,0.627,2.6,3.2,0.813,0.2,4.1,4.3,8.5,1.5,0.0,3.1,3.3,17.4,/players/l/lowryky01.html,0.444
2018-19,32,TOR,NBA,PG,24,24,37.5,5.1,11.6,0.439,2.2,6.0,2.9,5.5,0.526,0.532,2.7,3.4,0.802,0.9,4.0,4.9,6.6,1.3,0.3,2.2,4.0,15.0,/players/l/lowryky01.html,0.359
2019-20,33,TOR,NBA,PG,11,11,37.5,5.6,13.5,0.419,2.1,6.5,3.5,6.9,0.513,0.497,4.4,5.5,0.8,0.7,5.8,6.5,5.8,1.7,0.7,2.5,3.6,17.7,/players/l/lowryky01.html,0.319
2021-22,35,MIA,NBA,PG,7,7,27.9,2.3,7.7,0.296,1.1,4.9,1.1,2.9,0.4,0.37,0.7,0.9,0.833,0.3,3.1,3.4,4.9,1.3,0.7,1.7,2.1,6.4,/players/l/lowryky01.html,0.235
2006-07,24,HOU,NBA,PG,2,0,4.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,/players/l/lucasjo02.html,0.0
2011-12,29,CHI,NBA,PG,5,0,18.8,3.6,8.0,0.45,1.0,2.6,2.6,5.4,0.481,0.513,0.4,0.4,1.0,0.4,1.0,1.4,1.8,0.0,0.0,1.2,1.4,8.6,/players/l/lucasjo02.html,0.385
1998-99,21,LAL,NBA,PG,3,0,11.0,2.3,5.7,0.412,0.0,0.7,2.3,5.0,0.467,0.412,0.0,0.0,0.0,0.0,0.7,0.7,2.0,0.7,0.0,1.3,1.3,4.7,/players/l/luety01.html,0.0
2000-01,23,LAL,NBA,PG,15,0,8.7,0.7,1.9,0.345,0.3,0.9,0.3,1.1,0.313,0.431,0.3,0.3,0.8,0.1,0.6,0.7,0.7,0.8,0.1,0.5,0.7,1.9,/players/l/luety01.html,0.385
2007-08,30,DAL,NBA,PG,2,0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,/players/l/luety01.html,0.0
2008-09,31,ORL,NBA,PG,1,0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,/players/l/luety01.html,1.0
2019-20,24,BRK,NBA,SF,4,3,32.8,5.0,14.8,0.339,3.3,9.8,1.8,5.0,0.35,0.449,2.8,3.0,0.917,0.3,3.5,3.8,1.5,0.8,0.0,2.0,3.5,16.0,/players/l/luwawti01.html,0.333
2020-21,25,BRK,NBA,SF,7,0,3.6,0.4,1.4,0.3,0.3,0.9,0.1,0.6,0.25,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.0,0.0,0.1,0.1,1.1,/players/l/luwawti01.html,0.333
2021-22,26,ATL,NBA,SF,4,0,5.5,0.5,1.0,0.5,0.3,0.8,0.3,0.3,1.0,0.625,0.0,0.0,0.0,0.0,0.8,0.8,0.5,0.0,0.0,0.3,1.5,1.3,/players/l/luwawti01.html,0.333
2016-17,21,UTA,NBA,PF,2,0,5.0,1.5,3.5,0.429,0.5,1.5,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,3.5,/players/l/lylestr01.html,0.333
2018-19,23,DEN,NBA,PF,3,0,2.7,0.0,1.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.3,0.0,/players/l/lylestr01.html,0.0
1994-95,24,LAL,NBA,SF,10,0,13.6,1.5,3.2,0.469,0.1,0.5,1.4,2.7,0.519,0.484,1.3,2.0,0.65,1.3,1.7,3.0,0.7,0.8,0.0,0.9,2.2,4.4,/players/l/lynchge01.html,0.2
1995-96,25,LAL,NBA,SF,2,0,7.5,1.0,2.0,0.5,0.0,0.5,1.0,1.5,0.667,0.5,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.0,0.0,1.0,2.0,2.0,/players/l/lynchge01.html,0.0
1998-99,28,PHI,NBA,SF,8,6,31.1,3.6,8.1,0.446,0.3,0.8,3.4,7.4,0.458,0.462,1.5,2.1,0.706,3.5,3.1,6.6,2.0,2.3,0.3,1.6,3.8,9.0,/players/l/lynchge01.html,0.333
1999-00,29,PHI,NBA,SF,10,10,29.3,2.2,6.5,0.338,0.1,0.7,2.1,5.8,0.362,0.346,1.4,1.8,0.778,2.6,4.5,7.1,1.4,0.9,0.5,0.8,3.3,5.9,/players/l/lynchge01.html,0.143
2000-01,30,PHI,NBA,SF,10,8,22.2,2.4,5.0,0.48,0.0,0.1,2.4,4.9,0.49,0.48,0.9,1.4,0.643,2.0,3.1,5.1,1.2,1.3,0.2,1.3,3.0,5.7,/players/l/lynchge01.html,0.0
2001-02,31,CHH,NBA,SF,9,7,31.8,3.2,6.6,0.492,0.2,0.7,3.0,5.9,0.509,0.508,1.0,1.4,0.692,3.6,4.9,8.4,1.6,1.1,0.7,1.1,2.9,7.7,/players/l/lynchge01.html,0.333
2002-03,32,NOH,NBA,SG,6,3,27.2,3.0,7.0,0.429,0.8,3.0,2.2,4.0,0.542,0.488,0.2,0.7,0.25,1.7,4.5,6.2,1.7,1.0,0.8,1.3,2.3,7.0,/players/l/lynchge01.html,0.278
2003-04,33,NOH,NBA,SF,7,7,21.0,3.6,8.1,0.439,0.4,1.7,3.1,6.4,0.489,0.465,0.7,1.1,0.625,1.9,3.4,5.3,1.7,0.4,0.4,1.0,2.1,8.3,/players/l/lynchge01.html,0.25
1992-93,24,CHH,NBA,SG,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,/players/l/lynchke01.html,0.0
2016-17,24,WAS,NBA,SG,7,0,2.4,0.7,1.3,0.556,0.3,0.7,0.4,0.6,0.75,0.667,0.3,0.3,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.1,2.0,/players/m/mcclesh01.html,0.4
1999-00,24,PHI,NBA,C,5,0,4.8,0.4,0.6,0.667,0.0,0.0,0.4,0.6,0.667,0.667,0.8,1.2,0.667,0.6,1.2,1.8,0.0,0.0,0.0,0.0,0.4,1.6,/players/m/maccuto01.html,0.0
2000-01,25,PHI,NBA,C,18,0,6.1,1.3,2.1,0.632,0.0,0.0,1.3,2.1,0.632,0.632,0.4,0.6,0.8,0.9,0.7,1.6,0.2,0.0,0.2,0.2,0.8,3.1,/players/m/maccuto01.html,0.0
2001-02,26,NJN,NBA,C,20,20,19.2,2.6,5.3,0.491,0.0,0.0,2.6,5.3,0.491,0.491,1.0,1.6,0.613,2.2,3.0,5.2,0.7,0.3,1.4,1.2,2.6,6.2,/players/m/maccuto01.html,0.0
2012-13,22,GSW,NBA,PG,5,0,1.6,0.2,0.4,0.5,0.0,0.0,0.2,0.4,0.5,0.5,0.2,0.4,0.5,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.6,/players/m/machasc01.html,0.0
1995-96,25,HOU,NBA,SF,6,0,7.8,0.8,2.5,0.333,0.3,1.5,0.5,1.0,0.5,0.4,0.0,0.5,0.0,0.0,1.5,1.5,0.2,0.2,0.0,0.3,0.2,2.0,/players/m/macksa01.html,0.222
1998-99,28,HOU,NBA,SF,4,0,30.8,3.3,9.5,0.342,2.5,6.5,0.8,3.0,0.25,0.474,3.5,4.3,0.824,0.3,2.0,2.3,1.8,1.0,0.0,1.3,2.8,12.5,/players/m/macksa01.html,0.385
2012-13,22,ATL,NBA,PG,4,0,5.5,1.0,2.3,0.444,0.5,1.3,0.5,1.0,0.5,0.556,0.0,0.0,0.0,0.8,1.0,1.8,1.8,0.0,0.0,0.0,0.0,2.5,/players/m/macksh01.html,0.4
2013-14,23,ATL,NBA,PG,7,0,16.9,2.7,6.7,0.404,1.4,3.9,1.3,2.9,0.45,0.511,1.3,1.7,0.75,0.4,1.4,1.9,3.6,0.6,0.0,0.9,1.4,8.1,/players/m/macksh01.html,0.37
2014-15,24,ATL,NBA,PG,10,0,9.9,1.5,3.9,0.385,0.6,2.1,0.9,1.8,0.5,0.462,0.3,0.6,0.5,0.2,0.9,1.1,1.0,0.8,0.0,0.2,0.7,3.9,/players/m/macksh01.html,0.286
2016-17,26,UTA,NBA,PG,9,3,17.2,1.9,5.4,0.347,0.8,1.7,1.1,3.8,0.294,0.418,1.4,1.7,0.867,0.3,2.4,2.8,2.0,0.4,0.0,1.0,1.6,6.0,/players/m/macksh01.html,0.467
2000-01,25,LAL,NBA,PF,13,0,3.7,0.1,1.0,0.077,0.0,0.0,0.1,1.0,0.077,0.077,0.2,0.4,0.6,0.5,0.3,0.8,0.3,0.0,0.2,0.2,0.3,0.4,/players/m/madsema01.html,0.0
2001-02,26,LAL,NBA,PF,7,0,1.4,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.1,0.0,/players/m/madsema01.html,0.0
2002-03,27,LAL,NBA,PF,12,2,14.1,1.1,2.6,0.419,0.0,0.1,1.1,2.5,0.433,0.419,0.6,1.3,0.438,1.2,1.2,2.3,1.0,0.3,0.2,0.7,2.7,2.8,/players/m/madsema01.html,0.0
2003-04,28,MIN,NBA,C,17,0,13.1,1.0,1.9,0.531,0.0,0.0,1.0,1.9,0.531,0.531,0.8,1.7,0.448,1.6,1.8,3.4,0.1,0.3,0.2,0.4,2.5,2.8,/players/m/madsema01.html,0.0
2005-06,26,LAC,NBA,SF,12,2,24.3,4.8,10.2,0.467,0.7,2.0,4.1,8.2,0.5,0.5,5.1,5.6,0.91,0.6,6.7,7.3,1.4,0.6,0.4,2.2,3.3,15.3,/players/m/maggeco01.html,0.333
2000-01,22,CHH,NBA,C,10,0,11.0,1.6,2.8,0.571,0.0,0.0,1.6,2.8,0.571,0.571,0.7,2.3,0.304,0.8,2.0,2.8,0.3,0.0,0.6,0.4,2.0,3.9,/players/m/magloja01.html,0.0
2001-02,23,CHH,NBA,C,8,0,21.0,2.8,5.0,0.55,0.0,0.0,2.8,5.0,0.55,0.55,6.8,8.9,0.761,2.1,3.5,5.6,0.6,0.0,1.9,2.1,3.8,12.3,/players/m/magloja01.html,0.0
2002-03,24,NOH,NBA,C,6,6,31.3,3.7,8.2,0.449,0.0,0.0,3.7,8.2,0.449,0.449,4.2,5.5,0.758,2.8,5.5,8.3,0.3,0.7,1.0,1.5,2.5,11.5,/players/m/magloja01.html,0.0
2003-04,25,NOH,NBA,C,7,7,34.1,4.0,9.6,0.418,0.0,0.1,4.0,9.4,0.424,0.418,3.0,4.0,0.75,2.3,6.9,9.1,0.7,0.4,1.0,1.6,3.1,11.0,/players/m/magloja01.html,0.0
2005-06,27,MIL,NBA,C,5,5,27.0,3.6,7.6,0.474,0.0,0.0,3.6,7.6,0.474,0.474,1.8,3.0,0.6,2.2,5.8,8.0,1.0,0.4,1.2,1.2,2.8,9.0,/players/m/magloja01.html,0.0
2008-09,30,MIA,NBA,C,6,0,7.8,0.2,0.5,0.333,0.0,0.0,0.2,0.5,0.333,0.333,0.0,0.0,0.0,0.8,1.0,1.8,0.2,0.0,0.0,0.5,1.5,0.3,/players/m/magloja01.html,0.0
2009-10,31,MIA,NBA,C,1,0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,/players/m/magloja01.html,0.0
2010-11,32,MIA,NBA,C,3,0,6.0,0.7,1.7,0.4,0.0,0.0,0.7,1.7,0.4,0.4,0.0,0.0,0.0,0.3,1.3,1.7,0.7,0.3,0.0,0.3,1.3,1.3,/players/m/magloja01.html,0.0
2009-10,23,SAS,NBA,C,2,0,9.5,1.5,3.0,0.5,0.0,0.0,1.5,3.0,0.5,0.5,1.5,2.0,0.75,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.5,4.5,/players/m/mahinia01.html,0.0
2010-11,24,DAL,NBA,C,6,0,5.5,0.5,0.8,0.6,0.0,0.0,0.5,0.8,0.6,0.6,0.8,1.5,0.556,0.5,0.5,1.0,0.0,0.2,0.0,0.0,2.7,1.8,/players/m/mahinia01.html,0.0
2011-12,25,DAL,NBA,C,4,0,17.5,2.3,3.5,0.643,0.0,0.0,2.3,3.5,0.643,0.643,2.8,3.3,0.846,2.3,2.3,4.5,0.0,0.8,0.8,0.3,3.3,7.3,/players/m/mahinia01.html,0.0
2012-13,26,IND,NBA,C,18,0,8.3,0.7,1.6,0.448,0.0,0.0,0.7,1.6,0.448,0.448,0.2,0.6,0.3,1.1,1.2,2.3,0.1,0.0,0.7,0.7,1.6,1.6,/players/m/mahinia01.html,0.0
2013-14,27,IND,NBA,C,19,0,12.7,0.7,1.4,0.481,0.0,0.0,0.7,1.4,0.481,0.481,0.6,0.9,0.611,1.2,1.2,2.4,0.2,0.3,0.8,0.5,2.0,1.9,/players/m/mahinia01.html,0.0
2015-16,29,IND,NBA,C,7,7,24.6,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,2.1,3.6,0.6,1.7,3.4,5.1,1.1,0.7,0.9,2.0,3.6,8.1,/players/m/mahinia01.html,0.0
2016-17,30,WAS,NBA,C,5,0,12.6,1.0,1.8,0.556,0.0,0.0,1.0,1.8,0.556,0.556,0.8,2.2,0.364,0.6,1.6,2.2,1.2,0.2,1.2,0.6,3.4,2.8,/players/m/mahinia01.html,0.0
2017-18,31,WAS,NBA,C,6,0,8.7,1.7,2.3,0.714,0.0,0.0,1.7,2.3,0.714,0.714,1.7,1.8,0.909,0.7,1.2,1.8,0.2,0.7,0.8,0.2,1.7,5.0,/players/m/mahinia01.html,0.0
1988-89,23,PHO,NBA,SG,12,0,29.3,5.3,12.0,0.438,0.7,2.3,4.6,9.7,0.474,0.465,3.2,4.0,0.792,1.8,2.9,4.8,1.2,1.1,0.3,1.3,2.3,14.3,/players/m/majerda01.html,0.286
1989-90,24,PHO,NBA,SG,16,0,29.9,4.6,9.4,0.487,0.3,0.8,4.3,8.6,0.5,0.5,3.2,4.1,0.785,1.9,3.2,5.1,2.1,1.3,0.1,1.1,2.1,12.6,/players/m/majerda01.html,0.333
1990-91,25,PHO,NBA,SF,4,0,27.5,3.0,8.0,0.375,1.0,2.8,2.0,5.3,0.381,0.438,3.5,4.8,0.737,1.5,2.3,3.8,1.8,1.3,0.3,0.5,3.0,10.5,/players/m/majerda01.html,0.364
1991-92,26,PHO,NBA,SF,7,0,38.0,6.9,15.9,0.432,1.3,4.7,5.6,11.1,0.5,0.473,3.6,3.7,0.962,1.9,4.4,6.3,2.9,1.4,0.0,1.3,1.6,18.6,/players/m/majerda01.html,0.273
1992-93,27,PHO,NBA,SG,24,24,44.6,5.6,13.0,0.431,2.3,5.7,3.3,7.3,0.46,0.518,2.0,2.9,0.696,1.2,4.6,5.8,3.7,1.4,1.2,1.3,2.4,15.4,/players/m/majerda01.html,0.394
1993-94,28,PHO,NBA,SG,10,10,41.0,4.6,12.7,0.362,2.0,5.9,2.6,6.8,0.382,0.441,1.1,1.6,0.688,1.5,2.8,4.3,2.4,1.1,0.4,1.0,2.3,12.3,/players/m/majerda01.html,0.339
1994-95,29,PHO,NBA,SF,10,0,30.7,2.7,7.3,0.37,1.6,4.4,1.1,2.9,0.379,0.479,1.2,1.7,0.706,0.8,2.3,3.1,1.7,1.4,0.3,0.9,2.4,8.2,/players/m/majerda01.html,0.364
1995-96,30,CLE,NBA,SF,3,0,30.3,5.3,12.0,0.444,3.3,7.7,2.0,4.3,0.462,0.583,2.7,3.0,0.889,0.7,3.3,4.0,3.0,1.3,0.7,1.0,2.0,16.7,/players/m/majerda01.html,0.435
1996-97,31,MIA,NBA,SF,17,2,29.2,2.7,6.9,0.393,1.5,4.4,1.2,2.5,0.488,0.5,1.1,1.6,0.679,0.9,3.3,4.2,2.5,1.2,0.2,0.8,1.8,8.0,/players/m/majerda01.html,0.338
1997-98,32,MIA,NBA,SG,2,2,31.0,1.5,4.0,0.375,1.0,3.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,2.0,2.5,2.5,2.0,0.5,0.5,1.5,4.5,/players/m/majerda01.html,0.333
1998-99,33,MIA,NBA,SG,5,5,30.4,1.0,5.2,0.192,1.0,4.4,0.0,0.8,0.0,0.288,1.0,1.4,0.714,0.6,5.2,5.8,1.2,1.0,0.4,0.6,3.0,4.0,/players/m/majerda01.html,0.227
1999-00,34,MIA,NBA,SG,10,10,37.2,3.0,7.1,0.423,2.0,5.0,1.0,2.1,0.476,0.563,1.0,1.4,0.714,0.5,6.5,7.0,3.2,2.1,0.1,1.1,3.4,9.0,/players/m/majerda01.html,0.4
2000-01,35,MIA,NBA,SG,3,0,23.7,1.7,5.3,0.313,1.3,4.7,0.3,0.7,0.5,0.438,0.7,1.3,0.5,1.0,2.3,3.3,1.7,1.0,0.0,0.7,2.3,5.3,/players/m/majerda01.html,0.286
2016-17,19,MIL,NBA,C,6,6,19.3,2.0,5.2,0.387,0.3,1.7,1.7,3.5,0.476,0.419,1.5,1.8,0.818,1.3,1.8,3.2,2.0,0.8,1.8,1.3,3.0,5.8,/players/m/makerth01.html,0.2
2017-18,20,MIL,NBA,C,6,2,21.7,1.8,4.7,0.393,1.0,3.3,0.8,1.3,0.625,0.5,0.8,1.2,0.714,1.0,2.8,3.8,0.8,0.3,1.8,0.7,2.8,5.5,/players/m/makerth01.html,0.3
2018-19,21,DET,NBA,PF,4,2,17.3,1.8,6.5,0.269,0.0,3.0,1.8,3.5,0.5,0.269,2.0,2.3,0.889,1.0,1.3,2.3,1.0,0.0,1.0,0.8,3.5,5.5,/players/m/makerth01.html,0.0
1985-86,22,UTA,NBA,PF,4,4,36.0,9.5,18.0,0.528,0.0,0.0,9.5,18.0,0.528,0.528,2.8,6.5,0.423,1.5,6.0,7.5,1.0,2.0,0.0,1.5,4.5,21.8,/players/m/malonka01.html,0.0
1986-87,23,UTA,NBA,PF,5,5,40.0,7.4,17.6,0.42,0.0,0.0,7.4,17.6,0.42,0.42,5.2,7.2,0.722,3.0,6.6,9.6,1.2,2.2,0.8,3.4,4.0,20.0,/players/m/malonka01.html,0.0
1987-88,24,UTA,NBA,PF,11,11,44.9,11.2,23.2,0.482,0.0,0.1,11.2,23.1,0.484,0.482,7.4,10.2,0.723,3.0,8.8,11.8,1.5,1.2,0.6,3.5,3.2,29.7,/players/m/malonka01.html,0.0
1988-89,25,UTA,NBA,PF,3,3,45.3,11.0,22.0,0.5,0.0,0.0,11.0,22.0,0.5,0.5,8.7,10.7,0.813,7.3,9.0,16.3,1.3,1.0,0.3,4.3,5.3,30.7,/players/m/malonka01.html,0.0
1989-90,26,UTA,NBA,PF,5,5,40.6,9.2,21.0,0.438,0.0,0.2,9.2,20.8,0.442,0.438,6.8,9.0,0.756,3.2,7.0,10.2,2.2,2.2,1.0,2.4,4.4,25.2,/players/m/malonka01.html,0.0
1990-91,27,UTA,NBA,PF,9,9,42.6,10.6,23.2,0.455,0.0,0.9,10.6,22.3,0.473,0.455,8.6,10.1,0.846,2.6,10.8,13.3,3.2,1.0,1.2,2.9,3.9,29.7,/players/m/malonka01.html,0.0
1991-92,28,UTA,NBA,PF,16,16,43.0,9.3,17.8,0.521,0.0,0.1,9.3,17.6,0.525,0.521,10.6,13.1,0.805,2.7,8.6,11.3,2.6,1.4,1.2,2.9,3.6,29.1,/players/m/malonka01.html,0.0
1992-93,29,UTA,NBA,PF,5,5,43.2,8.8,19.4,0.454,0.2,0.4,8.6,19.0,0.453,0.459,6.2,7.6,0.816,2.4,8.0,10.4,2.0,1.2,0.4,4.0,4.2,24.0,/players/m/malonka01.html,0.5
1993-94,30,UTA,NBA,PF,16,16,43.9,9.9,21.1,0.467,0.0,0.3,9.9,20.9,0.473,0.467,7.4,10.0,0.738,3.3,9.1,12.4,3.4,1.4,0.8,2.1,3.7,27.1,/players/m/malonka01.html,0.0
1994-95,31,UTA,NBA,PF,5,5,43.2,9.6,20.6,0.466,0.2,0.6,9.4,20.0,0.47,0.471,10.8,15.6,0.692,3.0,10.2,13.2,3.8,1.4,0.4,2.8,3.6,30.2,/players/m/malonka01.html,0.333
1995-96,32,UTA,NBA,PF,18,18,40.3,10.4,22.3,0.469,0.0,0.2,10.4,22.1,0.472,0.469,5.6,9.8,0.574,2.6,7.7,10.3,4.4,1.9,0.6,2.5,3.4,26.5,/players/m/malonka01.html,0.0
1996-97,33,UTA,NBA,PF,20,20,40.8,9.4,21.5,0.435,0.1,0.1,9.3,21.4,0.435,0.436,7.2,10.0,0.72,3.0,8.4,11.4,2.9,1.4,0.8,2.7,3.0,26.0,/players/m/malonka01.html,0.5
1997-98,34,UTA,NBA,PF,20,20,39.8,9.9,21.0,0.471,0.0,0.2,9.9,20.9,0.475,0.471,6.5,8.3,0.788,2.4,8.5,10.9,3.4,1.1,1.0,3.0,3.5,26.3,/players/m/malonka01.html,0.0
1998-99,35,UTA,NBA,PF,11,11,41.0,7.8,18.7,0.417,0.0,0.1,7.8,18.6,0.42,0.417,6.2,7.8,0.791,3.3,8.0,11.3,4.7,1.2,0.7,3.6,3.4,21.8,/players/m/malonka01.html,0.0
1999-00,36,UTA,NBA,PF,10,10,38.6,10.3,19.8,0.52,0.2,0.2,10.1,19.6,0.515,0.525,6.4,7.9,0.81,1.9,7.0,8.9,3.1,0.7,0.7,2.7,3.1,27.2,/players/m/malonka01.html,1.0
2000-01,37,UTA,NBA,PF,5,5,39.8,9.8,24.2,0.405,0.2,0.4,9.6,23.8,0.403,0.409,7.8,9.8,0.796,1.8,7.0,8.8,3.4,1.0,0.8,3.8,2.6,27.6,/players/m/malonka01.html,0.5
2001-02,38,UTA,NBA,PF,4,4,40.8,7.5,18.3,0.411,0.0,0.3,7.5,18.0,0.417,0.411,5.0,7.0,0.714,0.8,6.8,7.5,4.5,1.3,0.8,2.8,2.8,20.0,/players/m/malonka01.html,0.0
2002-03,39,UTA,NBA,PF,5,5,38.2,6.8,16.8,0.405,0.0,0.2,6.8,16.6,0.41,0.405,6.0,8.2,0.732,1.4,5.4,6.8,4.0,1.6,0.4,4.0,3.0,19.6,/players/m/malonka01.html,0.0
