SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%
1998-99,30,DET,NBA,PF,2,0,15.0,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,/players/v/vaughlo01.html,0.0
1999-00,31,DET,NBA,PF,2,0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,/players/v/vaughlo01.html,0.0
2014-15,30,DAL,NBA,PF,5,0,43.0,11.0,25.0,0.44,8.0,19.0,3.0,6.0,0.5,0.6,0.0,0.0,0.0,4.0,9.0,13.0,3.0,1.0,1.0,0.0,10.0,30.0,/players/v/villach01.html,0.421
2015-16,31,DAL,NBA,PF,4,0,20.0,3.0,12.0,0.25,1.0,5.0,2.0,7.0,0.286,0.292,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,9.0,/players/v/villach01.html,0.2
2019-20,23,MIA,NBA,PG,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/v/vincega01.html,0.0
2020-21,24,MIA,NBA,PG,3,0,14.0,2.0,3.0,0.667,1.0,2.0,1.0,1.0,1.0,0.833,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,/players/v/vincega01.html,0.5
2021-22,25,MIA,NBA,PG,15,8,367.0,43.0,113.0,0.381,23.0,69.0,20.0,44.0,0.455,0.482,14.0,15.0,0.933,3.0,30.0,33.0,52.0,12.0,5.0,20.0,35.0,123.0,/players/v/vincega01.html,0.333
1985-86,22,BOS,NBA,SG,9,0,41.0,8.0,28.0,0.286,0.0,1.0,8.0,27.0,0.296,0.286,6.0,6.0,1.0,1.0,6.0,7.0,5.0,2.0,0.0,4.0,9.0,22.0,/players/v/vincesa01.html,0.0
1986-87,23,BOS,NBA,PG,17,0,141.0,23.0,56.0,0.411,1.0,2.0,22.0,54.0,0.407,0.42,27.0,35.0,0.771,3.0,9.0,12.0,19.0,3.0,2.0,10.0,13.0,74.0,/players/v/vincesa01.html,0.5
1987-88,24,CHI,NBA,PG,10,10,251.0,41.0,110.0,0.373,0.0,3.0,41.0,107.0,0.383,0.373,20.0,25.0,0.8,6.0,13.0,19.0,44.0,8.0,1.0,27.0,23.0,102.0,/players/v/vincesa01.html,0.0
1988-89,25,CHI,NBA,PG,16,0,113.0,10.0,33.0,0.303,0.0,2.0,10.0,31.0,0.323,0.303,9.0,12.0,0.75,4.0,4.0,8.0,19.0,3.0,1.0,6.0,9.0,29.0,/players/v/vincesa01.html,0.0
2015-16,20,POR,NBA,PF,6,0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,/players/v/vonleno01.html,0.0
2016-17,21,POR,NBA,PF,4,2,100.0,8.0,18.0,0.444,0.0,0.0,8.0,18.0,0.444,0.444,2.0,5.0,0.4,9.0,20.0,29.0,8.0,1.0,3.0,6.0,11.0,18.0,/players/v/vonleno01.html,0.0
2019-20,24,DEN,NBA,C,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/v/vonleno01.html,0.0
2002-03,25,PHO,NBA,C,6,0,98.0,12.0,17.0,0.706,0.0,0.0,12.0,17.0,0.706,0.706,12.0,13.0,0.923,9.0,13.0,22.0,2.0,4.0,4.0,6.0,21.0,36.0,/players/v/voskuja01.html,0.0
1990-91,27,BOS,NBA,C,1,0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,/players/v/vrankst01.html,0.0
1991-92,28,BOS,NBA,C,1,0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,/players/v/vrankst01.html,0.0
1996-97,33,MIN,NBA,C,1,0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/v/vrankst01.html,0.0
2011-12,21,PHI,NBA,C,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,/players/v/vucevni01.html,0.0
2018-19,28,ORL,NBA,C,5,5,147.0,21.0,58.0,0.362,3.0,13.0,18.0,45.0,0.4,0.388,11.0,14.0,0.786,9.0,31.0,40.0,15.0,2.0,5.0,13.0,12.0,56.0,/players/v/vucevni01.html,0.231
2019-20,29,ORL,NBA,C,5,5,185.0,56.0,111.0,0.505,18.0,44.0,38.0,67.0,0.567,0.586,10.0,11.0,0.909,9.0,46.0,55.0,20.0,4.0,3.0,13.0,13.0,140.0,/players/v/vucevni01.html,0.409
2021-22,31,CHI,NBA,C,5,5,181.0,40.0,91.0,0.44,13.0,42.0,27.0,49.0,0.551,0.511,4.0,5.0,0.8,14.0,48.0,62.0,16.0,2.0,6.0,8.0,14.0,97.0,/players/v/vucevni01.html,0.31
2005-06,21,LAL,NBA,PG,7,0,129.0,11.0,26.0,0.423,9.0,15.0,2.0,11.0,0.182,0.596,11.0,11.0,1.0,3.0,14.0,17.0,6.0,4.0,0.0,3.0,14.0,42.0,/players/v/vujacsa01.html,0.6
2006-07,22,LAL,NBA,SG,4,0,43.0,5.0,9.0,0.556,1.0,4.0,4.0,5.0,0.8,0.611,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,0.0,3.0,4.0,11.0,/players/v/vujacsa01.html,0.25
2007-08,23,LAL,NBA,SG,21,0,456.0,55.0,138.0,0.399,31.0,79.0,24.0,59.0,0.407,0.511,30.0,35.0,0.857,8.0,38.0,46.0,16.0,12.0,4.0,18.0,44.0,171.0,/players/v/vujacsa01.html,0.392
2008-09,24,LAL,NBA,SG,23,0,250.0,24.0,91.0,0.264,16.0,51.0,8.0,40.0,0.2,0.352,5.0,6.0,0.833,7.0,25.0,32.0,12.0,10.0,4.0,10.0,34.0,69.0,/players/v/vujacsa01.html,0.314
2009-10,25,LAL,NBA,SG,10,0,76.0,10.0,23.0,0.435,6.0,15.0,4.0,8.0,0.5,0.565,5.0,6.0,0.833,3.0,5.0,8.0,5.0,2.0,0.0,3.0,8.0,31.0,/players/v/vujacsa01.html,0.4
2003-04,22,MIA,NBA,PG,13,13,510.0,86.0,189.0,0.455,3.0,8.0,83.0,181.0,0.459,0.463,59.0,75.0,0.787,16.0,36.0,52.0,73.0,17.0,4.0,54.0,45.0,234.0,/players/w/wadedw01.html,0.375
2004-05,23,MIA,NBA,SG,14,14,571.0,136.0,281.0,0.484,1.0,10.0,135.0,271.0,0.498,0.486,111.0,139.0,0.799,23.0,57.0,80.0,93.0,22.0,16.0,62.0,43.0,384.0,/players/w/wadedw01.html,0.1
2005-06,24,MIA,NBA,SG,23,23,959.0,219.0,441.0,0.497,14.0,37.0,205.0,404.0,0.507,0.512,202.0,250.0,0.808,28.0,107.0,135.0,132.0,51.0,26.0,90.0,71.0,654.0,/players/w/wadedw01.html,0.378
2006-07,25,MIA,NBA,SG,4,4,162.0,36.0,84.0,0.429,0.0,5.0,36.0,79.0,0.456,0.429,22.0,32.0,0.688,7.0,12.0,19.0,25.0,5.0,2.0,23.0,13.0,94.0,/players/w/wadedw01.html,0.0
2008-09,27,MIA,NBA,SG,7,7,285.0,68.0,155.0,0.439,18.0,50.0,50.0,105.0,0.476,0.497,50.0,58.0,0.862,4.0,31.0,35.0,37.0,6.0,11.0,25.0,20.0,204.0,/players/w/wadedw01.html,0.36
2009-10,28,MIA,NBA,SG,5,5,210.0,62.0,110.0,0.564,15.0,37.0,47.0,73.0,0.644,0.632,27.0,40.0,0.675,6.0,22.0,28.0,34.0,8.0,8.0,26.0,16.0,166.0,/players/w/wadedw01.html,0.405
2010-11,29,MIA,NBA,SG,21,21,828.0,181.0,373.0,0.485,14.0,52.0,167.0,321.0,0.52,0.504,139.0,179.0,0.777,43.0,107.0,150.0,92.0,34.0,28.0,64.0,53.0,515.0,/players/w/wadedw01.html,0.269
2011-12,30,MIA,NBA,SG,23,23,907.0,197.0,426.0,0.462,10.0,34.0,187.0,392.0,0.477,0.474,121.0,166.0,0.729,32.0,88.0,120.0,100.0,39.0,30.0,68.0,65.0,525.0,/players/w/wadedw01.html,0.294
2012-13,31,MIA,NBA,SG,22,22,782.0,144.0,315.0,0.457,1.0,4.0,143.0,311.0,0.46,0.459,60.0,80.0,0.75,38.0,64.0,102.0,105.0,38.0,23.0,58.0,45.0,349.0,/players/w/wadedw01.html,0.25
2013-14,32,MIA,NBA,SG,20,20,693.0,139.0,278.0,0.5,9.0,24.0,130.0,254.0,0.512,0.516,69.0,90.0,0.767,16.0,61.0,77.0,77.0,30.0,5.0,54.0,55.0,356.0,/players/w/wadedw01.html,0.375
2015-16,34,MIA,NBA,SG,14,14,473.0,119.0,254.0,0.469,12.0,23.0,107.0,231.0,0.463,0.492,50.0,64.0,0.781,12.0,67.0,79.0,60.0,11.0,13.0,38.0,22.0,300.0,/players/w/wadedw01.html,0.522
2016-17,35,CHI,NBA,SG,6,6,190.0,32.0,86.0,0.372,6.0,17.0,26.0,69.0,0.377,0.407,20.0,21.0,0.952,6.0,24.0,30.0,24.0,5.0,8.0,10.0,8.0,90.0,/players/w/wadedw01.html,0.353
2017-18,36,MIA,NBA,SG,5,0,127.0,31.0,70.0,0.443,0.0,4.0,31.0,66.0,0.47,0.443,21.0,26.0,0.808,3.0,18.0,21.0,18.0,7.0,1.0,11.0,11.0,83.0,/players/w/wadedw01.html,0.0
2008-09,23,HOU,NBA,SG,13,0,181.0,39.0,92.0,0.424,9.0,22.0,30.0,70.0,0.429,0.473,19.0,22.0,0.864,0.0,12.0,12.0,9.0,2.0,1.0,11.0,11.0,106.0,/players/w/wafervo01.html,0.409
2010-11,25,BOS,NBA,SG,3,0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/w/wafervo01.html,0.0
2011-12,26,ORL,NBA,SG,1,0,6.0,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,/players/w/wafervo01.html,0.0
1987-88,24,LAL,NBA,SG,5,0,14.0,2.0,5.0,0.4,0.0,1.0,2.0,4.0,0.5,0.4,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,6.0,/players/w/wagnemi01.html,0.0
2021-22,27,PHO,NBA,PF,7,0,26.0,5.0,12.0,0.417,3.0,6.0,2.0,6.0,0.333,0.542,0.0,0.0,0.0,7.0,4.0,11.0,1.0,1.0,1.0,3.0,2.0,13.0,/players/w/wainris01.html,0.5
2015-16,24,OKC,NBA,SG,18,0,491.0,55.0,132.0,0.417,21.0,56.0,34.0,76.0,0.447,0.496,20.0,30.0,0.667,6.0,41.0,47.0,42.0,10.0,3.0,20.0,42.0,151.0,/players/w/waitedi01.html,0.375
2019-20,28,LAL,NBA,SG,5,0,38.0,4.0,12.0,0.333,0.0,4.0,4.0,8.0,0.5,0.333,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,10.0,/players/w/waitedi01.html,0.0
2001-02,25,BOS,NBA,PF,16,16,703.0,131.0,319.0,0.411,42.0,109.0,89.0,210.0,0.424,0.476,50.0,64.0,0.781,23.0,115.0,138.0,52.0,24.0,6.0,55.0,56.0,354.0,/players/w/walkean02.html,0.385
2002-03,26,BOS,NBA,PF,10,10,440.0,73.0,176.0,0.415,16.0,45.0,57.0,131.0,0.435,0.46,11.0,22.0,0.5,20.0,67.0,87.0,43.0,17.0,4.0,37.0,44.0,173.0,/players/w/walkean02.html,0.356
2003-04,27,DAL,NBA,PF,5,5,140.0,22.0,61.0,0.361,1.0,10.0,21.0,51.0,0.412,0.369,4.0,7.0,0.571,23.0,27.0,50.0,12.0,6.0,3.0,9.0,13.0,49.0,/players/w/walkean02.html,0.1
2004-05,28,BOS,NBA,PF,6,6,224.0,43.0,104.0,0.413,7.0,19.0,36.0,85.0,0.424,0.447,7.0,11.0,0.636,16.0,28.0,44.0,14.0,7.0,6.0,18.0,19.0,100.0,/players/w/walkean02.html,0.368
2005-06,29,MIA,NBA,PF,23,23,862.0,114.0,283.0,0.403,48.0,148.0,66.0,135.0,0.489,0.488,31.0,54.0,0.574,16.0,113.0,129.0,56.0,23.0,8.0,47.0,69.0,307.0,/players/w/walkean02.html,0.324
2006-07,30,MIA,NBA,PF,4,0,92.0,15.0,37.0,0.405,8.0,16.0,7.0,21.0,0.333,0.514,9.0,11.0,0.818,2.0,7.0,9.0,6.0,2.0,1.0,4.0,11.0,47.0,/players/w/walkean02.html,0.5
2008-09,21,BOS,NBA,SF,4,0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,/players/w/walkebi01.html,0.0
2010-11,23,NYK,NBA,SG,4,0,89.0,9.0,30.0,0.3,3.0,11.0,6.0,19.0,0.316,0.35,2.0,3.0,0.667,5.0,8.0,13.0,4.0,5.0,0.0,7.0,9.0,23.0,/players/w/walkebi01.html,0.273
2013-14,23,CHA,NBA,PG,4,4,153.0,26.0,55.0,0.473,12.0,24.0,14.0,31.0,0.452,0.582,14.0,18.0,0.778,1.0,14.0,15.0,24.0,8.0,3.0,15.0,6.0,78.0,/players/w/walkeke02.html,0.5
2015-16,25,CHO,NBA,PG,7,7,260.0,56.0,153.0,0.366,14.0,43.0,42.0,110.0,0.382,0.412,33.0,35.0,0.943,3.0,18.0,21.0,28.0,9.0,4.0,12.0,10.0,159.0,/players/w/walkeke02.html,0.326
2019-20,29,BOS,NBA,PG,17,17,628.0,113.0,256.0,0.441,39.0,126.0,74.0,130.0,0.569,0.518,69.0,81.0,0.852,6.0,63.0,69.0,86.0,15.0,7.0,32.0,43.0,334.0,/players/w/walkeke02.html,0.31
2020-21,30,BOS,NBA,PG,3,3,91.0,13.0,41.0,0.317,3.0,17.0,10.0,24.0,0.417,0.354,9.0,10.0,0.9,0.0,12.0,12.0,12.0,1.0,0.0,8.0,10.0,38.0,/players/w/walkeke02.html,0.176
1987-88,23,NYK,NBA,SF,4,2,80.0,8.0,24.0,0.333,0.0,0.0,8.0,24.0,0.333,0.333,2.0,2.0,1.0,3.0,6.0,9.0,5.0,2.0,3.0,1.0,11.0,18.0,/players/w/walkeke01.html,0.0
1988-89,24,NYK,NBA,SF,9,0,90.0,3.0,13.0,0.231,0.0,0.0,3.0,13.0,0.231,0.231,14.0,19.0,0.737,5.0,11.0,16.0,2.0,1.0,3.0,4.0,22.0,20.0,/players/w/walkeke01.html,0.0
1989-90,25,NYK,NBA,PF,10,2,154.0,16.0,29.0,0.552,0.0,1.0,16.0,28.0,0.571,0.552,9.0,14.0,0.643,7.0,18.0,25.0,6.0,0.0,4.0,1.0,22.0,41.0,/players/w/walkeke01.html,0.0
1990-91,26,NYK,NBA,SF,3,0,31.0,4.0,8.0,0.5,0.0,0.0,4.0,8.0,0.5,0.5,2.0,2.0,1.0,2.0,5.0,7.0,2.0,1.0,1.0,3.0,8.0,10.0,/players/w/walkeke01.html,0.0
2018-19,20,SAS,NBA,SG,6,0,21.0,3.0,8.0,0.375,0.0,1.0,3.0,7.0,0.429,0.375,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,/players/w/walkelo01.html,0.0
1999-00,23,SAS,NBA,PF,4,4,121.0,14.0,31.0,0.452,0.0,0.0,14.0,31.0,0.452,0.452,8.0,12.0,0.667,13.0,32.0,45.0,2.0,1.0,12.0,8.0,13.0,36.0,/players/w/walkesa01.html,0.0
2000-01,24,SAS,NBA,PF,12,0,76.0,5.0,15.0,0.333,0.0,0.0,5.0,15.0,0.333,0.333,4.0,8.0,0.5,5.0,9.0,14.0,3.0,1.0,1.0,1.0,12.0,14.0,/players/w/walkesa01.html,0.0
2001-02,25,LAL,NBA,PF,19,5,240.0,24.0,52.0,0.462,1.0,1.0,23.0,51.0,0.451,0.471,13.0,17.0,0.765,32.0,46.0,78.0,4.0,2.0,6.0,12.0,42.0,62.0,/players/w/walkesa01.html,1.0
2002-03,26,LAL,NBA,C,9,0,49.0,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,0.0,0.0,0.0,4.0,9.0,13.0,2.0,1.0,2.0,3.0,11.0,4.0,/players/w/walkesa01.html,0.0
2003-04,27,MIA,NBA,PF,4,0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,/players/w/walkesa01.html,0.0
2013-14,23,WAS,NBA,PG,11,11,420.0,60.0,164.0,0.366,7.0,32.0,53.0,132.0,0.402,0.387,52.0,68.0,0.765,5.0,39.0,44.0,78.0,18.0,8.0,36.0,29.0,179.0,/players/w/walljo01.html,0.219
2014-15,24,WAS,NBA,PG,7,7,273.0,43.0,110.0,0.391,3.0,17.0,40.0,93.0,0.43,0.405,33.0,39.0,0.846,5.0,28.0,33.0,83.0,10.0,10.0,27.0,13.0,122.0,/players/w/walljo01.html,0.176
2016-17,26,WAS,NBA,PG,13,13,507.0,127.0,281.0,0.452,21.0,61.0,106.0,220.0,0.482,0.489,78.0,93.0,0.839,7.0,41.0,48.0,134.0,22.0,15.0,55.0,26.0,353.0,/players/w/walljo01.html,0.344
2017-18,27,WAS,NBA,PG,6,6,234.0,56.0,127.0,0.441,4.0,21.0,52.0,106.0,0.491,0.457,40.0,47.0,0.851,3.0,31.0,34.0,69.0,14.0,8.0,27.0,16.0,156.0,/players/w/walljo01.html,0.19
2001-02,27,DET,NBA,C,10,10,408.0,28.0,59.0,0.475,0.0,0.0,28.0,59.0,0.475,0.475,17.0,39.0,0.436,48.0,113.0,161.0,12.0,19.0,26.0,19.0,24.0,73.0,/players/w/wallabe01.html,0.0
2002-03,28,DET,NBA,C,17,17,722.0,53.0,109.0,0.486,0.0,1.0,53.0,108.0,0.491,0.486,45.0,101.0,0.446,86.0,191.0,277.0,28.0,42.0,52.0,15.0,50.0,151.0,/players/w/wallabe01.html,0.0
2003-04,29,DET,NBA,C,23,23,924.0,93.0,205.0,0.454,0.0,3.0,93.0,202.0,0.46,0.454,50.0,117.0,0.427,95.0,233.0,328.0,44.0,44.0,56.0,37.0,58.0,236.0,/players/w/wallabe01.html,0.0
2004-05,30,DET,NBA,C,25,25,979.0,102.0,212.0,0.481,0.0,4.0,102.0,208.0,0.49,0.481,47.0,102.0,0.461,95.0,187.0,282.0,25.0,43.0,59.0,30.0,65.0,251.0,/players/w/wallabe01.html,0.0
2005-06,31,DET,NBA,C,18,18,642.0,33.0,71.0,0.465,0.0,1.0,33.0,70.0,0.471,0.465,18.0,66.0,0.273,60.0,129.0,189.0,31.0,24.0,22.0,15.0,41.0,84.0,/players/w/wallabe01.html,0.0
2006-07,32,CHI,NBA,C,10,10,369.0,30.0,53.0,0.566,0.0,1.0,30.0,52.0,0.577,0.566,27.0,54.0,0.5,29.0,66.0,95.0,14.0,15.0,17.0,10.0,19.0,87.0,/players/w/wallabe01.html,0.0
2007-08,33,CLE,NBA,PF,13,13,304.0,17.0,33.0,0.515,0.0,0.0,17.0,33.0,0.515,0.515,7.0,20.0,0.35,32.0,52.0,84.0,15.0,8.0,14.0,7.0,26.0,41.0,/players/w/wallabe01.html,0.0
2008-09,34,CLE,NBA,PF,14,0,176.0,8.0,13.0,0.615,0.0,0.0,8.0,13.0,0.615,0.615,0.0,6.0,0.0,18.0,20.0,38.0,4.0,4.0,4.0,3.0,13.0,16.0,/players/w/wallabe01.html,0.0
2001-02,19,SAC,NBA,SF,5,0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,/players/w/wallage01.html,0.0
2002-03,20,SAC,NBA,SF,7,0,18.0,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,4.0,6.0,/players/w/wallage01.html,0.0
2003-04,21,SAC,NBA,SF,3,0,20.0,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,1.0,2.0,0.5,0.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,7.0,/players/w/wallage01.html,0.0
2009-10,27,CHA,NBA,SF,4,4,164.0,21.0,44.0,0.477,5.0,11.0,16.0,33.0,0.485,0.534,23.0,35.0,0.657,2.0,34.0,36.0,9.0,5.0,6.0,3.0,9.0,70.0,/players/w/wallage01.html,0.455
2010-11,28,POR,NBA,PF,6,6,226.0,30.0,67.0,0.448,3.0,17.0,27.0,50.0,0.54,0.47,28.0,32.0,0.875,9.0,46.0,55.0,17.0,8.0,3.0,15.0,19.0,91.0,/players/w/wallage01.html,0.176
2012-13,30,BRK,NBA,SF,7,7,243.0,31.0,67.0,0.463,11.0,29.0,20.0,38.0,0.526,0.545,11.0,20.0,0.55,5.0,23.0,28.0,17.0,8.0,5.0,9.0,20.0,84.0,/players/w/wallage01.html,0.379
2014-15,32,BOS,NBA,SF,1,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/w/wallage01.html,0.0
1996-97,22,NYK,NBA,SF,4,1,40.0,4.0,15.0,0.267,0.0,1.0,4.0,14.0,0.286,0.267,2.0,2.0,1.0,2.0,5.0,7.0,5.0,1.0,2.0,2.0,6.0,10.0,/players/w/wallajo01.html,0.0
1999-00,25,NYK,NBA,SF,1,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,/players/w/wallajo01.html,0.0
1996-97,22,POR,NBA,PF,4,4,148.0,33.0,56.0,0.589,2.0,5.0,31.0,51.0,0.608,0.607,11.0,20.0,0.55,8.0,16.0,24.0,6.0,2.0,2.0,6.0,17.0,79.0,/players/w/wallara01.html,0.4
1997-98,23,POR,NBA,PF,4,4,157.0,23.0,47.0,0.489,4.0,5.0,19.0,42.0,0.452,0.532,8.0,16.0,0.5,7.0,12.0,19.0,11.0,2.0,2.0,5.0,16.0,58.0,/players/w/wallara01.html,0.8
1998-99,24,POR,NBA,PF,13,13,468.0,75.0,146.0,0.514,1.0,9.0,74.0,137.0,0.54,0.517,42.0,58.0,0.724,17.0,46.0,63.0,20.0,20.0,11.0,16.0,50.0,193.0,/players/w/wallara01.html,0.111
1999-00,25,POR,NBA,PF,16,16,605.0,110.0,225.0,0.489,8.0,13.0,102.0,212.0,0.481,0.507,58.0,75.0,0.773,31.0,72.0,103.0,28.0,15.0,20.0,23.0,52.0,286.0,/players/w/wallara01.html,0.615
2000-01,26,POR,NBA,PF,3,3,128.0,19.0,51.0,0.373,4.0,11.0,15.0,40.0,0.375,0.412,8.0,14.0,0.571,5.0,19.0,24.0,7.0,1.0,3.0,4.0,9.0,50.0,/players/w/wallara01.html,0.364
2001-02,27,POR,NBA,PF,3,3,125.0,28.0,69.0,0.406,7.0,17.0,21.0,52.0,0.404,0.457,13.0,16.0,0.813,10.0,27.0,37.0,5.0,2.0,2.0,2.0,12.0,76.0,/players/w/wallara01.html,0.412
2002-03,28,POR,NBA,PF,7,7,260.0,44.0,97.0,0.454,14.0,35.0,30.0,62.0,0.484,0.526,20.0,28.0,0.714,10.0,26.0,36.0,18.0,4.0,5.0,6.0,26.0,122.0,/players/w/wallara01.html,0.4
2003-04,29,DET,NBA,PF,23,23,803.0,118.0,286.0,0.413,17.0,70.0,101.0,216.0,0.468,0.442,46.0,60.0,0.767,47.0,132.0,179.0,37.0,13.0,45.0,43.0,78.0,299.0,/players/w/wallara01.html,0.243
2004-05,30,DET,NBA,PF,25,25,826.0,136.0,310.0,0.439,29.0,86.0,107.0,224.0,0.478,0.485,40.0,54.0,0.741,39.0,134.0,173.0,32.0,26.0,44.0,38.0,95.0,341.0,/players/w/wallara01.html,0.337
2005-06,31,DET,NBA,PF,18,18,628.0,96.0,223.0,0.43,32.0,79.0,64.0,144.0,0.444,0.502,29.0,55.0,0.527,17.0,97.0,114.0,32.0,10.0,15.0,25.0,65.0,253.0,/players/w/wallara01.html,0.405
2006-07,32,DET,NBA,C,16,16,573.0,86.0,197.0,0.437,25.0,72.0,61.0,125.0,0.488,0.5,32.0,38.0,0.842,19.0,104.0,123.0,28.0,19.0,28.0,19.0,64.0,229.0,/players/w/wallara01.html,0.347
2007-08,33,DET,NBA,C,17,17,585.0,86.0,203.0,0.424,24.0,75.0,62.0,128.0,0.484,0.483,29.0,39.0,0.744,19.0,89.0,108.0,28.0,19.0,33.0,29.0,67.0,225.0,/players/w/wallara01.html,0.32
2008-09,34,DET,NBA,C,4,4,122.0,11.0,30.0,0.367,4.0,8.0,7.0,22.0,0.318,0.433,0.0,0.0,0.0,2.0,23.0,25.0,3.0,2.0,1.0,3.0,12.0,26.0,/players/w/wallara01.html,0.5
2009-10,35,BOS,NBA,C,24,1,410.0,52.0,125.0,0.416,19.0,55.0,33.0,70.0,0.471,0.492,24.0,29.0,0.828,5.0,66.0,71.0,9.0,10.0,14.0,9.0,82.0,147.0,/players/w/wallara01.html,0.345
2018-19,24,LAC,NBA,PG,2,0,11.0,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,2.0,3.0,0.667,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0,/players/w/wallaty01.html,0.0
1993-94,23,NJN,NBA,SG,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,/players/w/waltere01.html,0.0
1998-99,28,MIA,NBA,SG,3,0,13.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,/players/w/waltere01.html,0.0
2003-04,23,LAL,NBA,PF,17,0,134.0,10.0,29.0,0.345,5.0,13.0,5.0,16.0,0.313,0.431,7.0,10.0,0.7,5.0,17.0,22.0,26.0,7.0,2.0,14.0,24.0,32.0,/players/w/waltolu01.html,0.385
2005-06,25,LAL,NBA,SF,7,7,235.0,38.0,83.0,0.458,4.0,11.0,34.0,72.0,0.472,0.482,5.0,5.0,1.0,10.0,35.0,45.0,12.0,7.0,1.0,11.0,16.0,85.0,/players/w/waltolu01.html,0.364
