SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
2018-19,20,SAS,NBA,SG,6,21.0,8.7,0.375,0.125,0.0,0.0,10.2,5.1,21.1,0.0,0.0,0.0,17.6,0.0,0.0,0.0,-0.034,-3.0,-2.1,-5.1,0.0,/players/w/walkelo01.html
1999-00,23,SAS,NBA,PF,4,121.0,15.6,0.496,0.0,0.387,11.2,26.4,18.9,3.5,0.4,6.9,18.1,16.6,0.0,0.4,0.4,0.148,-0.9,2.9,1.9,0.1,/players/w/walkesa01.html
2000-01,24,SAS,NBA,PF,12,76.0,5.7,0.378,0.0,0.533,7.4,12.2,9.9,6.3,0.7,0.9,5.1,12.1,0.0,0.1,0.1,0.038,-4.0,0.3,-3.7,0.0,/players/w/walkesa01.html
2001-02,25,LAL,NBA,PF,19,240.0,11.5,0.521,0.019,0.327,15.3,20.3,17.9,2.6,0.4,1.8,16.8,13.5,0.3,0.3,0.6,0.115,-1.7,-0.6,-2.3,0.0,/players/w/walkesa01.html
2002-03,26,LAL,NBA,C,9,49.0,3.9,0.4,0.0,0.0,8.9,21.9,15.1,5.6,1.1,3.0,37.5,7.3,0.0,0.1,0.0,0.01,-6.1,0.9,-5.1,0.0,/players/w/walkesa01.html
2003-04,27,MIA,NBA,PF,4,11.0,-10.1,0.0,0.0,0.0,0.0,10.4,5.2,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.182,-12.5,-2.3,-14.8,0.0,/players/w/walkesa01.html
2013-14,23,WAS,NBA,PG,11,420.0,14.1,0.462,0.195,0.415,1.4,10.8,6.1,32.7,2.3,1.5,15.7,25.9,-0.2,0.8,0.6,0.067,0.9,0.0,1.0,0.3,/players/w/walljo01.html
2014-15,24,WAS,NBA,PG,7,273.0,19.2,0.48,0.155,0.355,2.1,10.8,6.6,49.7,1.9,2.9,17.5,25.0,0.4,0.4,0.8,0.138,2.6,1.8,4.4,0.4,/players/w/walljo01.html
2016-17,26,WAS,NBA,PG,13,507.0,23.0,0.548,0.217,0.331,1.6,9.4,5.5,45.7,2.2,2.7,14.6,32.1,0.9,0.5,1.4,0.136,6.2,-0.4,5.7,1.0,/players/w/walljo01.html
2017-18,27,WAS,NBA,PG,6,234.0,24.2,0.528,0.165,0.37,1.5,15.8,8.7,50.2,3.0,2.9,15.5,32.9,0.4,0.2,0.6,0.125,4.8,1.9,6.7,0.5,/players/w/walljo01.html
2001-02,27,DET,NBA,C,10,408.0,16.4,0.479,0.0,0.661,13.4,34.1,23.4,5.4,2.6,4.9,20.0,11.4,0.1,1.3,1.4,0.166,-0.1,2.7,2.6,0.5,/players/w/wallabe01.html
2002-03,28,DET,NBA,C,17,722.0,20.0,0.492,0.009,0.927,13.7,32.1,22.7,7.1,3.2,5.5,8.9,11.3,1.0,2.0,3.1,0.204,1.9,3.8,5.7,1.4,/players/w/wallabe01.html
2003-04,29,DET,NBA,C,23,924.0,18.6,0.46,0.015,0.571,11.8,28.8,20.3,8.8,2.7,5.1,12.6,15.0,0.8,2.8,3.6,0.186,1.1,4.2,5.3,1.7,/players/w/wallabe01.html
2004-05,30,DET,NBA,C,25,979.0,16.2,0.489,0.019,0.481,11.3,23.1,17.1,4.2,2.5,5.1,10.5,14.0,0.5,2.7,3.2,0.158,0.2,2.8,3.0,1.2,/players/w/wallabe01.html
2005-06,31,DET,NBA,C,18,642.0,12.4,0.42,0.014,0.93,11.0,25.5,18.0,7.8,2.1,2.8,13.0,8.7,0.2,1.4,1.5,0.114,-0.3,2.2,1.9,0.6,/players/w/wallabe01.html
2006-07,32,CHI,NBA,C,10,369.0,16.1,0.567,0.019,1.019,9.3,20.7,15.0,6.4,2.2,3.8,11.5,10.9,0.5,0.7,1.3,0.164,1.0,3.9,4.9,0.6,/players/w/wallabe01.html
2007-08,33,CLE,NBA,PF,13,304.0,12.5,0.49,0.0,0.606,12.5,21.2,16.8,8.3,1.5,3.9,14.3,7.6,0.3,0.6,0.9,0.143,-0.6,2.8,2.2,0.3,/players/w/wallabe01.html
2008-09,34,CLE,NBA,PF,14,176.0,9.3,0.512,0.0,0.462,13.6,14.2,13.9,3.4,1.3,2.0,16.1,5.1,0.2,0.3,0.4,0.117,-0.3,1.4,1.0,0.1,/players/w/wallabe01.html
2001-02,19,SAC,NBA,SF,5,14.0,7.7,0.725,0.0,4.0,7.9,0.0,3.8,9.4,0.0,5.1,42.0,15.0,0.0,0.0,0.0,0.046,-4.6,2.2,-2.5,0.0,/players/w/wallage01.html
2002-03,20,SAC,NBA,SF,7,18.0,4.8,0.51,0.0,0.4,0.0,30.4,15.4,0.0,0.0,3.9,25.4,19.1,0.0,0.0,0.0,-0.048,-9.1,-0.8,-9.9,0.0,/players/w/wallage01.html
2003-04,21,SAC,NBA,SF,3,20.0,5.6,0.509,0.0,0.333,0.0,10.1,5.3,8.6,2.6,3.5,30.4,22.1,-0.1,0.0,0.0,-0.095,-7.8,2.9,-4.9,0.0,/players/w/wallage01.html
2009-10,27,CHA,NBA,SF,4,164.0,19.7,0.589,0.25,0.795,1.6,26.7,14.2,10.5,1.7,4.5,4.8,18.8,0.4,0.2,0.6,0.172,4.4,2.8,7.2,0.4,/players/w/wallage01.html
2010-11,28,POR,NBA,PF,6,226.0,18.1,0.561,0.254,0.478,5.1,24.5,15.1,13.5,2.0,1.2,15.6,21.7,0.3,0.2,0.5,0.104,1.1,1.6,2.7,0.3,/players/w/wallage01.html
2012-13,30,BRK,NBA,SF,7,243.0,14.0,0.554,0.433,0.299,2.4,11.5,6.9,11.5,1.8,1.5,10.6,16.4,0.3,0.2,0.5,0.109,1.2,1.3,2.5,0.3,/players/w/wallage01.html
2014-15,32,BOS,NBA,SF,1,4.0,-6.9,0.0,0.0,0.0,0.0,28.1,13.7,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,-0.263,-7.9,-1.0,-9.0,0.0,/players/w/wallage01.html
1996-97,22,NYK,NBA,SF,4,40.0,6.8,0.315,0.067,0.133,6.3,14.8,10.7,20.3,1.4,4.5,11.2,21.7,-0.1,0.1,0.0,-0.037,-4.1,1.4,-2.7,0.0,/players/w/wallajo01.html
1999-00,25,NYK,NBA,SF,1,4.0,-22.7,0.0,0.0,0.0,0.0,29.1,14.9,0.0,14.3,0.0,33.3,38.4,-0.1,0.0,-0.1,-0.789,-25.1,2.5,-22.5,0.0,/players/w/wallajo01.html
1996-97,22,POR,NBA,PF,4,148.0,19.6,0.61,0.089,0.357,6.5,14.2,10.2,8.8,0.8,1.1,8.5,22.9,0.4,0.0,0.4,0.136,3.8,-0.1,3.8,0.2,/players/w/wallara01.html
1997-98,23,POR,NBA,PF,4,157.0,12.4,0.537,0.106,0.34,5.1,9.8,7.3,11.6,0.7,1.1,8.5,16.7,0.2,-0.1,0.2,0.054,1.0,-0.6,0.4,0.1,/players/w/wallara01.html
1998-99,24,POR,NBA,PF,13,468.0,18.3,0.563,0.062,0.397,4.6,12.0,8.4,9.5,2.4,1.9,8.5,19.9,1.0,0.5,1.5,0.155,2.1,1.8,4.0,0.7,/players/w/wallara01.html
1999-00,25,POR,NBA,PF,16,605.0,19.4,0.554,0.058,0.333,6.5,15.1,10.8,9.4,1.4,2.7,8.2,22.7,1.4,0.8,2.2,0.172,3.2,1.2,4.3,1.0,/players/w/wallara01.html
2000-01,26,POR,NBA,PF,3,128.0,11.7,0.437,0.216,0.275,4.3,16.7,10.4,10.6,0.4,1.7,6.5,22.3,-0.1,0.0,-0.1,-0.028,0.4,-1.5,-1.1,0.0,/players/w/wallara01.html
2001-02,27,POR,NBA,PF,3,125.0,21.1,0.5,0.246,0.232,8.6,25.1,16.5,9.3,0.8,1.4,2.6,27.5,0.3,0.1,0.4,0.156,5.8,0.0,5.9,0.2,/players/w/wallara01.html
2002-03,28,POR,NBA,PF,7,260.0,17.6,0.558,0.361,0.289,4.5,11.7,8.1,11.7,0.8,1.5,5.2,20.1,0.8,-0.1,0.7,0.133,3.3,-0.2,3.1,0.3,/players/w/wallara01.html
2003-04,29,DET,NBA,PF,23,803.0,15.3,0.479,0.245,0.21,6.7,18.8,12.8,9.3,0.9,4.7,12.1,21.0,0.6,1.6,2.3,0.135,-0.2,2.1,1.9,0.8,/players/w/wallara01.html
2004-05,30,DET,NBA,PF,25,826.0,15.6,0.511,0.277,0.174,5.5,19.6,12.4,7.1,1.8,4.5,10.2,21.5,0.3,2.0,2.3,0.136,0.0,2.5,2.5,0.9,/players/w/wallara01.html
2005-06,31,DET,NBA,PF,18,628.0,13.1,0.512,0.354,0.247,3.2,19.6,11.1,9.9,0.9,1.9,9.2,21.1,0.2,1.0,1.2,0.093,0.1,0.6,0.7,0.4,/players/w/wallara01.html
2006-07,32,DET,NBA,C,16,573.0,17.3,0.536,0.365,0.193,3.9,21.8,12.8,9.4,1.9,3.9,8.2,19.6,0.9,1.2,2.0,0.168,2.1,2.7,4.8,1.0,/players/w/wallara01.html
2007-08,33,DET,NBA,C,17,585.0,14.4,0.511,0.369,0.192,4.1,19.6,11.7,8.6,1.8,4.6,11.6,20.9,0.1,1.0,1.1,0.091,0.3,2.0,2.3,0.6,/players/w/wallara01.html
2008-09,34,DET,NBA,C,4,122.0,6.1,0.433,0.267,0.0,2.1,25.5,13.4,4.3,0.9,0.7,9.1,13.7,-0.1,0.1,-0.1,-0.02,-2.4,0.4,-2.0,0.0,/players/w/wallara01.html
2009-10,35,BOS,NBA,C,24,410.0,10.4,0.534,0.44,0.232,1.5,19.1,10.6,3.8,1.3,3.0,6.1,17.1,0.2,0.8,1.1,0.123,-2.4,2.3,-0.1,0.2,/players/w/wallara01.html
2018-19,24,LAC,NBA,PG,2,11.0,4.3,0.376,0.0,0.75,0.0,10.8,5.1,36.9,0.0,0.0,15.8,23.6,0.0,0.0,0.0,-0.141,-5.6,-0.8,-6.4,0.0,/players/w/wallaty01.html
1993-94,23,NJN,NBA,SG,1,1.0,87.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,0.0,1.519,42.0,9.4,51.4,0.0,/players/w/waltere01.html
1998-99,28,MIA,NBA,SG,3,13.0,2.7,0.0,0.667,0.0,0.0,0.0,0.0,54.3,0.0,0.0,0.0,12.1,0.0,0.0,0.0,-0.177,-1.3,-2.9,-4.3,0.0,/players/w/waltere01.html
2003-04,23,LAL,NBA,PF,17,134.0,11.5,0.479,0.448,0.345,4.3,14.8,9.6,31.9,2.9,1.2,29.5,17.2,0.0,0.2,0.2,0.057,-1.2,3.1,1.9,0.1,/players/w/waltolu01.html
2005-06,25,LAL,NBA,SF,7,235.0,12.7,0.499,0.133,0.06,5.1,19.7,12.1,8.5,1.6,0.4,11.4,18.6,0.0,0.1,0.1,0.027,-0.5,0.1,-0.5,0.1,/players/w/waltolu01.html
2006-07,26,LAL,NBA,SF,5,128.0,9.4,0.477,0.333,0.111,7.5,11.5,9.4,14.9,2.8,0.6,28.4,17.9,-0.1,0.0,-0.1,-0.051,-1.9,0.8,-1.1,0.0,/players/w/waltolu01.html
2007-08,27,LAL,NBA,SF,21,353.0,13.2,0.554,0.268,0.371,4.5,13.3,9.1,18.2,1.6,0.9,15.1,17.3,0.4,0.3,0.7,0.099,-0.1,1.3,1.2,0.3,/players/w/waltolu01.html
2008-09,28,LAL,NBA,SF,21,332.0,10.7,0.482,0.213,0.24,5.7,12.5,9.1,20.0,2.2,0.8,19.4,14.2,0.1,0.5,0.6,0.083,-1.7,1.6,-0.1,0.2,/players/w/waltolu01.html
2009-10,29,LAL,NBA,SF,16,96.0,4.4,0.363,0.391,0.174,0.0,9.6,4.8,20.7,0.6,1.7,13.9,13.7,-0.1,0.1,0.0,-0.018,-4.8,0.2,-4.7,-0.1,/players/w/waltolu01.html
2010-11,30,LAL,NBA,SF,1,4.0,-46.7,0.0,1.0,0.0,0.0,33.4,15.6,0.0,0.0,0.0,50.0,47.5,-0.1,0.0,-0.1,-1.298,-31.0,-15.4,-46.4,0.0,/players/w/waltolu01.html
2018-19,29,BOS,NBA,PG,4,17.0,17.7,0.571,0.143,0.571,0.0,5.7,3.0,31.1,2.8,0.0,18.6,27.7,0.0,0.0,0.0,0.097,2.8,1.5,4.3,0.0,/players/w/wanambr01.html
2019-20,30,BOS,NBA,PG,17,273.0,11.1,0.626,0.45,0.267,0.9,12.7,7.0,16.1,2.2,1.5,21.2,13.9,0.2,0.5,0.6,0.111,-1.7,2.9,1.2,0.2,/players/w/wanambr01.html
1995-96,25,NYK,NBA,PG,7,92.0,19.8,0.532,0.444,0.259,2.9,8.6,6.0,35.8,6.7,0.0,16.6,19.4,0.1,0.2,0.3,0.175,2.2,7.6,9.8,0.3,/players/w/wardch01.html
1996-97,26,NYK,NBA,PG,9,182.0,8.7,0.348,0.333,0.148,2.1,14.3,8.4,32.0,3.9,0.0,34.3,11.7,-0.2,0.4,0.1,0.038,-3.6,3.4,-0.2,0.1,/players/w/wardch01.html
1997-98,27,NYK,NBA,PG,10,261.0,16.6,0.532,0.382,0.291,1.4,12.3,6.8,39.9,4.2,0.7,21.5,14.6,0.3,0.5,0.8,0.144,1.9,4.4,6.2,0.5,/players/w/wardch01.html
1998-99,28,NYK,NBA,PG,20,494.0,13.1,0.477,0.602,0.086,3.0,8.5,5.7,25.5,4.0,0.5,19.9,12.0,0.3,0.9,1.2,0.115,-0.3,4.0,3.8,0.7,/players/w/wardch01.html
1999-00,29,NYK,NBA,PG,16,439.0,20.3,0.614,0.469,0.186,3.1,15.1,9.2,28.7,2.9,0.9,14.1,16.6,1.2,0.8,1.9,0.209,3.0,4.1,7.1,1.0,/players/w/wardch01.html
2000-01,30,NYK,NBA,PG,5,86.0,4.7,0.422,0.444,0.222,3.2,6.8,5.2,13.5,1.3,0.0,21.3,21.8,-0.2,0.0,-0.1,-0.08,-4.3,-2.6,-6.9,-0.1,/players/w/wardch01.html
2003-04,33,SAS,NBA,PG,5,13.0,39.1,0.917,0.5,0.0,0.0,0.0,0.0,19.7,8.5,0.0,25.0,28.9,0.1,0.0,0.1,0.299,14.0,10.9,24.9,0.1,/players/w/wardch01.html
2019-20,26,IND,NBA,SF,4,156.0,15.1,0.556,0.279,0.132,3.7,15.4,9.4,13.9,2.9,0.6,13.3,24.4,0.0,0.1,0.1,0.025,-0.4,0.0,-0.4,0.1,/players/w/warretj01.html
2005-06,23,MEM,NBA,PF,3,43.0,6.4,0.451,0.063,0.875,3.1,17.3,10.4,0.0,1.3,0.0,15.3,31.6,-0.1,0.0,-0.1,-0.11,-6.0,-1.5,-7.5,-0.1,/players/w/warriha01.html
2009-10,27,CHI,NBA,PF,3,31.0,0.6,0.33,0.091,0.545,10.8,7.9,9.4,0.0,0.0,0.0,12.8,22.8,-0.1,0.0,-0.1,-0.18,-6.3,-4.9,-11.2,-0.1,/players/w/warriha01.html
1986-87,21,GSW,NBA,C,5,29.0,4.2,0.571,0.0,0.857,0.0,4.2,2.0,8.9,0.0,0.0,29.3,19.4,0.0,0.0,0.0,-0.079,-5.6,-2.0,-7.6,0.0,/players/w/washbch01.html
1987-88,22,ATL,NBA,C,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018,-2.3,-0.5,-2.9,0.0,/players/w/washbch01.html
2021-22,27,TOR,NBA,SF,4,10.0,-5.8,0.333,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,32.5,-0.1,0.0,-0.1,-0.418,-11.0,-9.0,-19.9,0.0,/players/w/watanyu01.html
2019-20,22,BOS,NBA,PG,1,2.0,0.6,0.0,1.0,0.0,0.0,54.0,28.1,63.3,0.0,0.0,0.0,22.3,0.0,0.0,0.0,-0.222,-8.7,0.4,-8.3,0.0,/players/w/watertr01.html
2020-21,23,BOS,NBA,PG,3,6.0,5.4,0.376,0.5,0.75,0.0,0.0,0.0,52.6,8.3,0.0,27.3,51.7,-0.1,0.0,-0.1,-0.46,-6.1,-3.0,-9.1,0.0,/players/w/watertr01.html
2010-11,26,CHI,NBA,PG,16,136.0,10.6,0.419,0.268,0.196,1.7,10.7,6.1,40.4,3.2,0.0,21.8,26.5,-0.2,0.2,0.0,-0.002,-3.7,0.5,-3.2,0.0,/players/w/watsocj01.html
2011-12,27,CHI,NBA,PG,6,164.0,7.3,0.338,0.276,0.276,0.7,7.8,4.3,32.3,1.7,0.0,9.7,20.4,-0.2,0.2,0.0,0.002,-2.8,-0.3,-3.1,0.0,/players/w/watsocj01.html
2012-13,28,BRK,NBA,PG,7,161.0,15.3,0.498,0.273,0.218,3.6,9.1,6.3,13.7,1.7,0.5,1.6,17.9,0.3,0.1,0.4,0.127,0.9,0.3,1.2,0.1,/players/w/watsocj01.html
2013-14,29,IND,NBA,PG,19,342.0,10.2,0.523,0.444,0.311,1.1,12.8,7.1,8.9,2.5,0.3,12.0,16.6,0.0,0.5,0.5,0.068,-3.2,1.6,-1.6,0.0,/players/w/watsocj01.html
2003-04,24,MEM,NBA,PG,4,62.0,17.0,0.582,0.2,0.2,7.7,10.6,9.1,22.1,4.5,0.0,26.9,17.8,0.1,0.0,0.0,0.035,-0.5,1.1,0.6,0.0,/players/w/watsoea01.html
2004-05,25,MEM,NBA,PG,4,74.0,11.9,0.382,0.375,0.083,4.4,11.9,7.9,26.8,2.1,1.2,7.4,16.5,0.0,-0.1,0.0,-0.016,-3.2,-0.2,-3.4,0.0,/players/w/watsoea01.html
2013-14,34,POR,NBA,PG,4,14.0,-4.5,0.0,1.0,0.0,0.0,7.7,3.9,9.2,0.0,0.0,50.0,6.3,0.0,0.0,0.0,-0.163,-8.0,-2.2,-10.2,0.0,/players/w/watsoea01.html
1994-95,22,UTA,NBA,SF,5,57.0,2.7,0.667,0.0,0.0,2.2,0.0,1.2,8.1,1.9,1.7,40.0,12.3,-0.1,0.0,-0.1,-0.09,-6.7,-0.2,-6.9,-0.1,/players/w/watsoja01.html
2019-20,25,TOR,NBA,SF,2,9.0,13.9,0.5,0.0,0.0,0.0,0.0,0.0,16.1,5.4,0.0,0.0,9.8,0.0,0.0,0.0,0.151,-1.2,1.7,0.5,0.0,/players/w/watsopa01.html
1998-99,28,MIA,NBA,SF,5,112.0,12.4,0.433,0.0,0.654,4.6,18.9,11.8,3.7,3.7,0.7,8.2,17.1,0.0,0.2,0.1,0.056,-1.3,0.4,-0.9,0.0,/players/w/weathcl01.html
1999-00,29,MIA,NBA,PF,10,170.0,12.2,0.454,0.0,0.4,12.6,16.1,14.4,1.2,1.3,1.4,10.2,22.8,-0.1,0.4,0.3,0.087,-1.8,-1.2,-3.0,0.0,/players/w/weathcl01.html
2003-04,33,HOU,NBA,PF,2,22.0,10.7,0.458,0.0,1.2,11.1,9.9,10.5,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.099,-1.0,-1.2,-2.2,0.0,/players/w/weathcl01.html
2004-05,34,HOU,NBA,PF,1,1.0,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038,-159.0,22.3,-136.6,0.0,/players/w/weathcl01.html
2009-10,23,OKC,NBA,SG,1,12.0,2.5,0.25,0.25,0.0,0.0,18.6,9.2,30.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,-0.049,-6.6,0.0,-6.6,0.0,/players/w/weaveky01.html
1985-86,22,ATL,NBA,PG,9,183.0,25.7,0.576,0.025,0.407,3.6,15.0,9.3,54.2,1.1,0.3,9.5,24.2,0.7,0.1,0.9,0.226,7.4,1.0,8.4,0.5,/players/w/webbsp01.html
1986-87,23,ATL,NBA,PG,8,122.0,11.3,0.585,0.053,0.895,0.9,6.6,3.8,44.4,2.6,0.0,40.5,16.2,-0.1,0.2,0.0,0.017,-0.1,-0.6,-0.8,0.0,/players/w/webbsp01.html
1987-88,24,ATL,NBA,PG,12,211.0,20.6,0.545,0.099,0.457,2.2,9.3,5.7,36.8,2.2,0.0,9.3,22.3,0.6,0.1,0.7,0.167,3.7,1.0,4.6,0.4,/players/w/webbsp01.html
1988-89,25,ATL,NBA,PG,5,55.0,13.2,0.337,0.0,0.182,0.0,9.6,4.7,41.7,4.0,0.0,0.0,9.9,0.1,0.0,0.1,0.106,-0.7,3.1,2.4,0.1,/players/w/webbsp01.html
1990-91,27,ATL,NBA,PG,5,154.0,15.0,0.515,0.211,0.281,5.4,9.3,7.4,29.7,2.4,0.4,16.9,22.0,0.0,0.1,0.1,0.042,1.7,-0.1,1.6,0.1,/players/w/webbsp01.html
1993-94,20,GSW,NBA,C,3,109.0,22.1,0.529,0.05,0.25,14.7,13.7,14.2,31.9,1.3,4.8,16.9,20.3,0.3,-0.1,0.2,0.074,3.5,2.9,6.5,0.2,/players/w/webbech01.html
1996-97,23,WSB,NBA,PF,3,106.0,16.7,0.701,0.367,0.267,9.0,19.2,14.4,17.8,1.0,4.8,32.3,21.8,0.0,0.1,0.1,0.045,1.0,3.0,4.0,0.2,/players/w/webbech01.html
1998-99,25,SAC,NBA,PF,5,192.0,12.4,0.407,0.088,0.313,7.7,21.2,14.3,21.4,2.5,1.8,18.0,26.6,-0.4,0.2,-0.2,-0.038,-2.0,0.3,-1.7,0.0,/players/w/webbech01.html
1999-00,26,SAC,NBA,PF,5,196.0,27.1,0.488,0.045,0.309,7.7,17.6,12.7,29.9,2.1,3.2,6.0,30.7,0.5,0.1,0.6,0.153,6.9,2.6,9.5,0.6,/players/w/webbech01.html
2000-01,27,SAC,NBA,PF,8,348.0,14.6,0.427,0.005,0.25,9.9,17.2,13.5,14.3,1.3,1.6,12.5,29.8,-0.3,0.5,0.2,0.028,1.1,-1.0,0.1,0.2,/players/w/webbech01.html
2001-02,28,SAC,NBA,PF,16,667.0,22.1,0.523,0.013,0.31,8.1,19.3,13.9,21.6,1.1,2.7,11.3,27.0,1.4,0.8,2.2,0.157,3.7,1.9,5.6,1.3,/players/w/webbech01.html
2002-03,29,SAC,NBA,PF,7,246.0,23.3,0.53,0.022,0.363,8.2,17.8,13.0,19.1,2.1,2.3,12.8,31.9,0.4,0.2,0.6,0.111,2.3,0.2,2.4,0.3,/players/w/webbech01.html
2003-04,30,SAC,NBA,PF,12,446.0,17.6,0.486,0.02,0.327,5.9,17.1,11.7,18.7,1.8,1.6,14.3,26.7,0.2,0.4,0.6,0.069,0.7,1.1,1.8,0.4,/players/w/webbech01.html
2004-05,31,PHI,NBA,PF,5,186.0,14.3,0.466,0.147,0.168,7.6,12.4,9.8,15.0,1.8,0.4,9.7,29.4,-0.1,0.1,0.0,-0.001,-0.9,-0.9,-1.8,0.0,/players/w/webbech01.html
2006-07,33,DET,NBA,PF,16,404.0,16.8,0.535,0.008,0.389,10.5,19.0,14.7,11.7,1.9,1.8,14.5,20.6,0.4,0.7,1.1,0.134,0.6,1.1,1.7,0.4,/players/w/webbech01.html
2015-16,23,MIA,NBA,PG,2,6.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,22.2,8.9,0.0,0.0,7.9,0.0,0.0,0.0,0.024,-6.2,9.6,3.4,0.0,/players/w/weberbr01.html
2009-10,23,POR,NBA,SF,6,152.0,13.3,0.492,0.327,0.346,5.4,16.1,10.5,4.8,1.8,1.8,4.8,19.8,0.1,0.0,0.1,0.028,-0.4,-0.2,-0.6,0.1,/players/w/webstma02.html
2013-14,27,WAS,NBA,SF,11,195.0,7.2,0.467,0.634,0.22,2.4,12.5,7.4,4.0,1.1,2.1,8.2,11.9,0.0,0.3,0.3,0.077,-1.9,0.2,-1.8,0.0,/players/w/webstma02.html
2014-15,28,WAS,NBA,SF,1,4.0,11.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.032,-5.5,-4.8,-10.3,0.0,/players/w/webstma02.html
1999-00,23,POR,NBA,SF,14,188.0,17.0,0.52,0.12,0.494,8.1,15.5,11.8,14.4,2.1,0.0,13.7,30.4,0.2,0.2,0.4,0.105,-1.0,-0.1,-1.0,0.0,/players/w/wellsbo01.html
2001-02,25,POR,NBA,SG,3,106.0,9.0,0.423,0.184,0.342,4.1,8.8,6.3,23.6,3.0,0.8,20.1,22.8,-0.2,0.1,-0.1,-0.052,-2.2,1.1,-1.1,0.0,/players/w/wellsbo01.html
2002-03,26,POR,NBA,SG,7,268.0,15.8,0.471,0.242,0.315,6.1,14.9,10.5,16.8,3.1,0.9,13.0,27.5,0.1,0.1,0.2,0.042,-0.5,0.4,-0.2,0.1,/players/w/wellsbo01.html
2003-04,27,MEM,NBA,SG,4,94.0,17.7,0.544,0.027,0.378,2.6,14.0,8.0,9.7,2.4,0.9,17.3,27.4,0.1,-0.1,0.0,-0.014,0.9,-0.7,0.2,0.1,/players/w/wellsbo01.html
2004-05,28,MEM,NBA,SG,2,25.0,27.3,0.601,0.0,0.667,0.0,20.1,9.3,17.0,4.2,3.4,7.9,22.9,0.1,0.0,0.1,0.187,3.7,4.8,8.5,0.1,/players/w/wellsbo01.html
2005-06,29,SAC,NBA,SG,6,249.0,24.1,0.656,0.092,0.494,11.5,26.6,18.3,6.5,1.1,0.7,14.5,23.4,0.8,0.0,0.7,0.142,4.8,-0.6,4.2,0.4,/players/w/wellsbo01.html
2007-08,31,NOH,NBA,SG,12,170.0,5.2,0.369,0.035,0.105,2.7,17.5,10.2,7.2,1.3,1.6,9.1,18.8,-0.4,0.2,-0.2,-0.059,-6.4,-0.5,-6.9,-0.2,/players/w/wellsbo01.html
1988-89,25,PHI,NBA,C,3,22.0,-3.9,0.258,0.0,0.667,0.0,35.1,17.7,0.0,0.0,0.0,20.5,9.8,-0.1,0.0,0.0,-0.087,-12.0,-1.3,-13.3,-0.1,/players/w/welpch01.html
2003-04,24,BOS,NBA,SG,4,104.0,11.1,0.593,0.174,0.391,0.0,12.6,6.6,17.5,1.0,0.0,22.9,15.8,0.1,-0.1,0.0,0.003,-1.6,-0.6,-2.2,0.0,/players/w/welscji01.html
2005-06,26,MIL,NBA,SF,4,15.0,25.6,0.608,0.0,1.0,0.0,25.7,12.4,20.4,3.6,0.0,0.0,17.9,0.1,0.0,0.1,0.228,3.6,3.9,7.4,0.0,/players/w/welscji01.html
1985-86,22,DAL,NBA,C,6,18.0,12.7,0.509,0.167,0.333,25.2,6.5,15.9,0.0,0.0,0.0,0.0,16.1,0.1,0.0,0.1,0.153,0.6,-5.3,-4.7,0.0,/players/w/wennibi01.html
1986-87,23,DAL,NBA,C,4,47.0,10.2,0.528,0.0,0.417,9.0,13.2,11.2,10.9,0.0,3.5,17.4,14.6,0.0,0.0,0.0,0.028,-2.0,1.0,-1.0,0.0,/players/w/wennibi01.html
1987-88,24,DAL,NBA,C,6,14.0,-5.1,0.0,0.0,0.0,24.0,7.9,15.9,8.0,3.6,0.0,20.0,15.1,-0.1,0.0,-0.1,-0.204,-13.2,-4.6,-17.8,-0.1,/players/w/wennibi01.html
1989-90,26,DAL,NBA,C,3,25.0,-5.1,0.2,0.0,0.0,0.0,12.5,6.6,5.3,0.0,2.4,28.6,12.1,-0.1,0.0,-0.1,-0.191,-10.6,-1.2,-11.7,-0.1,/players/w/wennibi01.html
1993-94,30,CHI,NBA,C,7,47.0,6.6,0.546,0.0,0.5,10.9,7.7,9.2,12.9,0.0,1.7,12.0,8.5,0.1,0.0,0.1,0.11,-4.6,0.0,-4.6,0.0,/players/w/wennibi01.html
1994-95,31,CHI,NBA,C,10,133.0,7.9,0.447,0.0,0.118,11.5,14.3,12.9,3.7,1.2,1.9,13.0,21.4,-0.1,0.1,0.0,0.006,-6.4,-0.9,-7.3,-0.2,/players/w/wennibi01.html
