,URL,NAME,ACTIVE_FROM,ACTIVE_TO,POSITION,COLLEGE,DRAFT_YEAR,DRAFT_PICK,DRAFT_TEAM,BIRTH_DATE(year),HEIGHT(cm),WEIGHT(kg)
2478,/players/j/josepyv01.html,Yvon Joseph,1986,1986,C,Georgia Tech,1985.0,36.0,NJN,1957,210.82,111.13
2482,/players/k/kabenmf01.html,Mfiondu Kabengele,2020,2021,F,Florida State,2019.0,27.0,BRK,1997,205.74,113.4
2486,/players/k/kalaige01.html,Georgios Kalaitzakis,2022,2022,G-F,No College,2021.0,60.0,IND,1999,203.2,87.09
2487,/players/k/kamanch01.html,Chris Kaman,2004,2016,C,Central Michigan University,2003.0,6.0,LAC,1982,213.36,120.2
2488,/players/k/kaminfr01.html,Frank Kaminsky,2016,2022,F-C,Wisconsin,2015.0,9.0,CHO,1993,213.36,108.86
2490,/players/k/kaponja01.html,Jason Kapono,2004,2012,F,UCLA,2003.0,31.0,CLE,1981,203.2,96.62
2492,/players/k/karasse01.html,Sergey Karasev,2014,2016,G-F,No College,2013.0,19.0,CLE,1993,200.66,94.35
2493,/players/k/karlco01.html,Coby Karl,2008,2010,G,Boise State,Undrafted,Undrafted,Undrafted,1983,195.57999999999998,97.52
2496,/players/k/kasunma01.html,Mario Kasun,2005,2006,C,No College,2002.0,41.0,LAC,1980,215.9,117.93
2499,/players/k/kaunsa01.html,Sasha Kaun,2016,2016,C,Kansas,2008.0,56.0,SEA,1985,210.82,117.93
2501,/players/k/keacl01.html,Clarence Kea,1981,1982,F,Lamar,1980.0,169.0,DAL,1959,198.12,98.88
2504,/players/k/keefead01.html,Adam Keefe,1993,2001,F,Stanford,1992.0,10.0,ATL,1970,205.74,104.33
2505,/players/k/keeliha01.html,Harold Keeling,1986,1986,G,Santa Clara,1985.0,63.0,DAL,1963,193.04,83.91
2510,/players/k/kellocl01.html,Clark Kellogg,1983,1987,F,Ohio State,1982.0,8.0,IND,1961,200.66,102.06
2513,/players/k/kellyry01.html,Ryan Kelly,2014,2017,F,Duke,2013.0,48.0,LAL,1991,210.82,104.33
2515,/players/k/kelsegr01.html,Greg Kelser,1980,1985,F,Michigan State,1979.0,4.0,DET,1957,200.66,86.18
2518,/players/k/kempsh01.html,Shawn Kemp,1990,2003,F-C,Trinity Valley CC,1989.0,17.0,SEA,1969,208.28,104.33
2519,/players/k/kemptti01.html,Tim Kempton,1987,1998,F-C,Notre Dame,1986.0,124.0,LAC,1964,208.28,111.13
2521,/players/k/kennalu01.html,Luke Kennard,2018,2022,G,Duke,2017.0,12.0,DET,1996,195.57999999999998,93.44
2522,/players/k/kennedj01.html,D.J. Kennedy,2012,2012,F,St. John's,Undrafted,Undrafted,Undrafted,1989,198.12,97.52
2528,/players/k/kernejo01.html,Jonathan Kerner,1999,1999,C,"Florida State, East Carolina University",Undrafted,Undrafted,Undrafted,1974,210.82,111.13
2530,/players/k/kerrst01.html,Steve Kerr,1989,2003,G,Arizona,1988.0,50.0,PHO,1965,190.5,79.38
2532,/players/k/kerseje01.html,Jerome Kersey,1985,2001,F,Longwood University,1984.0,46.0,POR,1962,200.66,97.52
2534,/players/k/kesslal01.html,Alec Kessler,1991,1994,F-C,Georgia,1990.0,12.0,HOU,1967,210.82,104.33
2535,/players/k/ketnela01.html,Lari Ketner,2000,2001,F-C,UMass,1999.0,49.0,CHI,1977,205.74,125.65
2536,/players/k/keybr01.html,Braxton Key,2022,2022,F,"Alabama, Virginia",Undrafted,Undrafted,Undrafted,1997,203.2,104.33
2539,/players/k/keysra01.html,Randolph Keys,1989,1996,F-G,Southern Miss,1988.0,22.0,CLE,1966,200.66,88.45
2540,/players/k/khryavi01.html,Viktor Khryapa,2005,2008,F,No College,2004.0,22.0,NJN,1982,205.74,95.25
2541,/players/k/kiddja01.html,Jason Kidd,1995,2013,G,California,1994.0,2.0,DAL,1973,193.04,92.99
2542,/players/k/kiddst01.html,Stanton Kidd,2020,2020,F,"South Plains College, NC Central, Colorado State",Undrafted,Undrafted,Undrafted,1992,198.12,97.52
2543,/players/k/kiddwa01.html,Warren Kidd,1994,1994,F,Middle Tennessee,Undrafted,Undrafted,Undrafted,1970,205.74,106.59
2544,/players/k/kiddgmi01.html,Michael Kidd-Gilchrist,2013,2020,F,Kentucky,2012.0,2.0,CHA,1993,198.12,105.23
2545,/players/k/kiffiir01.html,Irv Kiffin,1980,1980,F,Oklahoma Baptist University,Undrafted,Undrafted,Undrafted,1951,205.74,102.06
2548,/players/k/kilpaca01.html,Carl Kilpatrick,1980,1980,C,Louisiana-Monroe,1978.0,158.0,NOJ,1956,208.28,104.33
2549,/players/k/kilpase01.html,Sean Kilpatrick,2015,2018,G,Cincinnati,Undrafted,Undrafted,Undrafted,1990,193.04,95.25
2551,/players/k/kimblbo01.html,Bo Kimble,1991,1993,G,"USC, Loyola Marymount",1990.0,8.0,LAC,1966,193.04,86.18
2552,/players/k/kimbrst01.html,Stan Kimbrough,1990,1993,G,"Central Florida, Xavier",Undrafted,Undrafted,Undrafted,1966,180.34,69.4
2553,/players/k/kinchch01.html,Chad Kinch,1981,1981,G,UNC Charlotte,1980.0,22.0,CLE,1958,193.04,86.18
2554,/players/k/kingal01.html,Albert King,1982,1992,F-G,Maryland,1981.0,10.0,NJN,1959,198.12,86.18
2556,/players/k/kingch01.html,Chris King,1994,1999,F,Wake Forest,1992.0,45.0,SEA,1969,203.2,97.52
2558,/players/k/kingfr01.html,Frankie King,1996,1997,G,Western Carolina University,1995.0,37.0,LAL,1972,185.42,83.91
2561,/players/k/kingge03.html,George King,2019,2022,G-F,Colorado,2018.0,59.0,PHO,1994,198.12,102.06
2562,/players/k/kingge03.html,George King,2019,2022,G-F,Colorado,1950.0,90.0,CHS,1994,198.12,102.06
2563,/players/k/kingge02.html,Gerard King,1999,2001,F,Nicholls State,Undrafted,Undrafted,Undrafted,1972,205.74,104.33
2566,/players/k/kingji02.html,Jimmy King,1996,1997,G,Michigan,1995.0,35.0,TOR,1973,195.57999999999998,95.25
2567,/players/k/kinglo02.html,Louis King,2020,2022,F,Oregon,Undrafted,Undrafted,Undrafted,1999,200.66,92.99
2570,/players/k/kingre01.html,Reggie King,1980,1985,F,Alabama,1979.0,18.0,KCK,1957,198.12,102.06
2571,/players/k/kingri01.html,Rich King,1992,1995,C,Nebraska,1991.0,14.0,SEA,1969,218.44000000000003,117.93
2573,/players/k/kingst01.html,Stacey King,1990,1997,F-C,Oklahoma,1989.0,6.0,CHI,1967,210.82,104.33
2576,/players/k/kinseta01.html,Tarence Kinsey,2007,2009,G,South Carolina,Undrafted,Undrafted,Undrafted,1984,198.12,83.91
2577,/players/k/kirilan01.html,Andrei Kirilenko,2002,2015,F,No College,1999.0,24.0,UTA,1981,205.74,99.79
2578,/players/k/kirkal01.html,Alex Kirk,2015,2015,C,New Mexico,Undrafted,Undrafted,Undrafted,1991,213.36,111.13
2581,/players/k/kispeco01.html,Corey Kispert,2022,2022,G-F,Gonzaga,2021.0,15.0,WAS,1999,200.66,99.79
2584,/players/k/kitchcu01.html,Curtis Kitchen,1987,1987,F,South Florida,1986.0,122.0,SEA,1964,205.74,106.59
2585,/players/k/kitegr01.html,Greg Kite,1984,1995,C,BYU,1983.0,21.0,BOS,1961,210.82,113.4
2586,/players/k/kittlke01.html,Kerry Kittles,1997,2005,G,Villanova,1996.0,8.0,NJN,1974,195.57999999999998,81.19
2587,/players/k/klebima01.html,Maxi Kleber,2018,2022,F,No College,Undrafted,Undrafted,Undrafted,1992,208.28,108.86
2588,/players/k/kleinjo01.html,Joe Kleine,1986,2000,C,"Notre Dame, Arkansas",1985.0,6.0,SAC,1962,210.82,115.67
2589,/players/k/kleizli01.html,Linas Kleiza,2006,2013,F,Missouri,2005.0,27.0,POR,1985,203.2,111.13
2596,/players/k/knighbr02.html,Brandin Knight,2005,2005,G,Pitt,Undrafted,Undrafted,Undrafted,1981,182.88,81.65
2597,/players/k/knighbr03.html,Brandon Knight,2012,2022,G,Kentucky,2011.0,8.0,DET,1991,187.96,82.55
2598,/players/k/knighbr01.html,Brevin Knight,1998,2009,G,Stanford,1997.0,16.0,CLE,1975,177.8,78.47
2599,/players/k/knighna01.html,Nathan Knight,2021,2022,F-C,William & Mary,Undrafted,Undrafted,Undrafted,1997,208.28,114.76
2600,/players/k/knighne01.html,Negele Knight,1991,1999,G,Dayton,1990.0,31.0,PHO,1967,185.42,79.38
2603,/players/k/knightr01.html,Travis Knight,1997,2003,C,UConn,1996.0,29.0,CHI,1974,213.36,106.59
2607,/players/k/knoxke01.html,Kevin Knox,2019,2022,F,Kentucky,2018.0,9.0,NYK,1999,200.66,97.52
2608,/players/k/kofoeba01.html,Bart Kofoed,1988,1993,G,"Hastings College, University of Nebraska at Kearney",1987.0,107.0,UTA,1964,193.04,95.25
2612,/players/k/koncajo01.html,Jon Koncak,1986,1996,C-F,SMU,1985.0,5.0,ATL,1963,213.36,113.4
2613,/players/k/konchjo01.html,John Konchar,2020,2022,G,Purdue-Fort Wayne,Undrafted,Undrafted,Undrafted,1996,195.57999999999998,95.25
2616,/players/k/kopicjo01.html,Joe Kopicki,1983,1985,F,Detroit Mercy,1982.0,56.0,ATL,1960,205.74,108.86
2617,/players/k/korkmfu01.html,Furkan Korkmaz,2018,2022,G,No College,2016.0,26.0,PHI,1997,200.66,91.63
2618,/players/k/kornefr01.html,Frank Kornet,1990,1991,F,Vanderbilt,1989.0,30.0,MIL,1967,205.74,102.06
2619,/players/k/kornelu01.html,Luke Kornet,2018,2022,F,Vanderbilt,Undrafted,Undrafted,Undrafted,1995,218.44000000000003,113.4
2620,/players/k/korolya01.html,Yaroslav Korolev,2006,2007,F,No College,2005.0,12.0,LAC,1987,205.74,92.08
2621,/players/k/korveky01.html,Kyle Korver,2004,2020,G-F,Creighton,2003.0,51.0,NJN,1981,200.66,96.16
2626,/players/k/koufoko01.html,Kosta Koufos,2009,2019,C,Ohio State,2008.0,23.0,UTA,1989,213.36,111.13
2629,/players/k/kramear01.html,Arvid Kramer,1980,1980,C,Augustana College (SD),1979.0,45.0,UTA,1956,205.74,99.79
2635,/players/k/kravtvi01.html,Viacheslav Kravtsov,2013,2014,C,No College,Undrafted,Undrafted,Undrafted,1987,213.36,117.93
2637,/players/k/krejcvi01.html,Vit Krejci,2022,2022,G,No College,2020.0,37.0,WAS,2000,203.2,88.45
2638,/players/k/kreklwa01.html,Wayne Kreklow,1981,1981,G,Drake University,1979.0,53.0,BOS,1957,193.04,79.38
2641,/players/k/krstine01.html,Nenad Krstić,2005,2011,C,No College,Undrafted,Undrafted,Undrafted,1983,213.36,108.86
2642,/players/k/krystla01.html,Larry Krystkowiak,1987,1997,F-C,Montana,1986.0,28.0,CHI,1964,205.74,99.79
2645,/players/k/kuczebr01.html,Bruce Kuczenski,1984,1984,F,UConn,1983.0,59.0,NJN,1961,208.28,104.33
2649,/players/k/kukocto01.html,Toni Kukoč,1994,2006,F,No College,Undrafted,Undrafted,Undrafted,1968,208.28,87.09
2650,/players/k/kulboar01.html,Arnoldas Kulboka,2022,2022,F,No College,2018.0,55.0,CHO,1998,205.74,89.81
2651,/players/k/kuminjo01.html,Jonathan Kuminga,2022,2022,F,No College,2021.0,7.0,GSW,2002,203.2,95.25
2656,/players/k/kurucro01.html,Rodions Kurucs,2019,2021,F,No College,2018.0,40.0,BRK,1998,205.74,103.42
2657,/players/k/kurzro01.html,Rob Kurz,2009,2009,F,Notre Dame,Undrafted,Undrafted,Undrafted,1985,205.74,105.23
2658,/players/k/kutluib01.html,Ibo Kutluay,2005,2005,G,No College,Undrafted,Undrafted,Undrafted,1974,198.12,90.72
2659,/players/k/kuzmaky01.html,Kyle Kuzma,2018,2022,F,Utah,2017.0,27.0,BRK,1995,205.74,100.24
2660,/players/k/kuzmiog01.html,Ognjen Kuzmić,2014,2015,C,No College,Undrafted,Undrafted,Undrafted,1990,215.9,113.85
2661,/players/k/kuzmimi01.html,Mindaugas Kuzminskas,2017,2018,F,No College,Undrafted,Undrafted,Undrafted,1989,205.74,97.52
2663,/players/l/lafrera01.html,Raef LaFrentz,1999,2008,F-C,Kansas,1998.0,3.0,DEN,1976,210.82,108.86
2665,/players/l/larueru01.html,Rusty LaRue,1998,2004,G,Wake Forest,Undrafted,Undrafted,Undrafted,1973,187.96,95.25
2667,/players/l/lavinza01.html,Zach LaVine,2015,2022,G-F,UCLA,2014.0,13.0,MIN,1995,195.57999999999998,90.72
2668,/players/l/labissk01.html,Skal Labissière,2017,2020,F,Kentucky,Undrafted,Undrafted,Undrafted,1996,208.28,106.59
2675,/players/l/laettch01.html,Christian Laettner,1993,2005,F-C,Duke,1992.0,3.0,MIN,1969,210.82,106.59
2676,/players/l/lafayol01.html,Oliver Lafayette,2010,2010,G,Houston,Undrafted,Undrafted,Undrafted,1984,187.96,86.18
2677,/players/l/laimbbi01.html,Bill Laimbeer,1981,1994,C,Notre Dame,1979.0,65.0,CLE,1957,210.82,111.13
2680,/players/l/lamban01.html,Anthony Lamb,2021,2022,F,University of Vermont,Undrafted,Undrafted,Undrafted,1998,198.12,102.97
2681,/players/l/lambdo01.html,Doron Lamb,2013,2014,G,Kentucky,2012.0,42.0,MIL,1991,193.04,95.25
2682,/players/l/lambje01.html,Jeremy Lamb,2013,2022,G-F,UConn,2012.0,12.0,HOU,1992,195.57999999999998,81.65
2684,/players/l/lampje01.html,Jeff Lamp,1982,1989,F-G,Virginia,1981.0,15.0,POR,1959,198.12,88.45
2685,/players/l/lampema01.html,Maciej Lampe,2004,2006,C,No College,2003.0,30.0,NYK,1985,210.82,124.74
2686,/players/l/lamplji01.html,Jim Lampley,1987,1987,C,"Vanderbilt, Little Rock",1983.0,102.0,DAL,1960,208.28,104.33
2687,/players/l/lamplse01.html,Sean Lampley,2003,2004,F,California,2001.0,45.0,CHI,1979,200.66,102.97
2688,/players/l/landajo01.html,Jock Landale,2022,2022,C,Saint Mary's,Undrafted,Undrafted,Undrafted,1995,210.82,116.12
2689,/players/l/landrca01.html,Carl Landry,2008,2016,F,"Vincennes University, Purdue",2007.0,31.0,SEA,1983,205.74,112.49
2690,/players/l/landrma01.html,Marcus Landry,2010,2010,F,Wisconsin,Undrafted,Undrafted,Undrafted,1985,200.66,104.33
2692,/players/l/laneje01.html,Jerome Lane,1989,1993,F,Pitt,1988.0,23.0,DEN,1966,198.12,104.33
2693,/players/l/langan01.html,Andrew Lang,1989,2000,C,Arkansas,1988.0,28.0,PHO,1966,210.82,111.13
2694,/players/l/langan02.html,Antonio Lang,1995,2000,F-G,Duke,1994.0,29.0,PHO,1972,203.2,92.99
2695,/players/l/langja01.html,James Lang,2007,2007,C,No College,2003.0,48.0,NOH,1983,208.28,129.27
2696,/players/l/langdtr01.html,Trajan Langdon,2000,2002,G,Duke,1999.0,11.0,CLE,1976,190.5,89.36
2697,/players/l/langfke01.html,Keith Langford,2008,2008,G,Kansas,Undrafted,Undrafted,Undrafted,1983,193.04,97.52
2698,/players/l/langfro01.html,Romeo Langford,2020,2022,G,Indiana,2019.0,14.0,BOS,1999,193.04,97.98
2699,/players/l/langhda01.html,Dan Langhi,2001,2004,F,Vanderbilt,2000.0,31.0,DAL,1977,210.82,99.79
2702,/players/l/laproni01.html,Nicolás Laprovíttola,2017,2017,G,No College,Undrafted,Undrafted,Undrafted,1990,193.04,81.65
2705,/players/l/larkish01.html,Shane Larkin,2014,2018,G,Miami (FL),2013.0,18.0,ATL,1992,180.34,79.38
2707,/players/l/lasmest01.html,Stéphane Lasme,2008,2008,F,UMass,Undrafted,Undrafted,Undrafted,1982,203.2,97.52
2709,/players/l/laudepr01.html,Priest Lauderdale,1997,1998,C,Central State University,1996.0,28.0,ATL,1973,223.52,147.42
2713,/players/l/lauvejo01.html,Joffrey Lauvergne,2015,2018,C-F,No College,2013.0,55.0,MEM,1991,210.82,99.79
2716,/players/l/lawac01.html,Acie Law,2008,2011,G,Texas A&M,2007.0,11.0,ATL,1985,190.5,88.45
2717,/players/l/lawvi01.html,Vic Law,2020,2020,F,Northwestern,Undrafted,Undrafted,Undrafted,1995,200.66,90.72
2718,/players/l/lawalga01.html,Gani Lawal,2011,2011,F,Georgia Tech,2010.0,46.0,PHO,1988,205.74,106.14
2719,/players/l/lawreed01.html,Edmund Lawrence,1981,1981,C,McNeese State University,1976.0,84.0,CLE,1952,213.36,103.42
2720,/players/l/lawsoja01.html,Jason Lawson,1998,1998,C,Villanova,1997.0,41.0,DEN,1974,210.82,108.86
2721,/players/l/lawsoty01.html,Ty Lawson,2010,2017,G,UNC,2009.0,18.0,MIN,1987,180.34,88.45
2722,/players/l/laymaja01.html,Jake Layman,2017,2022,F,Maryland,2016.0,47.0,ORL,1994,203.2,94.8
2724,/players/l/leverca01.html,Caris LeVert,2017,2022,G-F,Michigan,2016.0,20.0,IND,1994,198.12,92.99
2725,/players/l/leaftj01.html,T.J. Leaf,2018,2021,F,UCLA,2017.0,18.0,IND,1997,208.28,100.7
2728,/players/l/leaveal01.html,Allen Leavell,1980,1989,G,Oklahoma City University,1979.0,104.0,HOU,1957,185.42,77.11
2729,/players/l/leboje01.html,Jeff Lebo,1990,1990,G,UNC,Undrafted,Undrafted,Undrafted,1966,187.96,81.65
2730,/players/l/leckner01.html,Eric Leckner,1989,1997,C-F,Wyoming,1988.0,17.0,UTA,1966,210.82,120.2
2731,/players/l/lecquja01.html,Jalen Lecque,2020,2021,G,No College,Undrafted,Undrafted,Undrafted,2000,193.04,83.91
2732,/players/l/ledori01.html,Ricky Ledo,2014,2015,G,No College,2013.0,43.0,MIL,1992,200.66,88.45
2735,/players/l/leeco01.html,Courtney Lee,2009,2020,G,Western Kentucky,2008.0,22.0,ORL,1985,195.57999999999998,97.52
2736,/players/l/leeda03.html,Damion Lee,2018,2022,G,"Drexel, Louisville",Undrafted,Undrafted,Undrafted,1992,195.57999999999998,95.25
2739,/players/l/leeda02.html,David Lee,2006,2017,F,Florida,2005.0,30.0,NYK,1983,205.74,111.13
2740,/players/l/leeda02.html,David Lee,2006,2017,F,Florida,1964.0,61.0,SFW,1983,205.74,111.13
2742,/players/l/leedo01.html,Doug Lee,1992,1995,G-F,"Texas A&M, Purdue",1987.0,35.0,HOU,1964,195.57999999999998,90.72
2745,/players/l/leeke01.html,Keith Lee,1986,1989,F-C,Memphis,1985.0,11.0,CHI,1962,208.28,97.52
2746,/players/l/leeku01.html,Kurk Lee,1991,1991,G,"Western Kentucky, Towson University",Undrafted,Undrafted,Undrafted,1967,190.5,86.18
2747,/players/l/leema01.html,Malcolm Lee,2012,2015,G,UCLA,2011.0,43.0,CHI,1990,195.57999999999998,90.72
2748,/players/l/leero02.html,Rock Lee,1982,1982,C,"California, San Diego State",Undrafted,Undrafted,Undrafted,1955,208.28,99.79
2751,/players/l/leesa01.html,Saben Lee,2021,2022,G,Vanderbilt,2020.0,38.0,UTA,1999,187.96,83.01
2754,/players/l/legleti01.html,Tim Legler,1990,2000,G,La Salle,Undrafted,Undrafted,Undrafted,1966,193.04,90.72
2757,/players/l/lemonwa01.html,Walt Lemon Jr.,2018,2019,G,Bradley,Undrafted,Undrafted,Undrafted,1992,190.5,81.65
2758,/players/l/lenal01.html,Alex Len,2014,2022,C,Maryland,2013.0,5.0,PHO,1993,213.36,113.4
2759,/players/l/lenarvo01.html,Voshon Lenard,1996,2006,G,Minnesota,1994.0,46.0,MIL,1973,193.04,92.99
2761,/players/l/leonaga01.html,Gary Leonard,1990,1992,C,Missouri,1989.0,34.0,MIN,1967,215.9,113.4
2762,/players/l/leonaka01.html,Kawhi Leonard,2012,2021,F,San Diego State,2011.0,15.0,IND,1991,200.66,102.06
2763,/players/l/leoname01.html,Meyers Leonard,2013,2021,C-F,Illinois,2012.0,11.0,POR,1992,213.36,117.93
2765,/players/l/lesji01.html,Jim Les,1989,1995,G,"Cleveland State University, Bradley",1986.0,70.0,ATL,1963,180.34,74.84
2766,/players/l/leslitr01.html,Travis Leslie,2012,2012,G,Georgia,2011.0,47.0,LAC,1990,193.04,92.99
2767,/players/l/lestero01.html,Ronnie Lester,1981,1986,G,Iowa,1980.0,10.0,POR,1959,187.96,79.38
2768,/players/l/lettcl01.html,Clifford Lett,1990,1991,G,Florida,Undrafted,Undrafted,Undrafted,1965,190.5,77.11
2769,/players/l/leuerjo01.html,Jon Leuer,2012,2019,F,Wisconsin,2011.0,40.0,MIL,1989,208.28,103.42
2771,/players/l/leverfa01.html,Fat Lever,1983,1994,G,Arizona State,1982.0,11.0,POR,1960,190.5,77.11
2772,/players/l/levincl01.html,Cliff Levingston,1983,1995,F,Wichita State,1982.0,9.0,DET,1961,203.2,95.25
2775,/players/l/lewisce01.html,Cedric Lewis,1996,1996,F-C,Maryland,Undrafted,Undrafted,Undrafted,1969,208.28,106.59
2779,/players/l/lewiski01.html,Kira Lewis Jr.,2021,2022,G,Alabama,2020.0,13.0,NOP,2001,185.42,77.11
2780,/players/l/lewisma01.html,Martin Lewis,1996,1997,F,"Butler County Community College, Seward County Community College",1995.0,50.0,GSW,1975,195.57999999999998,95.25
2782,/players/l/lewisqu01.html,Quincy Lewis,2000,2004,F,Minnesota,1999.0,19.0,UTA,1977,200.66,97.52
2783,/players/l/lewisra01.html,Ralph Lewis,1988,1990,F-G,La Salle,1985.0,139.0,BOS,1963,198.12,90.72
2784,/players/l/lewisra02.html,Rashard Lewis,1999,2014,F,No College,1998.0,32.0,SEA,1979,208.28,97.52
2785,/players/l/lewisre01.html,Reggie Lewis,1988,1993,G-F,Northeastern University,1987.0,22.0,BOS,1965,200.66,88.45
2786,/players/l/lewissc01.html,Scottie Lewis,2022,2022,G,Florida,2021.0,56.0,CHO,2000,195.57999999999998,85.73
2787,/players/l/liberma01.html,Marcus Liberty,1991,1994,F,Illinois,1990.0,42.0,DEN,1968,203.2,92.99
2788,/players/l/lichtto01.html,Todd Lichti,1990,1994,G-F,Stanford,1989.0,15.0,DEN,1967,193.04,92.99
2789,/players/l/liggide01.html,DeAndre Liggins,2012,2018,G,Kentucky,2011.0,53.0,ORL,1988,198.12,94.8
2792,/players/l/lillada01.html,Damian Lillard,2013,2022,G,Weber State,2012.0,6.0,POR,1990,187.96,88.45
2793,/players/l/linje01.html,Jeremy Lin,2011,2019,G,Harvard University,Undrafted,Undrafted,Undrafted,1988,190.5,90.72
2794,/players/l/lingest01.html,Steve Lingenfelter,1983,1984,F,"Minnesota, South Dakota State",1981.0,44.0,WSB,1958,205.74,102.06
2795,/players/l/listeal01.html,Alton Lister,1982,1998,C-F,Arizona State,1981.0,21.0,MIL,1958,213.36,108.86
2796,/players/l/littlna01.html,Nassir Little,2020,2022,F,UNC,2019.0,25.0,POR,2000,195.57999999999998,99.79
2799,/players/l/liveris01.html,Isaiah Livers,2022,2022,F,Michigan,2021.0,42.0,DET,1998,200.66,104.33
2800,/players/l/livinra01.html,Randy Livingston,1997,2007,G,LSU,1996.0,42.0,HOU,1975,193.04,94.8
2801,/players/l/livinsh01.html,Shaun Livingston,2005,2019,G,No College,2004.0,4.0,LAC,1985,200.66,87.09
2803,/players/l/llamaho01.html,Horacio Llamas,1997,1998,C,Grand Canyon University,Undrafted,Undrafted,Undrafted,1973,210.82,129.27
2807,/players/l/lloydle01.html,Lewis Lloyd,1982,1990,G-F,Drake University,1981.0,76.0,GSW,1959,198.12,92.99
2811,/players/l/lockro01.html,Rob Lock,1989,1989,F,Kentucky,1988.0,51.0,LAC,1966,205.74,102.06
2812,/players/l/lockhda01.html,Darrell Lockhart,1984,1984,C,Auburn,1983.0,35.0,SAS,1960,205.74,111.13
2813,/players/l/lockhia01.html,Ian Lockhart,1991,1991,F,Tennessee,Undrafted,Undrafted,Undrafted,1967,203.2,108.86
2814,/players/l/loderke01.html,Kevin Loder,1982,1984,F-G,"Kentucky State University, Alabama State University",1981.0,17.0,KCK,1959,198.12,92.99
2816,/players/l/loftoza01.html,Zach Lofton,2019,2019,G,"Illinois State, Texas Southern, New Mexico State",Undrafted,Undrafted,Undrafted,1992,193.04,81.65
2819,/players/l/lohaubr01.html,Brad Lohaus,1988,1998,F-C,Iowa,1987.0,45.0,BOS,1964,210.82,104.33
2820,/players/l/longar01.html,Art Long,2001,2003,F-C,Cincinnati,Undrafted,Undrafted,Undrafted,1972,205.74,113.4
2821,/players/l/longgr01.html,Grant Long,1989,2003,F,Eastern Michigan,1988.0,33.0,MIA,1966,203.2,102.06
2825,/players/l/longsh01.html,Shawn Long,2017,2017,C-F,Louisiana,Undrafted,Undrafted,Undrafted,1993,205.74,115.67
2827,/players/l/longllu01.html,Luc Longley,1992,2001,C,New Mexico,1991.0,7.0,MIN,1969,218.44000000000003,120.2
2828,/players/l/looneke01.html,Kevon Looney,2016,2022,F-C,UCLA,2015.0,30.0,GSW,1996,205.74,100.7
2829,/players/l/lopezbr01.html,Brook Lopez,2009,2022,C,Stanford,2008.0,10.0,NJN,1988,213.36,127.91
2830,/players/l/lopezfe01.html,Felipe López,1999,2002,G,St. John's,Undrafted,Undrafted,Undrafted,1974,195.57999999999998,90.26
2831,/players/l/lopezra01.html,Raül López,2004,2005,G,No College,Undrafted,Undrafted,Undrafted,1980,185.42,77.11
2832,/players/l/lopezro01.html,Robin Lopez,2009,2022,C,Stanford,2008.0,15.0,PHO,1988,213.36,127.46
2833,/players/l/lorthry01.html,Ryan Lorthridge,1995,1995,G,Jackson State University,Undrafted,Undrafted,Undrafted,1972,193.04,86.18
2838,/players/l/louzama01.html,Didi Louzada,2021,2022,G,No College,2019.0,35.0,ATL,1999,195.57999999999998,85.28
2840,/players/l/loveke01.html,Kevin Love,2009,2022,F,UCLA,2008.0,5.0,MEM,1988,203.2,113.85
2843,/players/l/lowesi01.html,Sidney Lowe,1984,1990,G,NC State,1983.0,25.0,CHI,1960,182.88,88.45
2845,/players/l/lowryky01.html,Kyle Lowry,2007,2022,G,Villanova,2006.0,24.0,MEM,1986,182.88,88.9
2846,/players/l/loydjo01.html,Jordan Loyd,2019,2019,G,"Furman University, University of Indianapolis",Undrafted,Undrafted,Undrafted,1993,193.04,95.25
2850,/players/l/lucaska01.html,Kalin Lucas,2015,2019,G,Michigan State,Undrafted,Undrafted,Undrafted,1989,185.42,88.45
2852,/players/l/lucasjo02.html,John Lucas III,2006,2017,G,"Baylor, Oklahoma State",Undrafted,Undrafted,Undrafted,1982,180.34,75.3
2854,/players/l/luety01.html,Tyronn Lue,1999,2009,G,Nebraska,1998.0,23.0,DEN,1977,182.88,79.38
2859,/players/l/lundbga01.html,Gabriel Lundberg,2022,2022,G,No College,Undrafted,Undrafted,Undrafted,1994,193.04,92.08
2860,/players/l/luwawti01.html,Timothé Luwawu-Cabarrot,2017,2022,F,No College,Undrafted,Undrafted,Undrafted,1995,200.66,99.79
2861,/players/l/lydonty01.html,Tyler Lydon,2018,2019,F,Syracuse,2017.0,24.0,UTA,1996,208.28,102.06
2862,/players/l/lylestr01.html,Trey Lyles,2016,2022,F,Kentucky,2015.0,12.0,UTA,1995,205.74,106.14
2864,/players/l/lynchge01.html,George Lynch,1994,2005,F,UNC,1993.0,12.0,LAL,1970,203.2,98.88
2865,/players/l/lynchke01.html,Kevin Lynch,1992,1993,G-F,Minnesota,1991.0,28.0,CHH,1968,195.57999999999998,88.45
2869,/players/m/mcclesh01.html,Sheldon Mac,2017,2017,G,Miami (FL),Undrafted,Undrafted,Undrafted,1992,195.57999999999998,90.72
2870,/players/m/maccuto01.html,Todd MacCulloch,2000,2003,C,Washington,1999.0,47.0,PHI,1976,213.36,127.01
2872,/players/m/macledo01.html,Don MacLean,1993,2001,F,UCLA,1992.0,19.0,DET,1970,208.28,106.59
2875,/players/m/machasc01.html,Scott Machado,2013,2019,G,Iona College,Undrafted,Undrafted,Undrafted,1990,185.42,92.99
