,SEASON,SCHOOL,CONF,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,COLLEGE_URL,GS
1244,2014-15,Kentucky,SEC,39.0,28.1,3.7,6.6,0.566,3.7,6.4,0.577,0.1,0.2,0.25,2.8,3.4,0.813,6.7,1.1,0.5,2.3,1.7,2.3,10.3,8.67,/players/karl-anthony-towns-1.html,39.0
1245,2003-04,Texas,Big 12,33.0,31.7,4.0,7.4,0.547,4.0,7.4,0.547,0.0,0.0,0.0,2.3,3.5,0.65,6.8,0.8,0.9,0.2,2.0,2.4,10.4,8.4,/players/pj-tucker-1.html,16.0
1246,2004-05,Texas,Big 12,17.0,25.6,4.7,8.9,0.526,4.7,8.9,0.53,0.0,0.1,0.0,4.3,6.0,0.716,8.0,2.2,1.2,0.2,2.8,2.1,13.7,7.56,/players/pj-tucker-1.html,16.0
1247,2005-06,Texas,Big 12,37.0,33.7,6.1,11.8,0.515,6.0,11.7,0.514,0.1,0.1,0.667,3.8,5.1,0.747,9.5,2.9,1.8,0.4,3.0,2.4,16.1,6.99,/players/pj-tucker-1.html,37.0
1248,2001-02,Gonzaga,WCC,32.0,30.7,2.3,4.3,0.525,2.3,4.3,0.533,0.0,0.1,0.0,2.8,4.0,0.695,5.0,0.5,0.4,0.8,2.8,2.1,7.3,0.75,/players/ronny-turiaf-1.html,1.0
1249,2002-03,Gonzaga,WCC,33.0,31.5,4.6,8.8,0.519,4.5,8.6,0.526,0.0,0.2,0.167,6.4,8.5,0.76,6.2,0.6,0.6,1.5,2.5,2.3,15.6,3.8,/players/ronny-turiaf-1.html,12.0
1250,2003-04,Gonzaga,WCC,31.0,19.0,5.1,9.6,0.525,5.0,9.5,0.527,0.0,0.1,0.333,5.3,7.5,0.708,6.4,1.5,0.5,1.5,1.2,2.3,15.5,3.32,/players/ronny-turiaf-1.html,29.0
1251,2004-05,Gonzaga,WCC,31.0,25.7,5.1,10.0,0.508,5.0,9.7,0.513,0.1,0.2,0.286,5.7,8.4,0.683,9.5,1.5,0.4,1.9,2.3,2.2,15.9,4.36,/players/ronny-turiaf-1.html,31.0
1252,2014-15,Texas,Big 12,34.0,11.0,3.4,7.6,0.455,2.9,5.7,0.513,0.5,1.8,0.274,2.8,3.3,0.839,6.5,0.6,0.3,2.6,0.6,1.5,10.1,9.07,/players/myles-turner-1.html,7.0
1253,1991-92,Cincinnati,GMWC,34.0,32.3,4.2,9.5,0.446,2.4,4.7,0.513,1.8,4.8,0.38,2.0,3.0,0.673,2.6,2.9,1.3,0.2,1.9,2.7,12.3,5.94,/players/nick-van-exel-1.html,0.0
1254,1992-93,Cincinnati,GMWC,31.0,34.9,6.4,16.5,0.386,3.6,8.5,0.426,2.7,8.0,0.343,2.8,3.9,0.725,2.4,4.5,1.8,0.1,1.7,2.8,18.3,6.62,/players/nick-van-exel-1.html,29.0
1255,1993-94,Utah,WAC,25.0,29.2,6.4,12.5,0.516,5.0,9.3,0.541,1.4,3.2,0.443,4.0,5.2,0.775,8.3,0.8,0.8,1.6,3.0,2.5,18.3,2.4,/players/keith-van-horn-1.html,24.0
1256,1994-95,Utah,WAC,33.0,32.1,7.5,13.7,0.545,5.7,9.0,0.628,1.8,4.6,0.386,4.3,5.1,0.856,8.5,1.4,0.8,0.8,3.2,2.3,21.0,4.85,/players/keith-van-horn-1.html,33.0
1257,1995-96,Utah,WAC,32.0,30.8,7.4,13.7,0.538,5.7,9.6,0.593,1.7,4.1,0.409,5.0,5.9,0.851,8.8,1.0,0.7,0.7,1.5,2.5,21.4,6.42,/players/keith-van-horn-1.html,0.0
1258,1996-97,Utah,WAC,32.0,31.7,7.8,15.8,0.492,5.9,11.1,0.537,1.8,4.7,0.387,4.7,5.2,0.904,9.5,1.4,0.7,1.2,1.3,2.2,22.0,5.46,/players/keith-van-horn-1.html,32.0
1259,2012-13,Wichita State,MVC,39.0,16.3,1.5,3.9,0.386,1.0,2.7,0.375,0.5,1.3,0.408,0.7,1.0,0.725,1.8,2.3,0.9,0.1,0.9,1.4,4.3,6.09,/players/fred-van-vleet-1.html,0.0
1260,2013-14,Wichita State,MVC,36.0,24.1,3.7,7.7,0.484,2.7,5.2,0.516,1.1,2.5,0.418,3.1,3.8,0.83,3.9,5.4,1.9,0.1,1.3,1.9,11.6,1.74,/players/fred-van-vleet-1.html,36.0
1261,2014-15,Wichita State,MVC,35.0,14.5,4.3,10.0,0.43,3.2,6.8,0.464,1.1,3.2,0.357,3.8,4.8,0.796,4.5,5.2,1.9,0.1,1.8,1.9,13.6,3.68,/players/fred-van-vleet-1.html,35.0
1262,2015-16,Wichita State,MVC,31.0,27.0,3.8,9.8,0.39,2.5,6.2,0.396,1.4,3.6,0.381,3.2,3.9,0.817,3.2,5.5,1.8,0.1,2.5,2.4,12.2,4.24,/players/fred-van-vleet-1.html,31.0
1263,2006-07,Mississippi State,SEC,35.0,25.2,2.1,3.3,0.647,2.1,3.3,0.652,0.0,0.0,0.0,0.7,1.3,0.533,4.2,0.3,0.3,1.9,1.8,1.6,5.0,6.91,/players/jarvis-varnado-1.html,13.0
1264,2007-08,Mississippi State,SEC,34.0,35.2,3.2,5.0,0.641,3.2,4.9,0.643,0.0,0.1,0.5,1.5,2.9,0.5,7.8,0.5,0.5,4.6,2.9,1.7,7.9,5.74,/players/jarvis-varnado-1.html,34.0
1265,2008-09,Mississippi State,SEC,36.0,37.6,5.0,9.1,0.549,5.0,9.1,0.55,0.0,0.0,0.0,2.9,4.4,0.654,8.8,0.8,0.6,4.7,2.3,1.4,12.9,4.62,/players/jarvis-varnado-1.html,36.0
1266,2009-10,Mississippi State,SEC,36.0,29.0,5.1,8.8,0.582,5.1,8.8,0.582,0.0,0.0,0.0,3.6,5.8,0.61,10.3,0.9,0.7,4.7,1.6,2.1,13.8,4.6,/players/jarvis-varnado-1.html,36.0
1267,1993-94,Kansas,Big 8,35.0,30.2,2.6,5.6,0.467,1.8,3.6,0.504,0.8,2.0,0.4,1.8,2.7,0.67,2.5,5.2,1.1,0.0,2.3,2.5,7.8,8.61,/players/jacque-vaughn-1.html,35.0
1268,1994-95,Kansas,Big 8,31.0,34.8,3.0,6.7,0.452,2.4,4.8,0.493,0.6,1.9,0.345,3.0,4.3,0.687,3.7,7.7,1.0,0.1,4.0,1.9,9.7,10.02,/players/jacque-vaughn-1.html,31.0
1269,1995-96,Kansas,Big 8,34.0,22.9,3.5,7.3,0.482,2.4,4.6,0.516,1.1,2.7,0.424,2.7,3.9,0.695,3.1,6.6,1.3,0.2,2.4,2.4,10.9,7.24,/players/jacque-vaughn-1.html,34.0
1270,1996-97,Kansas,Big 12,26.0,20.9,3.0,7.1,0.427,2.3,5.0,0.466,0.7,2.1,0.333,3.4,4.3,0.779,2.4,6.2,1.8,0.2,1.4,2.3,10.2,7.94,/players/jacque-vaughn-1.html,25.0
1271,2003-04,UConn,Big East,32.0,30.3,3.5,6.9,0.514,3.0,5.3,0.556,0.6,1.5,0.367,1.3,2.0,0.667,5.3,0.7,0.2,1.5,1.5,2.8,8.9,7.77,/players/charlie-villanueva-1.html,4.0
1272,2004-05,UConn,Big East,31.0,25.5,5.1,9.8,0.521,4.9,9.5,0.522,0.2,0.4,0.5,3.1,4.5,0.688,8.3,1.3,0.6,1.8,2.3,1.9,13.6,7.62,/players/charlie-villanueva-1.html,31.0
1273,2008-09,USC,Pac-10,23.0,20.4,1.1,2.0,0.578,1.1,1.8,0.619,0.0,0.1,0.0,0.3,0.3,0.875,2.7,0.3,0.4,0.4,1.7,1.5,2.6,9.15,/players/nikola-vucevic-1.html,3.0
1274,2009-10,USC,Pac-10,30.0,36.7,4.2,8.3,0.504,3.9,7.1,0.551,0.3,1.2,0.222,2.0,2.8,0.718,9.4,1.2,0.6,1.3,3.8,2.0,10.7,6.47,/players/nikola-vucevic-1.html,30.0
1275,2010-11,USC,Pac-10,34.0,27.6,6.3,12.5,0.505,5.5,10.1,0.542,0.9,2.4,0.349,3.6,4.8,0.755,10.3,1.6,0.5,1.4,2.8,2.0,17.1,7.97,/players/nikola-vucevic-1.html,34.0
1276,2001-02,Marquette,CUSA,32.0,27.4,7.0,14.3,0.487,6.4,12.7,0.505,0.6,1.6,0.346,3.3,4.8,0.69,6.6,3.4,2.5,1.1,1.9,2.7,17.8,4.78,/players/dwyane-wade-1.html,32.0
1277,2002-03,Marquette,CUSA,33.0,29.3,7.6,15.2,0.501,7.2,13.8,0.519,0.4,1.3,0.318,5.9,7.5,0.779,6.3,4.4,2.2,1.3,2.0,2.5,21.5,7.28,/players/dwyane-wade-1.html,33.0
1278,2019-20,Michigan,Big Ten,27.0,33.9,4.2,9.3,0.452,2.7,4.4,0.61,1.5,4.9,0.311,1.7,2.0,0.833,5.6,1.0,1.3,0.6,2.4,2.9,11.6,11.17,/players/franz-wagner-1.html,27.0
1279,2020-21,Michigan,Big Ten,28.0,36.4,4.4,9.3,0.477,3.2,5.6,0.563,1.3,3.6,0.343,2.4,2.8,0.835,6.5,3.0,1.3,1.0,2.3,2.8,12.5,11.25,/players/franz-wagner-1.html,28.0
1280,2010-11,Syracuse,Big East,34.0,35.1,2.3,5.6,0.411,1.5,3.1,0.476,0.8,2.5,0.329,1.1,1.4,0.813,1.6,1.5,1.1,0.1,2.6,2.6,6.6,8.79,/players/dion-waiters-1.html,0.0
1281,2011-12,Syracuse,Big East,37.0,36.4,4.6,9.6,0.476,3.5,6.6,0.529,1.1,3.1,0.363,2.3,3.2,0.729,2.3,2.5,1.8,0.3,2.6,2.0,12.6,8.02,/players/dion-waiters-1.html,0.0
1282,1994-95,Kentucky,SEC,33.0,32.0,2.9,6.9,0.419,2.4,5.2,0.453,0.5,1.7,0.309,1.6,2.2,0.712,4.5,1.4,0.8,0.2,2.8,2.9,7.8,9.71,/players/antoine-walker-1.html,2.0
1283,1995-96,Kentucky,SEC,36.0,31.8,6.3,13.7,0.463,6.1,12.3,0.493,0.3,1.3,0.188,2.3,3.6,0.631,8.4,2.9,1.7,0.7,2.9,2.8,15.2,10.05,/players/antoine-walker-1.html,35.0
1284,2008-09,UConn,Big East,36.0,29.4,3.1,6.5,0.47,2.7,5.2,0.522,0.4,1.3,0.271,2.4,3.4,0.715,3.5,2.9,1.1,0.2,1.7,2.7,8.9,8.57,/players/kemba-walker-1.html,2.0
1285,2009-10,UConn,Big East,34.0,33.7,4.5,11.1,0.403,3.4,7.8,0.43,1.1,3.3,0.339,4.6,5.9,0.767,4.3,5.1,2.1,0.4,2.7,2.8,14.6,9.15,/players/kemba-walker-1.html,34.0
1286,2010-11,UConn,Big East,41.0,34.2,7.7,18.0,0.428,5.9,12.5,0.471,1.8,5.5,0.33,6.3,7.7,0.819,5.4,4.5,1.9,0.2,3.1,2.7,23.5,10.44,/players/kemba-walker-1.html,41.0
1287,1994-95,Louisville,Metro,29.0,36.5,5.3,9.6,0.548,5.2,9.4,0.553,0.1,0.2,0.333,3.0,5.7,0.537,7.2,1.3,0.6,2.7,2.7,3.0,13.7,7.81,/players/samaki-walker-1.html,0.0
1288,1995-96,Louisville,CUSA,21.0,9.0,5.9,9.9,0.599,5.9,9.8,0.602,0.0,0.0,0.0,3.3,5.4,0.614,7.5,1.1,0.8,2.0,0.7,1.0,15.1,9.85,/players/samaki-walker-1.html,0.0
1289,2009-10,Kentucky,SEC,37.0,33.8,5.5,11.8,0.461,4.5,8.8,0.509,1.0,3.1,0.325,4.7,6.3,0.754,4.3,6.5,1.8,0.5,2.5,2.4,16.6,6.82,/players/john-wall-1.html,37.0
1290,2000-01,Alabama,SEC,36.0,28.5,3.5,8.0,0.438,3.2,6.3,0.511,0.3,1.8,0.175,2.4,4.3,0.568,6.0,1.5,1.2,1.0,2.7,1.9,9.8,6.29,/players/gerald-wallace-1.html,2.0
1291,1993-94,UNC,ACC,35.0,20.5,4.0,6.6,0.604,4.0,6.5,0.607,0.0,0.0,0.0,1.6,2.6,0.604,6.6,0.5,0.7,1.8,1.6,2.0,9.5,9.39,/players/rasheed-wallace-1.html,7.0
1292,1994-95,UNC,ACC,34.0,25.1,7.0,10.7,0.654,7.0,10.6,0.657,0.0,0.1,0.333,2.6,4.1,0.631,8.2,1.0,0.5,2.7,2.1,2.0,16.6,13.14,/players/rasheed-wallace-1.html,34.0
1293,1999-00,Arizona,Pac-10,34.0,28.5,1.9,5.4,0.353,1.6,3.8,0.419,0.3,1.6,0.2,1.5,2.1,0.712,4.1,3.9,1.1,0.6,2.0,2.2,5.7,9.7,/players/luke-walton-1.html,19.0
1294,2000-01,Arizona,Pac-10,36.0,33.5,2.1,4.9,0.42,1.8,3.8,0.481,0.3,1.1,0.22,1.1,1.7,0.672,3.9,3.2,1.1,0.3,2.3,2.7,5.5,12.56,/players/luke-walton-1.html,6.0
