,URL,NAME,ACTIVE_FROM,ACTIVE_TO,POSITION,COLLEGE,DRAFT_YEAR,DRAFT_PICK,DRAFT_TEAM,BIRTH_DATE(year),HEIGHT(cm),WEIGHT(kg)
2390,/players/s/smithto02.html,Tony Smith,1991,2001,G,Marquette,1978.0,143.0,CLE,1968,190.5,83.91
2391,/players/s/smithzh01.html,Zhaire Smith,2019,2020,G,Texas Tech,2018.0,16.0,PHO,1999,190.5,92.99
2392,/players/s/smitsri01.html,Rik Smits,1989,2000,C,Marist College,1988.0,2.0,IND,1966,223.52,113.4
2393,/players/s/smrekmi01.html,Mike Smrek,1986,1992,C,Canisius,1985.0,25.0,POR,1962,213.36,113.4
2394,/players/s/sneedxa01.html,Xavier Sneed,2022,2022,F,Kansas State,Undrafted,Undrafted,Undrafted,1997,195.57999999999998,97.52
2395,/players/s/snellto01.html,Tony Snell,2014,2022,G-F,New Mexico,2013.0,20.0,CHI,1991,198.12,96.62
2396,/players/s/snower01.html,Eric Snow,1996,2008,G,Michigan State,1995.0,43.0,MIL,1973,190.5,86.18
2397,/players/s/snydeki01.html,Kirk Snyder,2005,2008,G,Nevada,2004.0,16.0,UTA,1983,198.12,102.06
2398,/players/s/solomwi01.html,Will Solomon,2002,2009,G,Clemson,2001.0,33.0,MEM,1978,185.42,83.91
2399,/players/s/songada01.html,Darius Songaila,2004,2011,F,Wake Forest,2002.0,50.0,BOS,1978,205.74,112.49
2400,/players/s/southja01.html,James Southerland,2014,2014,F,Syracuse,Undrafted,Undrafted,Undrafted,1990,203.2,97.52
2401,/players/s/sowpa01.html,Pape Sow,2005,2007,F,Cal State Fullerton,2004.0,47.0,MIA,1981,208.28,113.4
2402,/players/s/spaldra01.html,Ray Spalding,2019,2021,F,Louisville,2018.0,56.0,PHI,1997,208.28,97.52
2403,/players/s/spanova01.html,Vassilis Spanoulis,2007,2007,G,No College,2004.0,50.0,DAL,1982,193.04,88.45
2404,/players/s/speigma01.html,Marreese Speights,2009,2018,C-F,Florida,2008.0,16.0,PHI,1987,208.28,115.67
2405,/players/s/spellom01.html,Omari Spellman,2019,2020,F,Villanova,2018.0,30.0,ATL,1997,203.2,111.13
2406,/players/s/spencan01.html,Andre Spencer,1993,1994,F,Northern Arizona University,Undrafted,Undrafted,Undrafted,1964,198.12,95.25
2407,/players/s/spencel01.html,Elmore Spencer,1993,1997,C,"Georgia, UNLV",1992.0,25.0,LAC,1969,213.36,122.47
2408,/players/s/spencfe01.html,Felton Spencer,1991,2002,C,Louisville,1990.0,6.0,MIN,1968,213.36,120.2
2409,/players/s/splitti01.html,Tiago Splitter,2011,2017,F-C,No College,2007.0,28.0,SAS,1985,210.82,111.13
2410,/players/s/sprewla01.html,Latrell Sprewell,1993,2005,G,Alabama,1992.0,24.0,GSW,1970,195.57999999999998,86.18
2411,/players/s/sprinja01.html,Jaden Springer,2022,2022,G,Tennessee,2021.0,28.0,PHI,2002,193.04,92.53
2412,/players/s/stackry01.html,Ryan Stack,1999,2000,F,South Carolina,1998.0,48.0,CLE,1975,210.82,97.52
2413,/players/s/stackje01.html,Jerry Stackhouse,1996,2013,G-F,UNC,1995.0,3.0,PHI,1974,198.12,98.88
2414,/players/s/stanlca01.html,Cassius Stanley,2021,2022,G,Duke,2020.0,54.0,IND,1999,195.57999999999998,86.18
2415,/players/s/starkjo01.html,John Starks,1989,2002,G,Oklahoma State,Undrafted,Undrafted,Undrafted,1965,190.5,81.65
2416,/players/s/stausni01.html,Nik Stauskas,2015,2022,G,Michigan,2014.0,8.0,SAC,1993,198.12,92.99
2417,/players/s/steigma01.html,Matt Steigenga,1997,1997,F,Michigan State,1992.0,52.0,CHI,1970,200.66,102.06
2418,/players/s/stepavl01.html,Vladimir Stepania,1999,2004,C,No College,1998.0,27.0,SEA,1976,213.36,107.05
2419,/players/s/stephdj01.html,D.J. Stephens,2014,2019,G-F,Memphis,Undrafted,Undrafted,Undrafted,1990,195.57999999999998,85.28
2420,/players/s/stephev01.html,Everette Stephens,1989,1991,G,Purdue,1988.0,31.0,PHI,1966,187.96,79.38
2421,/players/s/stephjo01.html,Joe Stephens,1997,2000,F,"Colorado, Little Rock",Undrafted,Undrafted,Undrafted,1973,200.66,95.25
2422,/players/s/stephla01.html,Lance Stephenson,2011,2022,G-F,Cincinnati,2010.0,40.0,IND,1990,198.12,104.33
2423,/players/s/stephal01.html,Alex Stepheson,2016,2016,F,"UNC, USC",Undrafted,Undrafted,Undrafted,1987,208.28,122.47
2424,/players/s/steveba01.html,Barry Stevens,1993,1993,G-F,Iowa State,1985.0,43.0,DEN,1963,195.57999999999998,88.45
2425,/players/s/stevela01.html,Lamar Stevens,2021,2022,F,Penn State,Undrafted,Undrafted,Undrafted,1997,198.12,104.33
2426,/players/s/stevede01.html,DeShawn Stevenson,2001,2013,G,No College,2000.0,23.0,UTA,1981,195.57999999999998,95.25
2427,/players/s/stewais01.html,Isaiah Stewart,2021,2022,F-C,Washington,2020.0,16.0,POR,2001,203.2,113.4
2428,/players/s/stewake01.html,Kebu Stewart,1998,1998,F,"UNLV, Cal State-Bakersfield",1997.0,35.0,PHI,1973,203.2,108.41
2429,/players/s/stewala01.html,Larry Stewart,1992,1997,F,Coppin State University,Undrafted,Undrafted,Undrafted,1968,203.2,99.79
2430,/players/s/stewami01.html,Michael Stewart,1998,2005,C,California,Undrafted,Undrafted,Undrafted,1975,208.28,104.33
2431,/players/s/stiemgr01.html,Greg Stiemsma,2012,2015,C,Wisconsin,Undrafted,Undrafted,Undrafted,1985,210.82,117.93
2432,/players/s/stithbr01.html,Bryant Stith,1993,2002,G,Virginia,1992.0,13.0,DEN,1970,195.57999999999998,94.35
2433,/players/s/stivral01.html,Alex Stivrins,1986,1993,F,"Creighton, Colorado",1985.0,75.0,SEA,1962,203.2,99.79
2434,/players/s/stockda01.html,David Stockton,2015,2018,G,Gonzaga,Undrafted,Undrafted,Undrafted,1991,180.34,74.84
2435,/players/s/stojape01.html,Peja Stojaković,1999,2011,F,No College,Undrafted,Undrafted,Undrafted,1977,208.28,103.87
2436,/players/s/stokeed01.html,Ed Stokes,1998,1998,C,Arizona,1993.0,35.0,MIA,1971,213.36,119.75
2437,/players/s/stokegr01.html,Greg Stokes,1986,1990,F-C,Iowa,1985.0,33.0,PHI,1963,208.28,99.79
2438,/players/s/stokeja01.html,Jarnell Stokes,2015,2017,F-C,Tennessee,2014.0,35.0,UTA,1994,205.74,119.29
2439,/players/s/stonedi01.html,Diamond Stone,2017,2017,C,Maryland,2016.0,40.0,NOP,1997,210.82,115.67
2440,/players/s/stoneju01.html,Julyan Stone,2012,2018,G,Texas-El Paso,Undrafted,Undrafted,Undrafted,1988,198.12,90.72
2441,/players/s/storeaw01.html,Awvee Storey,2005,2008,G-F,"Illinois, Arizona State",Undrafted,Undrafted,Undrafted,1977,198.12,100.7
2442,/players/s/stoudda01.html,Damon Stoudamire,1996,2008,G,Arizona,1995.0,7.0,TOR,1973,177.8,77.56
2443,/players/s/stoudsa01.html,Salim Stoudamire,2006,2008,G,Arizona,2005.0,31.0,ATL,1982,185.42,81.19
2444,/players/s/stoudam01.html,Amar'e Stoudemire,2003,2016,F-C,No College,2002.0,9.0,PHO,1982,208.28,111.13
2445,/players/s/strawdj01.html,D.J. Strawberry,2008,2008,G,Maryland,2007.0,59.0,PHO,1985,195.57999999999998,91.17
2446,/players/s/stricer01.html,Erick Strickland,1997,2005,G,Nebraska,Undrafted,Undrafted,Undrafted,1973,190.5,95.25
2447,/players/s/stricma01.html,Mark Strickland,1995,2003,F,Temple,Undrafted,Undrafted,Undrafted,1970,205.74,95.25
2448,/players/s/stricro02.html,Rod Strickland,1989,2005,G,DePaul,1988.0,19.0,NYK,1966,190.5,79.38
2449,/players/s/stroejo01.html,John Stroeder,1988,1989,F,Montana,1980.0,168.0,POR,1958,208.28,117.93
2450,/players/s/stronde01.html,Derek Strong,1992,2001,F,Xavier,1990.0,47.0,PHI,1968,203.2,99.79
2451,/players/s/strotla01.html,Lamont Strothers,1992,1993,G,Christopher Newport University,1991.0,43.0,GSW,1968,193.04,86.18
2452,/players/s/strusma01.html,Max Strus,2020,2022,G,"Lewis (IL), DePaul",Undrafted,Undrafted,Undrafted,1996,195.57999999999998,97.52
2453,/players/s/stuckro01.html,Rodney Stuckey,2008,2017,G,Eastern Washington,2007.0,15.0,DET,1986,195.57999999999998,95.25
2454,/players/s/suggsja01.html,Jalen Suggs,2022,2022,G,Gonzaga,2021.0,5.0,ORL,2001,193.04,92.99
2455,/players/s/sullija01.html,Jared Sullinger,2013,2017,F,Ohio State,2012.0,21.0,BOS,1992,205.74,117.93
2456,/players/s/summeda01.html,DaJuan Summers,2010,2013,F,Georgetown,2009.0,35.0,DET,1988,203.2,104.33
2457,/players/s/sumneed01.html,Edmond Sumner,2018,2021,G,Xavier,2017.0,52.0,NOP,1995,193.04,88.9
2458,/players/s/sumptba01.html,Barry Sumpter,1989,1989,F-C,"Louisville, Austin Peay State University",1988.0,56.0,SAS,1965,210.82,97.52
2459,/players/s/sundobr01.html,Bruno Šundov,1999,2005,C,No College,Undrafted,Undrafted,Undrafted,1980,218.44000000000003,99.79
2460,/players/s/surabo01.html,Bob Sura,1996,2005,G,Florida State,1995.0,17.0,CLE,1973,195.57999999999998,90.72
2461,/players/s/suttogr01.html,Greg Sutton,1992,1996,G,Oral Roberts,1991.0,49.0,SAS,1967,187.96,77.11
2462,/players/s/swanica01.html,Caleb Swanigan,2018,2020,F,Purdue,2017.0,26.0,POR,1997,205.74,117.93
2463,/players/s/sweetmi01.html,Mike Sweetney,2004,2007,F,Georgetown,2003.0,9.0,NYK,1982,203.2,124.74
2464,/players/s/swiftro01.html,Robert Swift,2005,2009,C,No College,2004.0,12.0,SEA,1985,213.36,111.13
2465,/players/s/swiftst01.html,Stromile Swift,2001,2009,F,LSU,2000.0,2.0,VAN,1979,205.74,102.06
2466,/players/s/swinsaa01.html,Aaron Swinson,1995,1995,F,Auburn,Undrafted,Undrafted,Undrafted,1971,195.57999999999998,104.33
2467,/players/s/swordcr01.html,Craig Sword,2022,2022,G,Mississippi State,Undrafted,Undrafted,Undrafted,1994,190.5,88.9
2468,/players/s/sypa01.html,Pape Sy,2011,2011,F,No College,2010.0,53.0,ATL,1988,200.66,102.06
2469,/players/s/sykeske01.html,Keifer Sykes,2022,2022,G,Green Bay,Undrafted,Undrafted,Undrafted,1993,182.88,81.65
2470,/players/s/sykesla01.html,Larry Sykes,1996,1996,F,Xavier,Undrafted,Undrafted,Undrafted,1973,205.74,115.67
2471,/players/s/szabobr01.html,Brett Szabo,1997,1997,C,Augustana College (SD),Undrafted,Undrafted,Undrafted,1968,210.82,104.33
2472,/players/s/szczewa02.html,Wally Szczerbiak,2000,2009,F,Miami University,1999.0,6.0,MIN,1977,200.66,110.68
2473,/players/t/tabakza01.html,Žan Tabak,1995,2001,C,No College,Undrafted,Undrafted,Undrafted,1970,213.36,111.13
2474,/players/t/tabusyu01.html,Yuta Tabuse,2005,2005,G,Brigham Young University Hawaii,Undrafted,Undrafted,Undrafted,1980,175.26,74.84
2475,/players/t/taftch01.html,Chris Taft,2006,2006,F,Pitt,2005.0,42.0,GSW,1985,208.28,117.93
2476,/players/t/tarladr01.html,Dragan Tarlać,2001,2001,C,No College,Undrafted,Undrafted,Undrafted,1973,208.28,117.93
2477,/players/t/tarplro01.html,Roy Tarpley,1987,1995,C-F,Michigan,1986.0,7.0,DAL,1964,210.82,104.33
2478,/players/t/tateja01.html,Jae'Sean Tate,2021,2022,F,Ohio State,Undrafted,Undrafted,Undrafted,1995,193.04,104.33
2479,/players/t/tatumja01.html,Jayson Tatum,2018,2022,F,Duke,2017.0,3.0,BOS,1998,203.2,95.25
2480,/players/t/tavarwa01.html,Edy Tavares,2016,2017,C,No College,2014.0,43.0,ATL,1992,220.98000000000002,117.93
2481,/players/t/tayloan01.html,Anthony Taylor,1989,1989,G,Oregon,1988.0,44.0,ATL,1965,193.04,79.38
2482,/players/t/taylodo01.html,Donell Taylor,2006,2007,G,"Okaloosa-Walton Community College, UAB",Undrafted,Undrafted,Undrafted,1982,198.12,81.65
2483,/players/t/taylois01.html,Isaiah Taylor,2017,2018,G,Texas,Undrafted,Undrafted,Undrafted,1994,190.5,77.11
2484,/players/t/tayloja01.html,Jay Taylor,1990,1990,G,Eastern Illinois University,Undrafted,Undrafted,Undrafted,1967,190.5,86.18
2485,/players/t/tayloje03.html,Jeff Taylor,2013,2015,F,Vanderbilt,2012.0,31.0,CHA,1989,200.66,102.06
2486,/players/t/tayloje03.html,Jeff Taylor,2013,2015,F,Vanderbilt,1982.0,42.0,HOU,1989,200.66,102.06
2487,/players/t/tayloje02.html,Jermaine Taylor,2010,2011,G,Central Florida,2009.0,32.0,WAS,1986,193.04,95.25
2488,/players/t/taylojo01.html,Johnny Taylor,1998,2000,F,"Indian Hills Community College, Chattanooga",1997.0,17.0,ORL,1974,205.74,99.79
2489,/players/t/taylole01.html,Leonard Taylor,1990,1990,F,California,Undrafted,Undrafted,Undrafted,1966,203.2,99.79
2490,/players/t/tayloma01.html,Maurice Taylor,1998,2007,F,"Michigan, LSU",1997.0,14.0,LAC,1976,205.74,117.93
2491,/players/t/taylomi01.html,Mike Taylor,2009,2009,G,Iowa State,2008.0,55.0,POR,1986,187.96,74.84
2492,/players/t/taylote01.html,Terry Taylor,2022,2022,G-F,Austin Peay State University,Undrafted,Undrafted,Undrafted,1999,195.57999999999998,104.33
2493,/players/t/tayloty01.html,Tyshawn Taylor,2013,2014,G,Kansas,2012.0,41.0,POR,1990,190.5,83.91
2494,/players/t/teaguje01.html,Jeff Teague,2010,2021,G,Wake Forest,2009.0,19.0,ATL,1988,190.5,88.45
2495,/players/t/teaguma01.html,Marquis Teague,2013,2018,G,Kentucky,2012.0,29.0,CHI,1993,187.96,85.73
2496,/players/t/teletmi01.html,Mirza Teletović,2013,2018,F,No College,Undrafted,Undrafted,Undrafted,1985,205.74,109.77
2497,/players/t/telfase01.html,Sebastian Telfair,2005,2015,G,No College,2004.0,13.0,POR,1985,182.88,74.84
2498,/players/t/templga01.html,Garrett Temple,2010,2022,G,LSU,Undrafted,Undrafted,Undrafted,1986,195.57999999999998,88.45
2499,/players/t/teodomi01.html,Miloš Teodosić,2018,2019,G,No College,Undrafted,Undrafted,Undrafted,1987,195.57999999999998,88.9
2500,/players/t/terreja01.html,Jared Terrell,2019,2019,G,Rhode Island,Undrafted,Undrafted,Undrafted,1995,190.5,102.97
2501,/players/t/terryem01.html,Emanuel Terry,2019,2022,F,Lincoln Memorial,Undrafted,Undrafted,Undrafted,1996,205.74,99.79
2502,/players/t/terryja01.html,Jason Terry,2000,2018,G,Arizona,1999.0,10.0,ATL,1977,187.96,83.91
2503,/players/t/terryty01.html,Tyrell Terry,2021,2022,G,Stanford,2020.0,31.0,DAL,2000,187.96,72.57
2504,/players/t/teskejo01.html,Jon Teske,2022,2022,C,Michigan,Undrafted,Undrafted,Undrafted,1997,215.9,120.2
2505,/players/t/thabeha01.html,Hasheem Thabeet,2010,2014,C,UConn,2009.0,2.0,MEM,1987,220.98000000000002,119.29
2506,/players/t/theisda01.html,Daniel Theis,2018,2022,C,No College,Undrafted,Undrafted,Undrafted,1992,203.2,111.13
2507,/players/t/thomaad01.html,Adonis Thomas,2014,2014,F,Memphis,Undrafted,Undrafted,Undrafted,1993,200.66,90.72
2508,/players/t/thomabi01.html,Billy Thomas,2005,2008,G,Kansas,Undrafted,Undrafted,Undrafted,1975,193.04,94.35
2509,/players/t/thomabr01.html,Brodric Thomas,2021,2022,G,Truman State University,Undrafted,Undrafted,Undrafted,1997,195.57999999999998,83.91
2510,/players/t/thomaca02.html,Cam Thomas,2022,2022,G,LSU,2021.0,27.0,BRK,2001,193.04,95.25
2511,/players/t/thomaca01.html,Carl Thomas,1992,1998,G,Eastern Michigan,Undrafted,Undrafted,Undrafted,1969,193.04,79.38
2512,/players/t/thomach01.html,Charles Thomas,1992,1992,G,Eastern Michigan,Undrafted,Undrafted,Undrafted,1969,190.5,79.38
2513,/players/t/thomaet01.html,Etan Thomas,2002,2011,F,Syracuse,2000.0,12.0,DAL,1978,205.74,116.12
2514,/players/t/thomair01.html,Irving Thomas,1991,1991,F,"Kentucky, Florida State",Undrafted,Undrafted,Undrafted,1966,203.2,102.06
2515,/players/t/thomais02.html,Isaiah Thomas,2012,2022,G,Washington,2011.0,60.0,SAC,1989,175.26,83.91
2516,/players/t/thomaja01.html,Jamel Thomas,2000,2001,F,Providence,Undrafted,Undrafted,Undrafted,1973,198.12,97.52
2517,/players/t/thomaja02.html,James Thomas,2005,2006,F,Texas,Undrafted,Undrafted,Undrafted,1980,203.2,106.59
2518,/players/t/thomajo02.html,John Thomas,1998,2006,F,Minnesota,1997.0,25.0,NYK,1975,205.74,120.2
2519,/players/t/thomajo02.html,John Thomas,1998,2006,F,Minnesota,1976.0,141.0,CHI,1975,205.74,120.2
2520,/players/t/thomajo02.html,John Thomas,1998,2006,F,Minnesota,1973.0,126.0,HOU,1975,205.74,120.2
2521,/players/t/thomake01.html,Kenny Thomas,2000,2010,F,New Mexico,1999.0,22.0,HOU,1977,200.66,118.39
2522,/players/t/thomakh01.html,Khyri Thomas,2019,2021,G,Creighton,2018.0,38.0,PHI,1996,190.5,95.25
2523,/players/t/thomaku01.html,Kurt Thomas,1996,2013,F,TCU,1995.0,10.0,MIA,1972,205.74,104.33
2524,/players/t/thomala01.html,Lance Thomas,2012,2020,F,Duke,Undrafted,Undrafted,Undrafted,1988,203.2,108.86
2525,/players/t/thomama01.html,Malcolm Thomas,2012,2015,F,"Pepperdine, San Diego State",1985.0,121.0,LAC,1988,205.74,102.06
2526,/players/t/thomama02.html,Matt Thomas,2020,2022,G,Iowa State,Undrafted,Undrafted,Undrafted,1994,193.04,86.18
2527,/players/t/thomati01.html,Tim Thomas,1998,2010,F,Villanova,1997.0,7.0,NJN,1977,208.28,104.33
2528,/players/t/thomaty01.html,Tyrus Thomas,2007,2015,F,LSU,2006.0,4.0,POR,1986,205.74,97.52
2529,/players/t/thomptr02.html,Trey Thompkins,2012,2012,F,Georgia,2011.0,37.0,LAC,1990,208.28,111.13
2530,/players/t/thompbi01.html,Billy Thompson,1987,1992,F,Louisville,1986.0,19.0,ATL,1963,200.66,88.45
2531,/players/t/thompbr01.html,Brooks Thompson,1995,1998,G,"Texas A&M, Oklahoma State",1994.0,27.0,ORL,1970,193.04,87.54
2532,/players/t/thompdi01.html,Dijon Thompson,2006,2007,G-F,UCLA,2005.0,54.0,NYK,1983,200.66,88.45
2533,/players/t/thompho01.html,Hollis Thompson,2014,2017,G-F,Georgetown,Undrafted,Undrafted,Undrafted,1991,203.2,93.44
2534,/players/t/thompja02.html,Jason Thompson,2009,2016,F-C,Rider University,2008.0,12.0,SAC,1986,210.82,113.4
2535,/players/t/thompke01.html,Kevin Thompson,1994,1994,C-F,NC State,1993.0,48.0,POR,1971,210.82,117.93
2536,/players/t/thompkl01.html,Klay Thompson,2012,2022,G-F,Washington State,2011.0,11.0,GSW,1990,198.12,97.52
2537,/players/t/thompmy02.html,Mychel Thompson,2012,2012,G,Pepperdine,Undrafted,Undrafted,Undrafted,1988,198.12,95.71
2538,/players/t/thompst01.html,Stephen Thompson,1992,1992,G,Syracuse,Undrafted,Undrafted,Undrafted,1968,193.04,83.91
2539,/players/t/thomptr01.html,Tristan Thompson,2012,2022,F-C,Texas,2011.0,4.0,CLE,1991,205.74,115.21
2540,/players/t/thorjt01.html,JT Thor,2022,2022,F,Auburn,2021.0,37.0,DET,2002,208.28,92.99
2541,/players/t/thornal01.html,Al Thornton,2008,2011,F,Florida State,2007.0,14.0,LAC,1983,203.2,99.79
2542,/players/t/thornbo01.html,Bob Thornton,1986,1996,F-C,"University of California, Irvine",1984.0,87.0,NYK,1962,208.28,102.06
2543,/players/t/thornma01.html,Marcus Thornton,2010,2017,G,LSU,2015.0,45.0,BOS,1987,193.04,92.99
2544,/players/t/thornma01.html,Marcus Thornton,2010,2017,G,LSU,2009.0,43.0,MIA,1987,193.04,92.99
2545,/players/t/thornsi01.html,Sindarius Thornwell,2018,2021,G,South Carolina,2017.0,48.0,MIL,1994,193.04,97.52
2546,/players/t/thybuma01.html,Matisse Thybulle,2020,2022,G,Washington,2019.0,20.0,BOS,1997,195.57999999999998,91.17
2547,/players/t/tilliki02.html,Killian Tillie,2021,2022,F,Gonzaga,Undrafted,Undrafted,Undrafted,1998,205.74,99.79
2548,/players/t/tillmxa01.html,Xavier Tillman Sr.,2021,2022,F,Michigan State,2020.0,35.0,SAC,1999,203.2,111.13
2549,/players/t/tinslja01.html,Jamaal Tinsley,2002,2014,G,Iowa State,2001.0,27.0,MEM,1978,190.5,88.45
2550,/players/t/tisdawa01.html,Wayman Tisdale,1986,1997,F-C,Oklahoma,1985.0,2.0,IND,1964,205.74,108.86
2551,/players/t/tobeymi01.html,Mike Tobey,2017,2017,C,Virginia,Undrafted,Undrafted,Undrafted,1994,213.36,117.93
2552,/players/t/toddis01.html,Isaiah Todd,2022,2022,F,No College,2021.0,31.0,MIL,2001,208.28,99.79
2553,/players/t/tolbeto01.html,Tom Tolbert,1989,1995,F-C,"University of California, Irvine, Arizona",1988.0,34.0,CHH,1965,200.66,106.59
2554,/players/t/tollian01.html,Anthony Tolliver,2009,2021,F-C,Creighton,Undrafted,Undrafted,Undrafted,1985,203.2,108.86
2555,/players/t/toneyse01.html,Sedric Toney,1986,1994,G,Dayton,1985.0,59.0,ATL,1962,187.96,80.74
2556,/players/t/toolsan01.html,Andy Toolson,1991,1996,G-F,BYU,Undrafted,Undrafted,Undrafted,1966,198.12,95.25
2557,/players/t/toppiob01.html,Obi Toppin,2021,2022,F,Dayton,2020.0,8.0,NYK,1998,205.74,99.79
2558,/players/t/torreos01.html,Óscar Torres,2002,2003,F,No College,Undrafted,Undrafted,Undrafted,1976,198.12,95.25
2559,/players/t/toscaju01.html,Juan Toscano-Anderson,2020,2022,F,Marquette,Undrafted,Undrafted,Undrafted,1993,198.12,94.8
2560,/players/t/toupaax01.html,Axel Toupane,2016,2021,G-F,No College,Undrafted,Undrafted,Undrafted,1992,200.66,89.36
2561,/players/t/towerke01.html,Keith Tower,1994,1997,C-F,Notre Dame,Undrafted,Undrafted,Undrafted,1970,210.82,113.4
2562,/players/t/townska01.html,Karl-Anthony Towns,2016,2022,C-F,Kentucky,2015.0,1.0,MIN,1995,210.82,112.49
2563,/players/t/traylro01.html,Robert Traylor,1999,2005,F,Michigan,1998.0,6.0,DAL,1977,203.2,128.82
2564,/players/t/trentga01.html,Gary Trent,1996,2004,F,Ohio University,1995.0,11.0,MIL,1974,203.2,113.4
2565,/players/t/trentga02.html,Gary Trent Jr.,2019,2022,G,Duke,2018.0,37.0,SAC,1999,195.57999999999998,94.8
2566,/players/t/trepaje01.html,Jeff Trepagnier,2002,2004,G,USC,2001.0,36.0,CLE,1979,193.04,90.72
2567,/players/t/trieral01.html,Allonzo Trier,2019,2020,G,Arizona,Undrafted,Undrafted,Undrafted,1996,193.04,90.72
2568,/players/t/trybace01.html,Cezary Trybański,2003,2004,C,No College,Undrafted,Undrafted,Undrafted,1979,218.44000000000003,108.86
2569,/players/t/tsakaja01.html,Jake Tsakalidis,2001,2007,C,No College,2000.0,25.0,PHO,1979,218.44000000000003,129.27
2570,/players/t/tskitni01.html,Nikoloz Tskitishvili,2003,2006,F,No College,2002.0,5.0,DEN,1983,213.36,102.06
2571,/players/t/tuckeal02.html,Alando Tucker,2008,2010,F,Wisconsin,2007.0,29.0,PHO,1984,198.12,92.99
2572,/players/t/tuckean01.html,Anthony Tucker,1995,1995,F,"Georgetown, Wake Forest",Undrafted,Undrafted,Undrafted,1969,203.2,99.79
2573,/players/t/tuckepj01.html,P.J. Tucker,2007,2022,F,Texas,2006.0,35.0,TOR,1985,195.57999999999998,111.13
2574,/players/t/tuckera01.html,Rayjon Tucker,2020,2022,F,"Florida Gulf Coast, Little Rock",Undrafted,Undrafted,Undrafted,1997,190.5,94.8
2575,/players/t/turiaro01.html,Ronny Turiaf,2006,2015,F,Gonzaga,2005.0,37.0,LAL,1983,208.28,112.94
2576,/players/t/turkcmi01.html,Mirsad Türkcan,2000,2000,F,No College,Undrafted,Undrafted,Undrafted,1976,205.74,107.05
2577,/players/t/turkohe01.html,Hedo Türkoğlu,2001,2015,F,No College,Undrafted,Undrafted,Undrafted,1979,208.28,99.79
2578,/players/t/turnean01.html,Andre Turner,1987,1992,G,Memphis,1986.0,69.0,LAL,1964,180.34,72.57
2579,/players/t/turneev01.html,Evan Turner,2011,2020,G,Ohio State,2010.0,2.0,PHI,1988,198.12,99.79
2580,/players/t/turnehe02.html,Henry Turner,1990,1995,G-F,Cal State Fullerton,Undrafted,Undrafted,Undrafted,1966,200.66,90.72
2581,/players/t/turnejo01.html,John Turner,1992,1992,F,"Georgetown, Phillips University",1991.0,20.0,HOU,1967,203.2,111.13
2582,/players/t/turnemy01.html,Myles Turner,2016,2022,C-F,Texas,2015.0,11.0,IND,1996,210.82,113.4
2583,/players/t/turnewa01.html,Wayne Turner,2000,2000,G,Kentucky,Undrafted,Undrafted,Undrafted,1976,187.96,86.18
2584,/players/t/tylerbj01.html,B.J. Tyler,1995,1995,G,"DePaul, Texas",1994.0,20.0,PHI,1971,185.42,83.91
2585,/players/t/tylerje01.html,Jeremy Tyler,2012,2014,C,No College,2011.0,39.0,CHA,1991,208.28,117.93
2586,/players/u/ubileed01.html,Edwin Ubiles,2012,2012,G,Siena College,Undrafted,Undrafted,Undrafted,1986,198.12,92.53
2587,/players/u/udohek01.html,Ekpe Udoh,2011,2019,C-F,"Michigan, Baylor",2010.0,6.0,GSW,1987,208.28,111.13
2588,/players/u/udokaim01.html,Ime Udoka,2004,2011,F,"San Francisco, Portland State",Undrafted,Undrafted,Undrafted,1977,198.12,97.52
2589,/players/u/udrihbe01.html,Beno Udrih,2005,2017,G,No College,2004.0,28.0,SAS,1982,190.5,92.99
2590,/players/u/ukicro01.html,Roko Ukić,2009,2010,G,No College,Undrafted,Undrafted,Undrafted,1984,195.57999999999998,83.01
2591,/players/u/ulisty01.html,Tyler Ulis,2017,2019,G,Kentucky,2016.0,34.0,PHO,1996,177.8,72.57
2592,/players/u/upshake01.html,Kelvin Upshaw,1989,1991,G,Utah,Undrafted,Undrafted,Undrafted,1963,187.96,81.65
2593,/players/u/uthofja01.html,Jarrod Uthoff,2017,2020,F,Iowa,Undrafted,Undrafted,Undrafted,1993,205.74,100.24
2594,/players/u/uzohbe01.html,Ben Uzoh,2011,2012,G,Tulsa,Undrafted,Undrafted,Undrafted,1988,190.5,92.99
2595,/players/v/valanjo01.html,Jonas Valančiūnas,2013,2022,C,No College,Undrafted,Undrafted,Undrafted,1992,210.82,120.2
2596,/players/v/valende01.html,Denzel Valentine,2017,2022,G,Michigan State,2016.0,14.0,CHI,1993,193.04,99.79
2597,/players/v/vanexni01.html,Nick Van Exel,1994,2006,G,"Trinity Valley CC, Cincinnati",1993.0,37.0,LAL,1971,185.42,77.11
2598,/players/v/vanhoke01.html,Keith Van Horn,1998,2006,F,Utah,1997.0,2.0,PHI,1975,208.28,99.79
2599,/players/v/vanvlfr01.html,Fred VanVleet,2017,2022,G,Wichita State,Undrafted,Undrafted,Undrafted,1994,185.42,89.36
2600,/players/v/vandelo01.html,Logan Vander Velden,1996,1996,F,Green Bay,Undrafted,Undrafted,Undrafted,1971,203.2,97.52
2601,/players/v/vandeja01.html,Jarred Vanderbilt,2019,2022,F,Kentucky,2018.0,41.0,ORL,1999,205.74,97.07
2602,/players/v/vanosni01.html,Nick Vanos,1986,1987,C,Santa Clara,1985.0,32.0,PHO,1963,215.9,115.67
